Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2018-2019,Bundesliga,Leverkusen,Dominik Kohr,de GER,MF,24.0,18.0,973.0,54.0,31.8,10.8,10.0,86.0,7.0,8.0,14.0,15.0,1.72,17.0,21.0,-4.0,-0.37,-1.28,13.7,19.7,-6.0,-0.56,-1.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Ramazan Özcan,at AUT,GK,34.0,2.0,180.0,90.0,5.9,2.0,2.0,90.0,2.0,0.0,,31.0,0.0,1.0,5.0,-4.0,-2.0,-2.66,2.1,5.0,-2.9,-1.44,-1.98,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Isaac Kiese Thelin,se SWE,"FW,MF",26.0,6.0,180.0,30.0,5.9,2.0,1.0,95.0,1.0,5.0,17.0,16.0,1.33,3.0,1.0,2.0,1.0,0.53,2.4,3.3,-0.9,-0.46,-0.93,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Benjamin Henrichs,de GER,DF,21.0,1.0,63.0,63.0,2.1,0.7,1.0,63.0,0.0,0.0,,0.0,0.0,0.0,2.0,-2.0,-2.86,-3.43,0.7,2.1,-1.5,-2.13,-2.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Paulinho,br BRA,"FW,MF",18.0,15.0,180.0,12.0,5.9,2.0,0.0,,0.0,15.0,11.0,14.0,1.33,1.0,6.0,-5.0,-2.5,-3.19,2.8,4.2,-1.3,-0.67,-1.16,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Thorsten Kirschbaum,de GER,GK,31.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Tomasz Kucz,pl POL,GK,19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Sam Schreck,de GER,MF,19.0,0.0,,,,,0.0,,0.0,0.0,,7.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Squad Total,,,25.3,34.0,3060.0,90.0,100.0,34.0,374.0,85.0,,93.0,22.0,144.0,1.71,69.0,52.0,17.0,0.5,,58.3,44.0,14.3,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Leverkusen,Opponent Total,,,25.7,34.0,3060.0,90.0,100.0,34.0,374.0,85.0,,93.0,22.0,137.0,1.18,52.0,69.0,-17.0,-0.5,,44.0,58.3,-14.3,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Yann Sommer,ch SUI,GK,29.0,34.0,3060.0,90.0,100.0,34.0,34.0,90.0,34.0,0.0,,0.0,1.62,55.0,42.0,13.0,0.38,,52.2,52.3,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Thorgan Hazard,be BEL,"FW,MF",25.0,33.0,2873.0,87.0,93.9,31.9,33.0,87.0,28.0,0.0,,0.0,1.58,51.0,42.0,9.0,0.28,-1.64,49.1,50.9,-1.8,-0.06,-0.89,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Oscar Wendt,se SWE,DF,32.0,32.0,2731.0,85.0,89.2,30.3,30.0,90.0,29.0,2.0,22.0,2.0,1.59,52.0,38.0,14.0,0.46,0.73,47.1,46.7,0.3,0.01,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Nico Elvedi,ch SUI,DF,21.0,30.0,2623.0,87.0,85.7,29.1,30.0,87.0,27.0,0.0,,0.0,1.7,46.0,37.0,9.0,0.31,-0.51,41.9,44.6,-2.7,-0.09,-0.64,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Alassane Pléa,fr FRA,FW,25.0,34.0,2503.0,74.0,81.8,27.8,28.0,84.0,17.0,6.0,24.0,0.0,1.62,44.0,33.0,11.0,0.4,0.07,41.9,43.8,-2.0,-0.07,-0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Matthias Ginter,de GER,DF,24.0,27.0,2379.0,88.0,77.7,26.4,27.0,88.0,26.0,0.0,,0.0,1.63,44.0,37.0,7.0,0.26,-0.53,41.4,41.4,0.0,0.0,0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Tobias Strobl,de GER,"MF,DF",28.0,29.0,2293.0,79.0,74.9,25.5,26.0,86.0,21.0,3.0,17.0,5.0,1.66,40.0,27.0,13.0,0.51,0.51,41.6,38.8,2.9,0.11,0.45,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Florian Neuhaus,de GER,MF,21.0,32.0,2062.0,64.0,67.4,22.9,25.0,77.0,9.0,7.0,19.0,1.0,1.63,39.0,32.0,7.0,0.31,-0.24,37.6,35.8,1.7,0.08,0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Denis Zakaria,ch SUI,MF,21.0,31.0,1959.0,63.0,64.0,21.8,21.0,83.0,14.0,10.0,22.0,1.0,1.65,28.0,26.0,2.0,0.09,-0.81,30.4,33.8,-3.5,-0.16,-0.44,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Jonas Hofmann,de GER,MF,26.0,27.0,1911.0,71.0,62.5,21.2,21.0,83.0,12.0,6.0,28.0,1.0,1.67,39.0,26.0,13.0,0.61,0.61,34.2,29.7,4.6,0.21,0.57,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Lars Stindl,de GER,"FW,MF",29.0,21.0,1508.0,72.0,49.3,16.8,19.0,79.0,12.0,2.0,6.0,1.0,1.76,27.0,23.0,4.0,0.24,-0.28,22.5,23.0,-0.5,-0.03,-0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Michael Lang,ch SUI,DF,27.0,17.0,1255.0,74.0,41.0,13.9,15.0,83.0,8.0,2.0,8.0,9.0,2.06,30.0,14.0,16.0,1.15,1.3,21.6,19.7,2.0,0.14,0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Christoph Kramer,de GER,MF,27.0,18.0,1136.0,63.0,37.1,12.6,13.0,83.0,8.0,5.0,12.0,9.0,1.5,19.0,21.0,-2.0,-0.16,-0.86,16.7,21.0,-4.3,-0.34,-0.54,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Fabian Johnson,us USA,"DF,FW",30.0,18.0,1012.0,56.0,33.1,11.2,11.0,80.0,6.0,7.0,19.0,9.0,1.61,14.0,16.0,-2.0,-0.18,-0.84,17.5,18.1,-0.6,-0.05,-0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Patrick Herrmann,de GER,"FW,DF",27.0,24.0,1079.0,45.0,35.3,12.0,10.0,76.0,3.0,14.0,23.0,6.0,1.46,17.0,17.0,0.0,0.0,-0.59,15.9,15.0,0.8,0.07,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Tony Jantschke,de GER,DF,28.0,14.0,933.0,67.0,30.5,10.4,10.0,81.0,8.0,4.0,30.0,17.0,1.79,18.0,10.0,8.0,0.77,0.56,17.4,15.2,2.2,0.21,0.31,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Jordan Beyer,de GER,DF,18.0,9.0,720.0,80.0,23.5,8.0,8.0,84.0,7.0,1.0,45.0,5.0,1.67,14.0,7.0,7.0,0.87,0.64,13.7,14.0,-0.3,-0.04,-0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Ibrahima Traoré,gn GUI,"FW,MF",30.0,16.0,552.0,35.0,18.0,6.1,5.0,76.0,0.0,11.0,16.0,7.0,1.63,9.0,4.0,5.0,0.82,0.53,12.4,8.6,3.8,0.62,0.76,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Raffael,br BRA,FW,33.0,13.0,543.0,42.0,17.7,6.0,5.0,70.0,0.0,8.0,24.0,2.0,1.46,10.0,5.0,5.0,0.83,0.54,12.3,8.8,3.5,0.59,0.71,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Josip Drmić,ch SUI,FW,25.0,5.0,222.0,44.0,7.3,2.5,2.0,92.0,2.0,3.0,13.0,3.0,1.0,6.0,3.0,3.0,1.22,0.9,3.5,3.3,0.2,0.08,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Mickaël Cuisance,fr FRA,MF,18.0,11.0,279.0,25.0,9.1,3.1,1.0,100.0,1.0,10.0,18.0,16.0,1.09,3.0,2.0,1.0,0.32,-0.07,3.5,6.4,-2.9,-0.94,-1.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,László Bénes,sk SVK,"MF,FW",20.0,1.0,27.0,27.0,0.9,0.3,0.0,,0.0,1.0,26.0,4.0,1.0,0.0,0.0,0.0,0.0,-0.39,0.1,2.7,-2.6,-8.7,-8.78,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Florian Mayer,de GER,DF,20.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Torben Müsel,de GER,FW,19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Andreas Poulsen,dk DEN,DF,18.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Tobias Sippel,de GER,GK,30.0,0.0,,,,,0.0,,0.0,0.0,,34.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Squad Total,,,26.5,34.0,3060.0,90.0,100.0,34.0,374.0,84.0,,102.0,20.0,136.0,1.62,55.0,42.0,13.0,0.38,,52.2,52.3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,M'Gladbach,Opponent Total,,,25.9,34.0,3060.0,90.0,100.0,34.0,374.0,84.0,,102.0,20.0,143.0,1.18,42.0,55.0,-13.0,-0.38,,52.3,52.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Wout Weghorst,nl NED,FW,25.0,34.0,2925.0,86.0,95.6,32.5,33.0,88.0,26.0,1.0,8.0,0.0,1.62,60.0,49.0,11.0,0.34,-0.33,45.4,46.1,-0.7,-0.02,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Maximilian Arnold,de GER,MF,24.0,33.0,2872.0,87.0,93.9,31.9,33.0,87.0,26.0,0.0,,0.0,1.58,58.0,46.0,12.0,0.38,0.38,44.7,45.0,-0.3,-0.01,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Robin Knoche,de GER,DF,26.0,31.0,2790.0,90.0,91.2,31.0,31.0,90.0,31.0,0.0,,3.0,1.68,58.0,47.0,11.0,0.35,0.02,42.8,44.6,-1.8,-0.06,-0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,William,br BRA,DF,23.0,31.0,2675.0,86.0,87.4,29.7,30.0,89.0,28.0,1.0,4.0,0.0,1.65,57.0,44.0,13.0,0.44,0.67,44.8,41.5,3.3,0.11,1.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,John Brooks,us USA,DF,25.0,29.0,2610.0,90.0,85.3,29.0,29.0,90.0,29.0,0.0,,0.0,1.55,46.0,43.0,3.0,0.1,-1.7,40.4,41.0,-0.7,-0.02,-0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Jérôme Roussillon,fr FRA,DF,25.0,28.0,2461.0,88.0,80.4,27.3,28.0,88.0,23.0,0.0,,0.0,1.5,47.0,42.0,5.0,0.18,-0.87,37.1,39.4,-2.3,-0.09,-0.32,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Yannick Gerhardt,de GER,MF,24.0,30.0,2455.0,82.0,80.2,27.3,28.0,86.0,21.0,2.0,23.0,2.0,1.7,53.0,39.0,14.0,0.51,0.81,39.7,39.1,0.6,0.02,0.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Koen Casteels,be BEL,GK,26.0,26.0,2295.0,88.0,75.0,25.5,26.0,88.0,25.0,0.0,,0.0,1.5,40.0,39.0,1.0,0.04,-1.25,34.3,35.6,-1.3,-0.05,-0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Admir Mehmedi,ch SUI,"FW,MF",27.0,26.0,1692.0,65.0,55.3,18.8,20.0,78.0,7.0,6.0,22.0,1.0,1.69,35.0,25.0,10.0,0.53,0.4,25.9,25.2,0.7,0.04,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Josuha Guilavogui,fr FRA,MF,27.0,19.0,1570.0,83.0,51.3,17.4,18.0,87.0,16.0,1.0,0.0,0.0,1.95,35.0,26.0,9.0,0.52,0.33,22.2,24.3,-2.1,-0.12,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Renato Steffen,ch SUI,"FW,MF",26.0,31.0,1503.0,48.0,49.1,16.7,18.0,74.0,3.0,13.0,13.0,2.0,1.65,29.0,28.0,1.0,0.06,-0.58,22.8,23.2,-0.4,-0.02,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Josip Brekalo,hr CRO,"FW,MF",20.0,25.0,1415.0,57.0,46.2,15.7,15.0,79.0,6.0,10.0,22.0,7.0,1.52,25.0,28.0,-3.0,-0.19,-1.01,18.4,23.4,-5.0,-0.32,-0.55,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Elvis Rexhbeçaj,de GER,MF,20.0,24.0,1144.0,48.0,37.4,12.7,13.0,77.0,2.0,11.0,13.0,8.0,1.67,21.0,16.0,5.0,0.39,0.06,17.0,17.9,-0.9,-0.07,-0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Daniel Ginczek,de GER,FW,27.0,24.0,1276.0,53.0,41.7,14.2,12.0,83.0,5.0,12.0,23.0,0.0,1.58,30.0,16.0,14.0,0.99,1.09,20.8,16.8,4.0,0.28,0.52,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Marcel Tisserand,cd COD,DF,25.0,10.0,886.0,89.0,29.0,9.8,10.0,89.0,8.0,0.0,,3.0,1.3,18.0,12.0,6.0,0.61,0.36,13.8,13.5,0.3,0.03,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Pavao Pervan,at AUT,GK,30.0,9.0,765.0,85.0,25.0,8.5,8.0,90.0,8.0,1.0,45.0,24.0,2.0,24.0,12.0,12.0,1.41,1.41,13.3,12.7,0.6,0.07,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Ignacio Camacho,es ESP,MF,28.0,6.0,540.0,90.0,17.6,6.0,6.0,90.0,6.0,0.0,,0.0,1.5,10.0,9.0,1.0,0.17,-0.23,8.7,6.7,2.0,0.34,0.44,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Yunus Mallı,tr TUR,"MF,FW",26.0,21.0,701.0,33.0,22.9,7.8,5.0,83.0,2.0,16.0,18.0,12.0,1.19,16.0,15.0,1.0,0.13,-0.29,14.2,12.6,1.6,0.21,0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Felix Klaus,de GER,"FW,MF",25.0,15.0,443.0,30.0,14.5,4.9,5.0,69.0,0.0,10.0,10.0,5.0,1.6,8.0,5.0,3.0,0.61,0.3,7.2,10.7,-3.6,-0.73,-0.83,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Ohis Felix Uduokhai,de GER,DF,20.0,11.0,244.0,22.0,8.0,2.7,2.0,95.0,2.0,9.0,6.0,20.0,2.64,6.0,3.0,3.0,1.11,0.82,2.9,4.3,-1.4,-0.51,-0.53,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Paul Verhaegh,nl NED,DF,34.0,2.0,180.0,90.0,5.9,2.0,2.0,90.0,2.0,0.0,,26.0,2.0,3.0,2.0,1.0,0.5,0.16,1.6,3.4,-1.8,-0.89,-0.93,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Gian-Luca Itter,de GER,DF,19.0,2.0,94.0,47.0,3.1,1.0,1.0,91.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,0.96,0.62,2.2,0.5,1.7,1.62,1.69,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Sebastian Jung,de GER,DF,28.0,1.0,56.0,56.0,1.8,0.6,1.0,56.0,0.0,0.0,,4.0,3.0,1.0,1.0,0.0,0.0,-0.36,0.7,2.2,-1.4,-2.32,-2.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,John Yeboah,de GER,"MF,FW",18.0,2.0,55.0,28.0,1.8,0.6,0.0,,0.0,2.0,27.0,5.0,0.0,1.0,1.0,0.0,0.0,-0.36,2.5,1.3,1.2,1.9,1.95,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Jakub Błaszczykowski,pl POL,MF,32.0,1.0,13.0,13.0,0.4,0.1,0.0,,0.0,1.0,12.0,1.0,0.0,0.0,1.0,-1.0,-6.92,-7.31,0.1,0.5,-0.4,-2.91,-2.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Jeffrey Bruma,nl NED,DF,26.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Dominik Franke,de GER,DF,19.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Phillip Menzel,de GER,GK,19.0,0.0,,,,,0.0,,0.0,0.0,,8.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Robin Ziegele,de GER,DF,21.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Squad Total,,,25.4,34.0,3060.0,90.0,100.0,34.0,374.0,86.0,,97.0,16.0,140.0,1.62,62.0,50.0,12.0,0.35,,47.6,48.3,-0.7,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Wolfsburg,Opponent Total,,,25.8,34.0,3060.0,90.0,100.0,34.0,374.0,86.0,,97.0,16.0,140.0,1.18,50.0,62.0,-12.0,-0.35,,48.3,47.6,0.7,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Danny da Costa,de GER,"DF,FW",25.0,34.0,3033.0,89.0,99.1,33.7,34.0,89.0,32.0,0.0,,0.0,1.59,60.0,48.0,12.0,0.36,0.36,56.8,50.5,6.3,0.19,-0.53,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Filip Kostić,rs SRB,"DF,FW",25.0,34.0,2956.0,87.0,96.6,32.8,33.0,89.0,27.0,1.0,21.0,0.0,1.59,57.0,46.0,11.0,0.33,-0.53,55.5,48.3,7.1,0.22,0.72,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Kevin Trapp,de GER,GK,28.0,33.0,2937.0,89.0,96.0,32.6,33.0,89.0,32.0,0.0,,0.0,1.55,56.0,48.0,8.0,0.25,-2.68,56.0,48.9,7.1,0.22,0.64,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Makoto Hasebe,jp JPN,"DF,MF",34.0,28.0,2520.0,90.0,82.4,28.0,28.0,90.0,28.0,0.0,,1.0,1.68,52.0,37.0,15.0,0.54,1.04,49.5,42.0,7.4,0.27,0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Gelson Fernandes,ch SUI,MF,31.0,28.0,2225.0,79.0,72.7,24.7,28.0,79.0,17.0,0.0,,1.0,1.43,36.0,33.0,3.0,0.12,-0.85,38.4,38.6,-0.2,-0.01,-0.73,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Luka Jović,rs SRB,"FW,MF",20.0,32.0,2243.0,70.0,73.3,24.9,25.0,82.0,14.0,7.0,27.0,2.0,1.59,46.0,30.0,16.0,0.64,1.08,43.5,35.2,8.2,0.33,0.51,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Obite N'Dicka,fr FRA,DF,18.0,27.0,2304.0,85.0,75.3,25.6,24.0,88.0,23.0,3.0,65.0,4.0,1.67,50.0,37.0,13.0,0.51,0.63,43.5,35.9,7.6,0.3,0.42,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Sébastien Haller,ci CIV,FW,24.0,29.0,2182.0,75.0,71.3,24.2,23.0,88.0,19.0,6.0,27.0,0.0,1.69,48.0,33.0,15.0,0.62,0.93,42.5,35.2,7.4,0.3,0.39,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Ante Rebić,hr CRO,"FW,MF",24.0,28.0,1978.0,71.0,64.6,22.0,23.0,82.0,11.0,5.0,20.0,0.0,1.61,37.0,29.0,8.0,0.36,0.03,37.4,32.6,4.8,0.22,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Jonathan de Guzmán,nl NED,MF,30.0,28.0,1564.0,56.0,51.1,17.4,17.0,78.0,7.0,11.0,22.0,6.0,1.54,34.0,22.0,12.0,0.69,0.69,30.1,23.6,6.5,0.37,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,David Abraham,ar ARG,DF,32.0,17.0,1420.0,84.0,46.4,15.8,17.0,84.0,15.0,0.0,,3.0,1.35,28.0,29.0,-1.0,-0.06,-0.78,25.9,26.6,-0.6,-0.04,-0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Mijat Gaćinović,rs SRB,MF,23.0,29.0,1626.0,56.0,53.1,18.1,16.0,82.0,9.0,13.0,24.0,0.0,1.41,29.0,28.0,1.0,0.06,-0.64,29.8,29.6,0.3,0.01,-0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Martin Hinteregger,at AUT,DF,25.0,14.0,1142.0,82.0,37.3,12.7,14.0,82.0,12.0,0.0,,0.0,1.57,19.0,18.0,1.0,0.08,-0.44,20.0,19.6,0.5,0.04,-0.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Eint Frankfurt,Sebastian Rode,de GER,MF,27.0,12.0,923.0,77.0,30.2,10.3,12.0,77.0,4.0,0.0,,0.0,1.92,17.0,8.0,9.0,0.88,0.75,16.8,14.3,2.5,0.24,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
