Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2018-2019,Bundesliga,Bayern Munich,Manuel Neuer,de GER,GK,32.0,26.0,26.0,2303.0,25.6,23.0,0.9,56.0,34.0,64.3,20.0,3.0,3.0,10.0,38.5,3.0,3.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Bayern Munich,Sven Ulreich,de GER,GK,29.0,9.0,8.0,757.0,8.4,9.0,1.07,23.0,14.0,69.6,4.0,3.0,1.0,2.0,25.0,3.0,2.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Bayern Munich,Squad Total,,,27.4,34.0,34.0,3060.0,34.0,32.0,0.94,79.0,48.0,65.8,24.0,6.0,4.0,12.0,35.3,6.0,5.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Bayern Munich,Opponent Total,,,25.6,34.0,34.0,3060.0,34.0,88.0,2.59,255.0,169.0,66.7,4.0,6.0,24.0,3.0,8.8,4.0,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,27.0,32.0,32.0,2880.0,32.0,40.0,1.25,128.0,88.0,71.9,21.0,7.0,4.0,10.0,31.3,4.0,4.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Marwin Hitz,ch SUI,GK,30.0,2.0,2.0,180.0,2.0,4.0,2.0,6.0,2.0,33.3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Squad Total,,,24.8,34.0,34.0,3060.0,34.0,44.0,1.29,134.0,90.0,70.1,23.0,7.0,4.0,10.0,29.4,5.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,Dortmund,Opponent Total,,,25.7,34.0,34.0,3060.0,34.0,81.0,2.38,180.0,100.0,57.2,4.0,7.0,23.0,3.0,8.8,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Péter Gulácsi,hu HUN,GK,28.0,33.0,33.0,2925.0,32.5,27.0,0.83,117.0,91.0,80.3,19.0,9.0,5.0,15.0,45.5,5.0,4.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,Bundesliga,RB Leipzig,Yvon Mvogo,ch SUI,GK,24.0,2.0,1.0,135.0,1.5,2.0,1.33,4.0,2.0,75.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
