Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_C,S_C.1,S_C.2,S_C.3,S_C.4,S_C.5,S_C.6,S_C.7,G_C,G_C.1,G_C.2,G_C.3,G_C.4,G_C.5,G_C.6,G_C.7,U_n.5
2019-2020,EPL,Liverpool,Adam Lallana,eng ENG,"MF,FW",31.0,4.2,8.0,1.88,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Neco Williams,wls WAL,DF,18.0,2.6,6.0,2.35,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Takumi Minamino,jp JPN,"FW,MF",24.0,2.8,3.0,1.08,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Xherdan Shaqiri,ch SUI,"FW,MF",27.0,2.1,5.0,2.43,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Curtis Jones,eng ENG,MF,18.0,1.4,3.0,2.14,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.71,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Harvey Elliott,eng ENG,DF,16.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Squad Total,,,26.6,38.0,1044.0,27.47,800.0,77.0,60.0,54.0,36.0,17.0,148.0,3.89,108.0,11.0,10.0,9.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Opponent Total,,,26.3,38.0,586.0,15.42,430.0,51.0,45.0,30.0,21.0,9.0,51.0,1.34,35.0,7.0,2.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Ederson,br BRA,GK,25.0,34.1,6.0,0.18,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Kevin De Bruyne,be BEL,MF,28.0,31.0,233.0,7.51,164.0,42.0,13.0,4.0,8.0,2.0,32.0,1.03,23.0,2.0,5.0,1.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Raheem Sterling,eng ENG,FW,24.0,29.5,125.0,4.24,91.0,1.0,10.0,11.0,11.0,1.0,12.0,0.41,6.0,0.0,0.0,3.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Rodri,es ESP,MF,23.0,27.6,75.0,2.72,65.0,0.0,3.0,3.0,3.0,1.0,4.0,0.14,3.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Kyle Walker,eng ENG,DF,29.0,26.6,53.0,1.99,43.0,2.0,5.0,0.0,2.0,1.0,6.0,0.23,6.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Fernandinho,br BRA,DF,34.0,26.6,31.0,1.16,26.0,0.0,1.0,4.0,0.0,0.0,6.0,0.23,6.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Bernardo Silva,pt POR,"FW,MF",24.0,22.6,110.0,4.87,86.0,3.0,7.0,11.0,2.0,1.0,14.0,0.62,11.0,0.0,1.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,David Silva,es ESP,MF,33.0,20.3,119.0,5.87,100.0,1.0,7.0,6.0,4.0,1.0,19.0,0.94,14.0,1.0,1.0,1.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Gabriel Jesus,br BRA,FW,22.0,22.6,73.0,3.24,51.0,0.0,12.0,7.0,1.0,2.0,11.0,0.49,8.0,0.0,2.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,İlkay Gündoğan,de GER,MF,28.0,22.4,79.0,3.52,69.0,3.0,0.0,3.0,3.0,1.0,3.0,0.13,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Riyad Mahrez,dz ALG,"FW,MF",28.0,21.6,148.0,6.86,92.0,16.0,24.0,4.0,10.0,2.0,30.0,1.39,15.0,2.0,6.0,1.0,5.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Nicolás Otamendi,ar ARG,DF,31.0,19.1,13.0,0.68,10.0,0.0,0.0,3.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Benjamin Mendy,fr FRA,DF,25.0,16.6,41.0,2.47,37.0,1.0,1.0,2.0,0.0,0.0,7.0,0.42,5.0,1.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Sergio Agüero,ar ARG,FW,31.0,16.1,57.0,3.53,31.0,0.0,9.0,12.0,5.0,0.0,7.0,0.43,3.0,0.0,1.0,2.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Aymeric Laporte,es ESP,DF,25.0,12.2,12.0,0.98,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Oleksandr Zinchenko,ua UKR,DF,22.0,14.2,38.0,2.68,37.0,1.0,0.0,0.0,0.0,0.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,João Cancelo,pt POR,DF,25.0,13.4,52.0,3.87,41.0,0.0,5.0,2.0,3.0,1.0,3.0,0.22,2.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,John Stones,eng ENG,DF,25.0,12.5,13.0,1.04,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Phil Foden,eng ENG,"FW,MF",19.0,10.0,57.0,5.69,46.0,2.0,4.0,2.0,1.0,2.0,11.0,1.1,11.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Eric García,es ESP,DF,18.0,8.8,5.0,0.57,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Angeliño,es ESP,DF,22.0,4.7,15.0,3.19,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Claudio Bravo,cl CHI,GK,36.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Thomas Doyle,eng ENG,MF,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Leroy Sané,de GER,FW,23.0,0.1,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Squad Total,,,26.9,38.0,1356.0,35.68,1040.0,72.0,101.0,75.0,53.0,15.0,173.0,4.55,123.0,6.0,16.0,14.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Opponent Total,,,26.5,38.0,491.0,12.92,339.0,39.0,38.0,28.0,36.0,11.0,59.0,1.55,37.0,5.0,6.0,4.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,David de Gea,es ESP,GK,28.0,38.0,3.0,0.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Harry Maguire,eng ENG,DF,26.0,38.0,39.0,1.03,35.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Victor Lindelöf,se SWE,DF,25.0,34.4,18.0,0.52,17.0,0.0,0.0,1.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Aaron Wan-Bissaka,eng ENG,DF,21.0,34.1,51.0,1.5,45.0,1.0,4.0,1.0,0.0,0.0,8.0,0.23,7.0,0.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Marcus Rashford,eng ENG,FW,21.0,29.4,95.0,3.23,66.0,2.0,13.0,4.0,10.0,0.0,19.0,0.65,12.0,0.0,3.0,0.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Anthony Martial,fr FRA,FW,23.0,29.2,100.0,3.43,77.0,0.0,11.0,6.0,6.0,0.0,20.0,0.69,14.0,0.0,2.0,2.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Daniel James,wls WAL,FW,21.0,25.4,71.0,2.79,49.0,0.0,4.0,5.0,13.0,0.0,9.0,0.35,8.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Fred,br BRA,MF,26.0,24.0,93.0,3.87,70.0,7.0,6.0,3.0,4.0,3.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Scott McTominay,sct SCO,MF,22.0,19.7,46.0,2.34,36.0,0.0,1.0,4.0,5.0,0.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Luke Shaw,eng ENG,DF,24.0,19.3,47.0,2.44,36.0,4.0,3.0,1.0,2.0,1.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Nemanja Matić,rs SRB,MF,30.0,17.6,47.0,2.68,44.0,0.0,2.0,0.0,1.0,0.0,4.0,0.23,4.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Andreas Pereira,br BRA,"MF,FW",23.0,16.5,63.0,3.82,50.0,5.0,5.0,2.0,1.0,0.0,8.0,0.49,7.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Bruno Fernandes,pt POR,MF,24.0,13.2,53.0,4.02,36.0,10.0,1.0,3.0,3.0,0.0,12.0,0.91,6.0,3.0,0.0,0.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Paul Pogba,fr FRA,MF,26.0,13.4,61.0,4.56,51.0,2.0,4.0,0.0,4.0,0.0,7.0,0.52,5.0,0.0,1.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Mason Greenwood,eng ENG,FW,17.0,14.7,40.0,2.73,35.0,0.0,3.0,1.0,1.0,0.0,6.0,0.41,6.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Brandon Williams,eng ENG,DF,18.0,11.2,25.0,2.24,22.0,1.0,1.0,0.0,1.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Ashley Young,eng ENG,DF,34.0,10.6,30.0,2.83,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Jesse Lingard,eng ENG,"MF,FW",26.0,10.4,41.0,3.95,35.0,0.0,2.0,1.0,1.0,2.0,5.0,0.48,4.0,0.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Juan Mata,es ESP,"MF,FW",31.0,8.4,41.0,4.87,34.0,3.0,1.0,2.0,1.0,0.0,3.0,0.36,3.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Axel Tuanzebe,eng ENG,DF,21.0,2.1,2.0,0.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Timothy Fosu-Mensah,nl NED,DF,21.0,1.5,3.0,1.99,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Phil Jones,eng ENG,DF,27.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Eric Bailly,ci CIV,DF,25.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Marcos Rojo,ar ARG,DF,29.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Diogo Dalot,pt POR,"DF,MF",20.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Odion Ighalo,ng NGA,FW,30.0,1.1,4.0,3.56,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Tahith Chong,nl NED,"FW,DF",19.0,0.4,2.0,4.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Angel Gomes,eng ENG,MF,18.0,0.2,2.0,8.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,James Garner,eng ENG,MF,18.0,0.1,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Squad Total,,,24.8,38.0,978.0,25.74,766.0,50.0,62.0,36.0,56.0,8.0,112.0,2.95,86.0,4.0,7.0,2.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Opponent Total,,,26.7,38.0,680.0,17.89,481.0,50.0,50.0,39.0,50.0,10.0,56.0,1.47,37.0,5.0,7.0,5.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,César Azpilicueta,es ESP,DF,29.0,35.9,87.0,2.42,78.0,2.0,2.0,3.0,1.0,1.0,7.0,0.2,5.0,1.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Kepa Arrizabalaga,es ESP,GK,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Mason Mount,eng ENG,"MF,FW",20.0,31.9,127.0,3.99,78.0,30.0,5.0,7.0,7.0,0.0,18.0,0.57,11.0,4.0,1.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Willian,br BRA,"FW,MF",30.0,28.9,167.0,5.78,111.0,32.0,8.0,4.0,8.0,4.0,15.0,0.52,10.0,1.0,1.0,1.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Jorginho,it ITA,MF,27.0,26.4,81.0,3.06,74.0,0.0,0.0,1.0,3.0,3.0,8.0,0.3,6.0,0.0,0.0,0.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Kurt Zouma,fr FRA,DF,24.0,26.0,15.0,0.58,13.0,0.0,0.0,1.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Tammy Abraham,eng ENG,FW,21.0,24.6,57.0,2.32,37.0,0.0,5.0,10.0,2.0,3.0,9.0,0.37,4.0,0.0,2.0,2.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Mateo Kovačić,hr CRO,MF,25.0,23.0,78.0,3.39,73.0,0.0,3.0,1.0,1.0,0.0,8.0,0.35,8.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Andreas Christensen,dk DEN,DF,23.0,19.5,14.0,0.72,13.0,0.0,0.0,1.0,0.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,N'Golo Kanté,fr FRA,MF,28.0,19.2,61.0,3.17,55.0,0.0,0.0,1.0,3.0,2.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Christian Pulisic,us USA,FW,20.0,19.1,87.0,4.55,55.0,0.0,19.0,6.0,7.0,0.0,16.0,0.84,8.0,0.0,4.0,1.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Antonio Rüdiger,de GER,DF,26.0,19.0,13.0,0.68,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Reece James,eng ENG,DF,19.0,16.8,57.0,3.39,40.0,6.0,2.0,4.0,5.0,0.0,5.0,0.3,5.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Marcos Alonso,es ESP,DF,28.0,15.9,49.0,3.08,37.0,5.0,1.0,3.0,3.0,0.0,6.0,0.38,4.0,0.0,0.0,0.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Fikayo Tomori,eng ENG,DF,21.0,14.3,20.0,1.39,19.0,0.0,0.0,1.0,0.0,0.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
