season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2010-2011,Ligue1,Lille,Franck Béria,fr FRA,DF,27.0,27.0,25.0,2289.0,25.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,0.0
2010-2011,Ligue1,Lille,Emerson,br BRA,DF,24.0,20.0,17.0,1547.0,17.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,0.0
2010-2011,Ligue1,Lille,David Rozehnal,cz CZE,DF,30.0,13.0,10.0,959.0,10.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.09,0.09,0.19,0.09,0.19,Matches,0.0
2010-2011,Ligue1,Lille,Pierre-Alain Frau,fr FRA,"FW,MF",30.0,29.0,10.0,936.0,10.4,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.19,0.67,0.48,0.67,Matches,0.0
2010-2011,Ligue1,Lille,Túlio de Melo,br BRA,FW,25.0,29.0,5.0,785.0,8.7,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.46,0.46,Matches,0.0
2010-2011,Ligue1,Lille,Ludovic Obraniak,pl POL,MF,25.0,26.0,5.0,722.0,8.0,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.25,0.5,Matches,0.0
2010-2011,Ligue1,Lille,Idrissa Gana Gueye,sn SEN,MF,20.0,11.0,2.0,364.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Lille,Stéphane Dumont,fr FRA,MF,27.0,12.0,1.0,145.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Lille,Pape Souaré,sn SEN,DF,20.0,4.0,1.0,123.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Lille,Jerry Vandam,fr FRA,DF,21.0,2.0,1.0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Lille,Emil Lyng,dk DEN,"FW,MF",20.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Lille,Omar Wade,sn SEN,FW,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Lille,Squad Total,0,0,25.7,38.0,418.0,0.0,0.0,66.0,45.0,111.0,64.0,2.0,4.0,53.0,1.0,0.0,0.0,0.0,1.74,1.18,2.92,1.68,2.87,0,0.0
2010-2011,Ligue1,Lille,Opponent Total,0,0,26.3,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2010-2011,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,25.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Marseille,Lucho González,ar ARG,MF,29.0,36.0,33.0,2906.0,32.3,8.0,6.0,14.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.25,0.19,0.43,0.25,0.43,Matches,0.0
2010-2011,Ligue1,Marseille,André Ayew,gh GHA,"FW,MF",20.0,37.0,32.0,2786.0,31.0,10.0,2.0,12.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.32,0.06,0.39,0.32,0.39,Matches,0.0
2010-2011,Ligue1,Marseille,Gabriel Heinze,ar ARG,DF,32.0,31.0,31.0,2772.0,30.8,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,0.0
2010-2011,Ligue1,Marseille,Taye Taiwo,ng NGA,DF,25.0,30.0,29.0,2620.0,29.1,4.0,3.0,7.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.14,0.1,0.24,0.07,0.17,Matches,0.0
2010-2011,Ligue1,Marseille,Benoît Cheyrou,fr FRA,MF,29.0,34.0,27.0,2464.0,27.4,3.0,6.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11,0.22,0.33,0.11,0.33,Matches,0.0
2010-2011,Ligue1,Marseille,Souleymane Diawara,sn SEN,DF,31.0,27.0,27.0,2385.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Marseille,Mathieu Valbuena,fr FRA,"FW,MF",25.0,32.0,26.0,2058.0,22.9,4.0,4.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.17,0.17,0.35,0.17,0.35,Matches,0.0
2010-2011,Ligue1,Marseille,Loïc Rémy,fr FRA,FW,23.0,31.0,24.0,2155.0,23.9,15.0,3.0,18.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.63,0.13,0.75,0.63,0.75,Matches,0.0
2010-2011,Ligue1,Marseille,Stéphane Mbia,cm CMR,"DF,MF",24.0,26.0,24.0,2056.0,22.8,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,0.0
2010-2011,Ligue1,Marseille,Charles Kaboré,bf BFA,"DF,MF",22.0,34.0,22.0,2051.0,22.8,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,0.0
2010-2011,Ligue1,Marseille,Édouard Cissé,fr FRA,MF,32.0,23.0,21.0,1743.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Marseille,André-Pierre Gignac,fr FRA,"FW,MF",24.0,30.0,20.0,1954.0,21.7,8.0,4.0,12.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.37,0.18,0.55,0.37,0.55,Matches,0.0
2010-2011,Ligue1,Marseille,Rod Fanni,fr FRA,DF,28.0,19.0,19.0,1636.0,18.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,0.0
2010-2011,Ligue1,Marseille,Brandão,br BRA,FW,30.0,19.0,13.0,1045.0,11.6,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.09,0.34,0.43,0.09,0.43,Matches,0.0
2010-2011,Ligue1,Marseille,César Azpilicueta,es ESP,"DF,MF",20.0,15.0,12.0,1007.0,11.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,0.0
2010-2011,Ligue1,Marseille,Vitorino Hilton,br BRA,DF,32.0,8.0,6.0,584.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Marseille,Jordan Ayew,gh GHA,"FW,MF",18.0,22.0,5.0,743.0,8.3,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.24,0.36,0.61,0.24,0.61,Matches,0.0
2010-2011,Ligue1,Marseille,Fabrice Abriel,fr FRA,MF,31.0,22.0,4.0,592.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Marseille,Leyti N'Diaye,sn SEN,DF,24.0,4.0,3.0,288.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Marseille,Mamadou Niang,sn SEN,FW,30.0,2.0,2.0,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Marseille,Hatem Ben Arfa,fr FRA,"FW,MF",23.0,1.0,0.0,36.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,Matches,0.0
2010-2011,Ligue1,Marseille,Mamadou Samassa,ml MLI,FW,24.0,1.0,0.0,36.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,2.5,2.5,Matches,0.0
2010-2011,Ligue1,Marseille,Guy Gnabouyou,fr FRA,FW,20.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Marseille,Squad Total,0,0,26.7,38.0,418.0,0.0,0.0,60.0,41.0,101.0,58.0,2.0,3.0,60.0,4.0,0.0,0.0,0.0,1.58,1.08,2.66,1.53,2.61,0,0.0
2010-2011,Ligue1,Marseille,Opponent Total,0,0,26.1,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2010-2011,Ligue1,Lyon,Hugo Lloris,fr FRA,GK,23.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Lyon,Anthony Réveillère,fr FRA,DF,30.0,35.0,35.0,3064.0,34.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,0.0
2010-2011,Ligue1,Lyon,Kim Källström,se SWE,MF,27.0,33.0,29.0,2552.0,28.4,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.11,0.07,0.18,0.11,0.18,Matches,0.0
2010-2011,Ligue1,Lyon,Aly Cissokho,fr FRA,DF,22.0,29.0,29.0,2507.0,27.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.04,0.04,0.07,0.04,0.07,Matches,0.0
2010-2011,Ligue1,Lyon,Bafétimbi Gomis,fr FRA,FW,24.0,35.0,28.0,2363.0,26.3,10.0,3.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.11,0.5,0.38,0.5,Matches,0.0
2010-2011,Ligue1,Lyon,Jérémy Toulalan,fr FRA,"DF,MF",26.0,28.0,27.0,2252.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,0.0
2010-2011,Ligue1,Lyon,Dejan Lovren,hr CRO,DF,21.0,28.0,26.0,2347.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Lyon,Lisandro López,ar ARG,"FW,MF",27.0,27.0,24.0,2076.0,23.1,17.0,6.0,23.0,15.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.74,0.26,1.0,0.65,0.91,Matches,0.0
2010-2011,Ligue1,Lyon,Pape Diakhaté,sn SEN,DF,26.0,24.0,23.0,2121.0,23.6,1.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,0.0
2010-2011,Ligue1,Lyon,Jimmy Briand,fr FRA,"FW,MF",24.0,33.0,22.0,2100.0,23.3,6.0,7.0,13.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.26,0.3,0.56,0.26,0.56,Matches,0.0
2010-2011,Ligue1,Lyon,Michel Bastos,br BRA,"DF,MF",26.0,28.0,22.0,1846.0,20.5,5.0,4.0,9.0,5.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.24,0.2,0.44,0.24,0.44,Matches,0.0
2010-2011,Ligue1,Lyon,Cris,br BRA,DF,33.0,21.0,20.0,1783.0,19.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,0.0
2010-2011,Ligue1,Lyon,Yoann Gourcuff,fr FRA,MF,24.0,24.0,20.0,1632.0,18.1,3.0,4.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17,0.22,0.39,0.17,0.39,Matches,0.0
2010-2011,Ligue1,Lyon,Miralem Pjanić,ba BIH,MF,20.0,30.0,16.0,1452.0,16.1,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.19,0.06,0.25,0.19,0.25,Matches,0.0
2010-2011,Ligue1,Lyon,Maxime Gonalons,fr FRA,MF,21.0,23.0,15.0,1472.0,16.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,0.0
2010-2011,Ligue1,Lyon,Jean Makoun,cm CMR,MF,27.0,13.0,11.0,1021.0,11.3,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09,0.18,0.26,0.09,0.26,Matches,0.0
2010-2011,Ligue1,Lyon,César Delgado,ar ARG,"FW,MF",28.0,19.0,9.0,873.0,9.7,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.21,0.31,0.1,0.31,Matches,0.0
2010-2011,Ligue1,Lyon,Jérémy Pied,fr FRA,"DF,FW",21.0,25.0,7.0,783.0,8.7,3.0,2.0,5.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.34,0.23,0.57,0.34,0.57,Matches,0.0
2010-2011,Ligue1,Lyon,Timothée Kolodziejczak,fr FRA,DF,18.0,8.0,7.0,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Lyon,Ederson,br BRA,MF,24.0,8.0,5.0,426.0,4.7,2.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.85,0.42,0.85,Matches,0.0
2010-2011,Ligue1,Lyon,Lamine Gassama,sn SEN,DF,20.0,4.0,3.0,283.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Lyon,Clément Grenier,fr FRA,MF,19.0,7.0,2.0,248.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Lyon,Rémy Vercoutre,fr FRA,GK,30.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Lyon,Alexandre Lacazette,fr FRA,FW,19.0,9.0,0.0,153.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.59,0.59,0.59,Matches,0.0
2010-2011,Ligue1,Lyon,Harry Novillo,fr FRA,"FW,MF",18.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Lyon,Enzo Reale,fr FRA,MF,18.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Lyon,Squad Total,0,0,25.5,38.0,418.0,0.0,0.0,58.0,40.0,98.0,56.0,2.0,4.0,57.0,8.0,0.0,0.0,0.0,1.53,1.05,2.58,1.47,2.53,0,0.0
2010-2011,Ligue1,Lyon,Opponent Total,0,0,26.1,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2010-2011,Ligue1,Paris S-G,Nenê,br BRA,"FW,MF",29.0,35.0,35.0,3078.0,34.2,14.0,9.0,23.0,13.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.41,0.26,0.67,0.38,0.64,Matches,0.0
2010-2011,Ligue1,Paris S-G,Christophe Jallet,fr FRA,DF,26.0,35.0,35.0,3050.0,33.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,0.0
2010-2011,Ligue1,Paris S-G,Mamadou Sakho,fr FRA,DF,20.0,35.0,35.0,3034.0,33.7,4.0,0.0,4.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,0.0
2010-2011,Ligue1,Paris S-G,Claude Makélélé,fr FRA,MF,37.0,33.0,33.0,2872.0,31.9,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,0.0
2010-2011,Ligue1,Paris S-G,Sylvain Armand,fr FRA,DF,29.0,33.0,31.0,2803.0,31.1,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.06,0.03,0.1,0.06,0.1,Matches,0.0
2010-2011,Ligue1,Paris S-G,Guillaume Hoarau,fr FRA,FW,26.0,33.0,31.0,2629.0,29.2,9.0,6.0,15.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.31,0.21,0.51,0.27,0.48,Matches,0.0
2010-2011,Ligue1,Paris S-G,Ludovic Giuly,fr FRA,"FW,MF",34.0,35.0,30.0,2329.0,25.9,4.0,8.0,12.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.15,0.31,0.46,0.15,0.46,Matches,0.0
2010-2011,Ligue1,Paris S-G,Mevlüt Erdinç,tr TUR,FW,23.0,34.0,29.0,2325.0,25.8,8.0,1.0,9.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.31,0.04,0.35,0.31,0.35,Matches,0.0
2010-2011,Ligue1,Paris S-G,Siaka Tiéné,ci CIV,DF,28.0,29.0,27.0,2380.0,26.4,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,0.0
2010-2011,Ligue1,Paris S-G,Clément Chantôme,fr FRA,MF,22.0,26.0,26.0,2285.0,25.4,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,0.0
2010-2011,Ligue1,Paris S-G,Apoula Edel,am ARM,GK,24.0,24.0,23.0,2127.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Paris S-G,Mathieu Bodmer,fr FRA,"DF,MF",27.0,28.0,21.0,1751.0,19.5,5.0,3.0,8.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.26,0.15,0.41,0.21,0.36,Matches,0.0
2010-2011,Ligue1,Paris S-G,Grégory Coupet,fr FRA,GK,37.0,15.0,15.0,1293.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Paris S-G,Zoumana Camara,fr FRA,DF,31.0,17.0,14.0,1379.0,15.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.07,0.2,0.13,0.2,Matches,0.0
2010-2011,Ligue1,Paris S-G,Ceará,br BRA,DF,30.0,20.0,14.0,1240.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Paris S-G,Jérémy Clément,fr FRA,MF,25.0,24.0,8.0,962.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Paris S-G,Péguy Luyindula,fr FRA,"FW,MF",31.0,23.0,4.0,635.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,0.0
2010-2011,Ligue1,Paris S-G,Stéphane Sessègnon,bj BEN,"FW,MF",26.0,14.0,4.0,567.0,6.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.32,Matches,0.0
2010-2011,Ligue1,Paris S-G,Jean-Christophe Bahebeck,fr FRA,"FW,MF",17.0,11.0,1.0,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Paris S-G,Tripy Makonda,fr FRA,DF,20.0,4.0,1.0,122.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Paris S-G,Neeskens Kebano,cd COD,"FW,MF",18.0,3.0,1.0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Paris S-G,Jean-Eudes Maurice,ht HAI,"FW,MF",24.0,10.0,0.0,159.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Paris S-G,Loïck Landre,fr FRA,DF,18.0,1.0,0.0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Paris S-G,Mateja Kežman,rs SRB,FW,31.0,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Paris S-G,Sammy Traoré,ml MLI,DF,34.0,2.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,Ligue1,Paris S-G,Squad Total,0,0,28.1,38.0,418.0,0.0,0.0,51.0,35.0,86.0,48.0,3.0,3.0,59.0,4.0,0.0,0.0,0.0,1.34,0.92,2.26,1.26,2.18,0,0.0
2010-2011,Ligue1,Paris S-G,Opponent Total,0,0,26.1,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2010-2011,Ligue1,Sochaux,David Sauget,fr FRA,DF,30.0,38.0,38.0,3414.0,37.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,Matches,0.0
