Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2013-2014,LaLiga,Atlético Madrid,Thibaut Courtois,be BEL,GK,21.0,37.0,37.0,3330.0,37.0,24.0,0.65,96.0,72.0,75.0,28.0,6.0,3.0,20.0,54.1,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,LaLiga,Atlético Madrid,Gabi,es ESP,MF,30.0,1.0,0.0,6.0,34.6,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,LaLiga,Atlético Madrid,Daniel Aranzubia,es ESP,GK,33.0,1.0,1.0,84.0,0.9,1.0,1.07,3.0,2.0,66.7,0.0,0.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,LaLiga,Atlético Madrid,Squad Total,,,26.9,38.0,38.0,3420.0,,26.0,0.68,100.0,74.0,74.0,28.0,6.0,4.0,20.0,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,LaLiga,Atlético Madrid,Opponent Total,,,26.7,38.0,38.0,,,,,,,,4.0,6.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,LaLiga,Barcelona,Víctor Valdés,es ESP,GK,31.0,26.0,26.0,2272.0,25.2,21.0,0.83,89.0,68.0,76.4,20.0,3.0,3.0,12.0,46.2,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,LaLiga,Barcelona,José Manuel Pinto,es ESP,GK,37.0,13.0,12.0,1148.0,12.8,12.0,0.94,41.0,29.0,70.7,7.0,3.0,2.0,3.0,25.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,LaLiga,Barcelona,Squad Total,,,27.4,38.0,38.0,3420.0,,33.0,0.87,130.0,97.0,74.6,27.0,6.0,5.0,16.0,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,LaLiga,Barcelona,Opponent Total,,,26.3,38.0,38.0,,,,,,,,5.0,6.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-2014,LaLiga,Real Madrid,Diego López,es ESP,GK,31.0,36.0,36.0,3240.0,36.0,36.0,1.0,123.0,87.0,70.7,26.0,5.0,5.0,16.0,44.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
