Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2016-2017,SeriaA,Juventus,Gonzalo Higuaín,ar ARG,FW,28.0,33.0,1.0,0.0,0.0,36.0,37.0,30.0,27.0,8.0,17.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Sami Khedira,de GER,MF,29.0,28.2,2.0,0.0,0.0,14.0,29.0,6.0,28.0,32.0,26.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Gianluigi Buffon,it ITA,GK,38.0,29.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Mario Mandžukić,hr CRO,"FW,MF",30.0,27.6,5.0,0.0,0.0,42.0,43.0,13.0,28.0,28.0,28.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Leonardo Bonucci,it ITA,DF,29.0,26.8,5.0,0.0,0.0,26.0,17.0,4.0,5.0,61.0,22.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Paulo Dybala,ar ARG,"MF,FW",22.0,23.8,2.0,0.0,0.0,22.0,52.0,12.0,117.0,19.0,12.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Alex Sandro,br BRA,"MF,DF",25.0,25.7,5.0,0.0,0.0,41.0,55.0,3.0,111.0,56.0,44.0,1.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Miralem Pjanić,ba BIH,MF,26.0,24.1,5.0,0.0,0.0,27.0,27.0,3.0,146.0,33.0,29.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Stephan Lichtsteiner,ch SUI,"DF,MF",32.0,20.7,5.0,0.0,0.0,22.0,25.0,2.0,79.0,19.0,20.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Juan Cuadrado,co COL,"MF,FW",28.0,23.3,8.0,0.0,0.0,41.0,81.0,6.0,82.0,28.0,39.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Giorgio Chiellini,it ITA,DF,31.0,18.2,4.0,0.0,0.0,25.0,29.0,0.0,6.0,38.0,25.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Andrea Barzagli,it ITA,DF,35.0,17.0,2.0,0.0,0.0,9.0,12.0,0.0,3.0,32.0,15.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Kwadwo Asamoah,gh GHA,"DF,MF",27.0,16.4,2.0,0.0,0.0,13.0,36.0,3.0,26.0,24.0,24.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Dani Alves,br BRA,"DF,MF",33.0,15.1,5.0,0.0,0.0,27.0,21.0,3.0,71.0,31.0,31.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Claudio Marchisio,it ITA,MF,30.0,13.9,2.0,0.0,0.0,23.0,12.0,0.0,8.0,38.0,12.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Medhi Benatia,ma MAR,DF,29.0,13.1,3.0,0.0,0.0,23.0,11.0,2.0,1.0,37.0,23.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Stefano Sturaro,it ITA,MF,23.0,11.5,5.0,0.0,0.0,26.0,27.0,4.0,13.0,9.0,27.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Daniele Rugani,it ITA,DF,22.0,12.0,4.0,0.0,0.0,13.0,12.0,2.0,1.0,22.0,13.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Mario Lemina,ga GAB,MF,22.0,10.1,1.0,0.0,0.0,15.0,11.0,2.0,6.0,13.0,21.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Hernanes,br BRA,MF,31.0,8.0,3.0,0.0,0.0,20.0,11.0,0.0,7.0,13.0,12.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Neto,br BRA,GK,27.0,7.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Marko Pjaca,hr CRO,MF,21.0,5.1,1.0,0.0,0.0,8.0,6.0,0.0,10.0,2.0,7.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Patrice Evra,fr FRA,"DF,MF",35.0,2.8,0.0,0.0,0.0,5.0,1.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Tomás Rincón,ve VEN,MF,28.0,3.4,0.0,0.0,0.0,5.0,3.0,0.0,3.0,10.0,5.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Emil Audero,it ITA,GK,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Moise Kean,it ITA,FW,16.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Rolando Mandragora,it ITA,MF,19.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Squad Total,,,29.1,38.0,0.0,0.0,0.0,484.0,562.0,95.0,786.0,557.0,457.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Opponent Total,,,26.7,38.0,93.0,5.0,4.0,595.0,464.0,45.0,573.0,505.0,481.0,1.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Wojciech Szczęsny,pl POL,GK,26.0,38.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Federico Fazio,ar ARG,DF,29.0,34.6,3.0,0.0,0.0,25.0,20.0,1.0,3.0,103.0,46.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Radja Nainggolan,be BEL,MF,28.0,33.7,2.0,0.0,0.0,46.0,57.0,9.0,89.0,44.0,58.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
