Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2016-2017,SeriaA,Juventus,Gonzalo Higuaín,ar ARG,FW,28.0,33.0,24.0,134.0,54.0,40.3,4.07,1.64,0.18,0.44,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Sami Khedira,de GER,MF,29.0,28.2,5.0,40.0,17.0,42.5,1.42,0.6,0.13,0.29,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Gianluigi Buffon,it ITA,GK,38.0,29.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Mario Mandžukić,hr CRO,"FW,MF",30.0,27.6,7.0,55.0,18.0,32.7,1.99,0.65,0.13,0.39,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Leonardo Bonucci,it ITA,DF,29.0,26.8,3.0,19.0,5.0,26.3,0.71,0.19,0.16,0.6,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Paulo Dybala,ar ARG,"MF,FW",22.0,23.8,11.0,89.0,31.0,34.8,3.74,1.3,0.09,0.26,,3.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Alex Sandro,br BRA,"MF,DF",25.0,25.7,3.0,18.0,5.0,27.8,0.7,0.19,0.17,0.6,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Miralem Pjanić,ba BIH,MF,26.0,24.1,5.0,52.0,24.0,46.2,2.16,1.0,0.1,0.21,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Stephan Lichtsteiner,ch SUI,"DF,MF",32.0,20.7,1.0,6.0,3.0,50.0,0.29,0.14,0.17,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Juan Cuadrado,co COL,"MF,FW",28.0,23.3,2.0,38.0,12.0,31.6,1.63,0.52,0.05,0.17,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Giorgio Chiellini,it ITA,DF,31.0,18.2,2.0,13.0,3.0,23.1,0.72,0.17,0.15,0.67,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Andrea Barzagli,it ITA,DF,35.0,17.0,0.0,2.0,0.0,0.0,0.12,0.0,0.0,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Kwadwo Asamoah,gh GHA,"DF,MF",27.0,16.4,0.0,8.0,2.0,25.0,0.49,0.12,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Dani Alves,br BRA,"DF,MF",33.0,15.1,2.0,20.0,5.0,25.0,1.32,0.33,0.1,0.4,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Claudio Marchisio,it ITA,MF,30.0,13.9,1.0,9.0,3.0,33.3,0.65,0.22,0.11,0.33,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Medhi Benatia,ma MAR,DF,29.0,13.1,1.0,9.0,2.0,22.2,0.69,0.15,0.11,0.5,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Stefano Sturaro,it ITA,MF,23.0,11.5,0.0,21.0,6.0,28.6,1.82,0.52,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Daniele Rugani,it ITA,DF,22.0,12.0,2.0,3.0,2.0,66.7,0.25,0.17,0.67,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Mario Lemina,ga GAB,MF,22.0,10.1,1.0,17.0,7.0,41.2,1.69,0.7,0.06,0.14,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Hernanes,br BRA,MF,31.0,8.0,1.0,18.0,5.0,27.8,2.25,0.62,0.06,0.2,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Neto,br BRA,GK,27.0,7.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Marko Pjaca,hr CRO,MF,21.0,5.1,0.0,13.0,5.0,38.5,2.55,0.98,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Patrice Evra,fr FRA,"DF,MF",35.0,2.8,0.0,1.0,1.0,100.0,0.36,0.36,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Tomás Rincón,ve VEN,MF,28.0,3.4,0.0,1.0,0.0,0.0,0.29,0.0,0.0,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Emil Audero,it ITA,GK,19.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Moise Kean,it ITA,FW,16.0,0.2,1.0,1.0,1.0,100.0,4.29,4.29,1.0,1.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Rolando Mandragora,it ITA,MF,19.0,0.1,0.0,1.0,0.0,0.0,18.0,0.0,0.0,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Squad Total,,,29.1,38.0,72.0,588.0,211.0,35.9,15.47,5.55,0.12,0.33,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Juventus,Opponent Total,,,26.7,38.0,26.0,349.0,108.0,30.9,9.18,2.84,0.07,0.23,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Wojciech Szczęsny,pl POL,GK,26.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Federico Fazio,ar ARG,DF,29.0,34.6,2.0,22.0,5.0,22.7,0.64,0.14,0.09,0.4,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Radja Nainggolan,be BEL,MF,28.0,33.7,11.0,90.0,24.0,26.7,2.67,0.71,0.12,0.46,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Edin Džeko,ba BIH,FW,30.0,33.9,29.0,177.0,80.0,45.2,5.23,2.36,0.16,0.35,,1.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Kostas Manolas,gr GRE,DF,25.0,30.8,0.0,15.0,4.0,26.7,0.49,0.13,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Kevin Strootman,nl NED,MF,26.0,31.0,4.0,24.0,7.0,29.2,0.77,0.23,0.17,0.57,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Mohamed Salah,eg EGY,"MF,FW",24.0,27.5,15.0,80.0,34.0,42.5,2.91,1.24,0.19,0.44,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Daniele De Rossi,it ITA,MF,33.0,26.0,4.0,20.0,7.0,35.0,0.77,0.27,0.1,0.29,,2.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Antonio Rüdiger,de GER,DF,23.0,24.5,0.0,10.0,2.0,20.0,0.41,0.08,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Bruno Peres,br BRA,"MF,DF",26.0,24.7,2.0,35.0,7.0,20.0,1.42,0.28,0.06,0.29,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Emerson Palmieri,it ITA,"DF,MF",21.0,21.8,0.0,18.0,4.0,22.2,0.82,0.18,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-2017,SeriaA,Roma,Diego Perotti,ar ARG,"MF,FW",28.0,19.4,8.0,49.0,20.0,40.8,2.53,1.03,0.02,0.05,,7.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
