season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2001-2002,Bundesliga,Dortmund,Philipp Laux,de GER,GK,28.0,5.0,4.0,422.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Dortmund,Giuseppe Reina,de GER,FW,29.0,6.0,0.0,137.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.66,0.66,0.66,Matches,0.0
2001-2002,Bundesliga,Dortmund,Ahmed Reda Madouni,dz ALG,DF,20.0,7.0,0.0,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Dortmund,Heiko Herrlich,de GER,FW,29.0,10.0,0.0,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Dortmund,Fredi Bobic,de GER,FW,29.0,3.0,0.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Dortmund,David Odonkor,de GER,"FW,MF",17.0,2.0,0.0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Dortmund,Francis Bugri,de GER,MF,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Dortmund,Squad Total,0,0,27.0,34.0,374.0,0.0,0.0,61.0,39.0,100.0,54.0,7.0,9.0,74.0,2.0,0.0,0.0,0.0,1.79,1.15,2.94,1.59,2.74,0,0.0
2001-2002,Bundesliga,Dortmund,Opponent Total,0,0,27.3,34.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2001-2002,Bundesliga,Leverkusen,Hans-Jörg Butt,de GER,GK,27.0,34.0,34.0,3060.0,34.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Carsten Ramelow,de GER,"DF,MF",27.0,32.0,32.0,2740.0,30.4,2.0,3.0,5.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.07,0.1,0.16,0.07,0.16,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Oliver Neuville,de GER,FW,28.0,33.0,32.0,2566.0,28.5,13.0,7.0,20.0,12.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.46,0.25,0.7,0.42,0.67,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Bernd Schneider,de GER,"DF,MF",27.0,30.0,30.0,2603.0,28.9,5.0,11.0,16.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.17,0.38,0.55,0.17,0.55,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Zé Roberto,br BRA,"DF,MF",27.0,30.0,30.0,2568.0,28.5,4.0,13.0,17.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.14,0.46,0.6,0.14,0.6,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Lúcio,br BRA,DF,23.0,29.0,29.0,2572.0,28.6,4.0,1.0,5.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.14,0.03,0.17,0.14,0.17,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Diego Placente,ar ARG,DF,24.0,32.0,29.0,2535.0,28.2,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.04,0.04,0.07,0.04,0.07,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Michael Ballack,de GER,MF,24.0,29.0,29.0,2479.0,27.5,17.0,5.0,22.0,14.0,3.0,3.0,12.0,1.0,0.0,0.0,0.0,0.62,0.18,0.8,0.51,0.69,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Yıldıray Baştürk,tr TUR,MF,22.0,30.0,29.0,2357.0,26.2,3.0,5.0,8.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.11,0.19,0.31,0.11,0.31,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Jens Nowotny,de GER,DF,27.0,29.0,28.0,2474.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Ulf Kirsten,de GER,FW,35.0,32.0,28.0,2131.0,23.7,11.0,0.0,11.0,10.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.42,0.42,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Zoltán Sebescen,de GER,"DF,MF",25.0,25.0,14.0,1594.0,17.7,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.17,0.17,0.34,0.17,0.34,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Boris Živković,hr CRO,DF,25.0,23.0,13.0,1382.0,15.4,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Dimitar Berbatov,bg BUL,FW,20.0,24.0,8.0,962.0,10.7,8.0,1.0,9.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.75,0.09,0.84,0.75,0.84,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Jurica Vranješ,hr CRO,MF,21.0,20.0,4.0,623.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Thomas Brdarić,de GER,FW,26.0,24.0,2.0,579.0,6.4,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.16,0.31,0.47,0.16,0.47,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Thomas Kleine,de GER,DF,23.0,4.0,2.0,182.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Anel Džaka,de GER,MF,20.0,1.0,1.0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Marko Babić,hr CRO,"DF,MF",20.0,3.0,0.0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Pascal Ojigwe,ng NGA,"DF,MF",24.0,3.0,0.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Thorsten Wittek,de GER,MF,24.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Leverkusen,Squad Total,0,0,26.4,34.0,374.0,0.0,0.0,76.0,52.0,128.0,69.0,7.0,9.0,97.0,4.0,0.0,0.0,0.0,2.24,1.53,3.76,2.03,3.56,0,0.0
2001-2002,Bundesliga,Leverkusen,Opponent Total,0,0,27.5,34.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2001-2002,Bundesliga,Bayern Munich,Oliver Kahn,de GER,GK,32.0,32.0,32.0,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Robert Kovač,hr CRO,DF,27.0,29.0,28.0,2527.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Willy Sagnol,fr FRA,DF,24.0,28.0,27.0,2374.0,26.4,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.04,0.08,0.11,0.04,0.11,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Giovane Élber,br BRA,FW,29.0,30.0,27.0,2315.0,25.7,17.0,4.0,21.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.66,0.16,0.82,0.66,0.82,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Thorsten Fink,de GER,MF,33.0,28.0,25.0,2076.0,23.1,2.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Owen Hargreaves,eng ENG,MF,20.0,29.0,24.0,2186.0,24.3,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Bixente Lizarazu,fr FRA,DF,31.0,25.0,24.0,2172.0,24.1,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Samuel Kuffour,gh GHA,DF,24.0,21.0,21.0,1877.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Thomas Linke,de GER,DF,31.0,20.0,19.0,1703.0,18.9,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Claudio Pizarro,pe PER,FW,22.0,30.0,18.0,1805.0,20.1,15.0,1.0,16.0,14.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.75,0.05,0.8,0.7,0.75,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Stefan Effenberg,de GER,MF,32.0,17.0,17.0,1413.0,15.7,2.0,3.0,5.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.13,0.19,0.32,0.0,0.19,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Hasan Salihamidžić,ba BIH,"DF,MF",24.0,19.0,16.0,1418.0,15.8,5.0,4.0,9.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.32,0.25,0.57,0.19,0.44,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Roque Santa Cruz,py PAR,FW,19.0,22.0,15.0,1317.0,14.6,5.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.21,0.55,0.34,0.55,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Paulo Sérgio,br BRA,"FW,MF",32.0,23.0,13.0,1186.0,13.2,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23,0.15,0.38,0.23,0.38,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Mehmet Scholl,de GER,MF,30.0,18.0,13.0,1103.0,12.3,6.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.98,0.49,0.98,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Niko Kovač,hr CRO,MF,29.0,16.0,10.0,1003.0,11.1,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Pablo Thiam,gn GUI,"DF,MF",27.0,12.0,10.0,968.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Carsten Jancker,de GER,FW,26.0,18.0,8.0,733.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Michael Tarnat,de GER,"DF,MF",31.0,10.0,8.0,644.0,7.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Ciriaco Sforza,ch SUI,"DF,MF",31.0,16.0,7.0,664.0,7.4,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14,0.41,0.54,0.14,0.54,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Alexander Zickler,de GER,FW,27.0,13.0,5.0,564.0,6.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Jens Jeremies,de GER,MF,27.0,10.0,5.0,476.0,5.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Stefan Wessels,de GER,GK,22.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Markus Feulner,de GER,MF,19.0,1.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Steffen Hofmann,de GER,MF,20.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Bayern Munich,Squad Total,0,0,28.0,34.0,374.0,0.0,0.0,61.0,37.0,98.0,56.0,5.0,7.0,68.0,1.0,0.0,0.0,0.0,1.79,1.09,2.88,1.65,2.74,0,0.0
2001-2002,Bundesliga,Bayern Munich,Opponent Total,0,0,27.4,34.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2001-2002,Bundesliga,Hertha BSC,Marcelinho Paraíba,br BRA,"FW,MF",26.0,33.0,33.0,2788.0,31.0,13.0,5.0,18.0,11.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.42,0.16,0.58,0.36,0.52,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Michael Preetz,de GER,FW,33.0,34.0,32.0,2830.0,31.4,12.0,4.0,16.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.38,0.13,0.51,0.38,0.51,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Bart Goor,be BEL,MF,28.0,30.0,27.0,2204.0,24.5,8.0,6.0,14.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.33,0.25,0.57,0.33,0.57,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Dick van Burik,nl NED,DF,27.0,28.0,27.0,2152.0,23.9,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Josip Šimunić,hr CRO,DF,23.0,27.0,25.0,2275.0,25.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Gábor Király,hu HUN,GK,25.0,25.0,25.0,2211.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Pál Dárdai,hu HUN,MF,25.0,27.0,23.0,2148.0,23.9,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.13,0.08,0.21,0.13,0.21,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Stefan Beinlich,de GER,MF,29.0,26.0,23.0,2017.0,22.4,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.13,0.13,0.27,0.13,0.27,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Michael Hartmann,de GER,"DF,MF",27.0,26.0,21.0,1925.0,21.4,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.05,0.19,0.23,0.05,0.23,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Andreas Schmidt,de GER,"DF,MF",27.0,24.0,20.0,1820.0,20.2,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Marko Rehmer,de GER,DF,29.0,20.0,20.0,1648.0,18.3,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Alex Alves,br BRA,FW,26.0,22.0,17.0,1493.0,16.6,7.0,3.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.18,0.6,0.42,0.6,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Rob Maas,nl NED,"DF,MF",31.0,19.0,15.0,1258.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,René Tretschok,de GER,MF,32.0,18.0,13.0,1211.0,13.5,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Eyjólfur,is ISL,"DF,MF",32.0,22.0,9.0,1031.0,11.5,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Christian Fiedler,de GER,GK,26.0,10.0,9.0,849.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Denis Lapaczinski,de GER,DF,19.0,13.0,9.0,816.0,9.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.11,0.11,0.22,0.11,0.22,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Sebastian Deisler,de GER,MF,21.0,11.0,9.0,773.0,8.6,3.0,1.0,4.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.35,0.12,0.47,0.12,0.23,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Thorben Marx,de GER,MF,20.0,13.0,7.0,710.0,7.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.13,0.13,0.25,0.13,0.25,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Kostas Konstantinidis,gr GRE,DF,28.0,6.0,5.0,419.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Andreas Neuendorf,de GER,MF,26.0,19.0,4.0,618.0,6.9,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.44,0.15,0.58,0.44,0.58,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Ali Daei,ir IRN,FW,32.0,8.0,1.0,203.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Roberto Pinto,pt POR,MF,22.0,2.0,0.0,76.0,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,1.18,0.0,1.18,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Joël Tchami,cm CMR,FW,19.0,1.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Trond Fredrik Ludvigsen,no NOR,"FW,MF",19.0,2.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2001-2002,Bundesliga,Hertha BSC,Squad Total,0,0,27.6,34.0,374.0,0.0,0.0,59.0,38.0,97.0,55.0,4.0,5.0,77.0,4.0,0.0,0.0,0.0,1.74,1.12,2.85,1.62,2.74,0,0.0
2001-2002,Bundesliga,Hertha BSC,Opponent Total,0,0,27.1,34.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
