Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2007-2008,EPL,Manchester Utd,Edwin van der Sar,nl NED,GK,36.0,29.0,29.0,2565.0,28.5,18.0,0.63,113.0,95.0,84.1,19.0,5.0,4.0,15.0,51.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,EPL,Manchester Utd,Tomasz Kuszczak,pl POL,GK,25.0,9.0,8.0,765.0,8.5,4.0,0.47,33.0,29.0,87.9,7.0,1.0,1.0,5.0,62.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,EPL,Manchester Utd,Ben Foster,eng ENG,GK,24.0,1.0,1.0,90.0,1.0,0.0,0.0,4.0,4.0,100.0,1.0,0.0,0.0,1.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,EPL,Manchester Utd,Squad Total,,,26.7,38.0,38.0,3420.0,,22.0,0.58,150.0,128.0,85.3,27.0,6.0,5.0,21.0,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,EPL,Manchester Utd,Opponent Total,,,26.5,38.0,38.0,,,,,,,,5.0,6.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,EPL,Chelsea,Petr Čech,cz CZE,GK,25.0,26.0,26.0,2313.0,25.7,17.0,0.66,102.0,85.0,83.3,15.0,8.0,3.0,15.0,57.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,EPL,Chelsea,Carlo Cudicini,it ITA,GK,33.0,10.0,10.0,900.0,10.0,7.0,0.7,35.0,28.0,80.0,8.0,2.0,0.0,6.0,60.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,EPL,Chelsea,Henrique Hilário,pt POR,GK,31.0,3.0,2.0,207.0,2.3,2.0,0.87,5.0,3.0,60.0,2.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,EPL,Chelsea,Squad Total,,,27.0,38.0,38.0,3420.0,,26.0,0.68,142.0,116.0,81.7,25.0,10.0,3.0,21.0,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-2008,EPL,Chelsea,Opponent Total,,,26.5,38.0,38.0,,,,,,,,3.0,10.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
