season,league,team,player,player_nation,player_position,player_age,mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,matches,playing_time_mp
2010-2011,EPL,Manchester Utd,Darron Gibson,ie IRL,MF,22.0,12.0,6.0,656.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,0.0
2010-2011,EPL,Manchester Utd,Fábio,br BRA,DF,20.0,11.0,5.0,555.0,6.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,0.0
2010-2011,EPL,Manchester Utd,Tomasz Kuszczak,pl POL,GK,28.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester Utd,Wes Brown,eng ENG,DF,30.0,7.0,4.0,429.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester Utd,Gabriel Obertan,fr FRA,"FW,MF",21.0,7.0,3.0,284.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester Utd,Gary Neville,eng ENG,DF,35.0,3.0,3.0,205.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester Utd,Federico Macheda,it ITA,FW,18.0,7.0,2.0,220.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.41,0.41,Matches,0.0
2010-2011,EPL,Manchester Utd,Michael Owen,eng ENG,FW,30.0,11.0,1.0,238.0,2.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.76,0.0,0.76,0.76,0.76,Matches,0.0
2010-2011,EPL,Manchester Utd,Owen Hargreaves,eng ENG,MF,29.0,1.0,1.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester Utd,Bebé,cv CPV,"FW,MF",20.0,2.0,0.0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester Utd,Squad Total,0,0,28.3,38.0,418.0,0.0,0.0,75.0,59.0,134.0,72.0,3.0,5.0,56.0,3.0,0.0,0.0,0.0,1.97,1.55,3.53,1.89,3.45,0,0.0
2010-2011,EPL,Manchester Utd,Opponent Total,0,0,27.0,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2010-2011,EPL,Chelsea,Petr Čech,cz CZE,GK,28.0,0.0,38.0,3420.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,38.0
2010-2011,EPL,Chelsea,Ashley Cole,eng ENG,DF,29.0,0.0,38.0,3385.0,37.6,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,38.0
2010-2011,EPL,Chelsea,John Terry,eng ENG,DF,29.0,0.0,33.0,2961.0,32.9,3.0,1.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,Matches,33.0
2010-2011,EPL,Chelsea,Florent Malouda,fr FRA,"FW,MF",30.0,0.0,33.0,2799.0,31.1,13.0,4.0,17.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42,0.13,0.55,0.42,0.55,Matches,38.0
2010-2011,EPL,Chelsea,Branislav Ivanović,rs SRB,DF,26.0,0.0,32.0,2827.0,31.4,4.0,4.0,8.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.13,0.13,0.25,0.13,0.25,Matches,34.0
2010-2011,EPL,Chelsea,Michael Essien,gh GHA,"DF,MF",27.0,0.0,32.0,2797.0,31.1,3.0,2.0,5.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.1,0.06,0.16,0.1,0.16,Matches,33.0
2010-2011,EPL,Chelsea,Didier Drogba,ci CIV,FW,32.0,0.0,30.0,2791.0,31.0,11.0,13.0,24.0,9.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.35,0.42,0.77,0.29,0.71,Matches,36.0
2010-2011,EPL,Chelsea,John Obi Mikel,ng NGA,MF,23.0,0.0,28.0,2204.0,24.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,28.0
2010-2011,EPL,Chelsea,Nicolas Anelka,fr FRA,FW,31.0,0.0,27.0,2356.0,26.2,6.0,4.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.15,0.38,0.23,0.38,Matches,32.0
2010-2011,EPL,Chelsea,Frank Lampard,eng ENG,MF,32.0,0.0,23.0,2024.0,22.5,10.0,2.0,12.0,6.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.44,0.09,0.53,0.27,0.36,Matches,24.0
2010-2011,EPL,Chelsea,Ramires,br BRA,MF,23.0,0.0,22.0,1933.0,21.5,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,29.0
2010-2011,EPL,Chelsea,Salomon Kalou,ci CIV,"FW,MF",24.0,0.0,16.0,1570.0,17.4,10.0,3.0,13.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.57,0.17,0.75,0.57,0.75,Matches,31.0
2010-2011,EPL,Chelsea,José Bosingwa,pt POR,DF,27.0,0.0,13.0,1262.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,20.0
2010-2011,EPL,Chelsea,Alex,br BRA,DF,28.0,0.0,12.0,1109.0,12.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,15.0
2010-2011,EPL,Chelsea,Paulo Ferreira,pt POR,DF,31.0,0.0,12.0,1039.0,11.5,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,21.0
2010-2011,EPL,Chelsea,David Luiz,br BRA,"DF,MF",23.0,0.0,11.0,953.0,10.6,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,12.0
2010-2011,EPL,Chelsea,Fernando Torres,es ESP,FW,26.0,0.0,8.0,765.0,8.5,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12,0.24,0.35,0.12,0.35,Matches,14.0
2010-2011,EPL,Chelsea,Yuri Zhirkov,ru RUS,"DF,MF",26.0,0.0,6.0,608.0,6.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,Matches,12.0
2010-2011,EPL,Chelsea,Yossi Benayoun,il ISR,MF,30.0,0.0,1.0,209.0,2.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.43,0.43,Matches,7.0
2010-2011,EPL,Chelsea,Josh McEachran,eng ENG,MF,17.0,0.0,1.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,9.0
2010-2011,EPL,Chelsea,Gaël Kakuta,cd COD,"FW,MF",19.0,0.0,1.0,123.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5.0
2010-2011,EPL,Chelsea,Jeffrey Bruma,nl NED,DF,18.0,0.0,1.0,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0
2010-2011,EPL,Chelsea,Daniel Sturridge,eng ENG,"FW,MF",20.0,0.0,0.0,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,13.0
2010-2011,EPL,Chelsea,Ryan Bertrand,eng ENG,"DF,MF",20.0,0.0,0.0,35.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,2.57,0.0,2.57,Matches,1.0
2010-2011,EPL,Chelsea,Squad Total,0,0,28.2,0.0,418.0,0.0,0.0,68.0,39.0,107.0,62.0,6.0,8.0,59.0,1.0,0.0,0.0,0.0,1.79,1.03,2.82,1.63,2.66,0,38.0
2010-2011,EPL,Chelsea,Opponent Total,0,0,27.0,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0
2010-2011,EPL,Manchester City,Joe Hart,eng ENG,GK,23.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester City,Vincent Kompany,be BEL,DF,24.0,37.0,37.0,3330.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,0.0
2010-2011,EPL,Manchester City,Yaya Touré,ci CIV,MF,27.0,35.0,35.0,2965.0,32.9,6.0,4.0,10.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.18,0.12,0.3,0.18,0.3,Matches,0.0
2010-2011,EPL,Manchester City,Gareth Barry,eng ENG,MF,29.0,33.0,31.0,2702.0,30.0,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.07,0.07,0.13,0.07,0.13,Matches,0.0
2010-2011,EPL,Manchester City,Nigel de Jong,nl NED,MF,25.0,32.0,30.0,2610.0,29.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,0.0
2010-2011,EPL,Manchester City,David Silva,es ESP,"FW,MF",24.0,35.0,30.0,2550.0,28.3,4.0,7.0,11.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.14,0.25,0.39,0.14,0.39,Matches,0.0
2010-2011,EPL,Manchester City,Carlos Tevez,ar ARG,"FW,MF",26.0,31.0,30.0,2511.0,27.9,20.0,6.0,26.0,15.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.72,0.22,0.93,0.54,0.75,Matches,0.0
2010-2011,EPL,Manchester City,James Milner,eng ENG,"DF,MF",24.0,32.0,23.0,2050.0,22.8,0.0,6.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches,0.0
2010-2011,EPL,Manchester City,Pablo Zabaleta,ar ARG,"DF,MF",25.0,26.0,21.0,1948.0,21.6,2.0,2.0,4.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.09,0.09,0.18,0.09,0.18,Matches,0.0
2010-2011,EPL,Manchester City,Kolo Touré,ci CIV,DF,29.0,22.0,21.0,1845.0,20.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,0.0
2010-2011,EPL,Manchester City,Joleon Lescott,eng ENG,DF,27.0,22.0,20.0,1884.0,20.9,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14,0.05,0.19,0.14,0.19,Matches,0.0
2010-2011,EPL,Manchester City,Aleksandar Kolarov,rs SRB,DF,24.0,24.0,20.0,1720.0,19.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,0.0
2010-2011,EPL,Manchester City,Micah Richards,eng ENG,DF,22.0,18.0,16.0,1399.0,15.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.06,0.06,0.13,0.06,0.13,Matches,0.0
2010-2011,EPL,Manchester City,Adam Johnson,eng ENG,MF,23.0,31.0,15.0,1542.0,17.1,4.0,5.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.23,0.29,0.53,0.23,0.53,Matches,0.0
2010-2011,EPL,Manchester City,Jérôme Boateng,de GER,DF,21.0,16.0,14.0,1238.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester City,Mario Balotelli,it ITA,FW,19.0,17.0,12.0,1091.0,12.1,6.0,0.0,6.0,4.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,0.49,0.0,0.49,0.33,0.33,Matches,0.0
2010-2011,EPL,Manchester City,Edin Džeko,ba BIH,FW,24.0,15.0,8.0,854.0,9.5,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.42,0.21,0.42,Matches,0.0
2010-2011,EPL,Manchester City,Dedryck Boyata,be BEL,DF,19.0,7.0,5.0,345.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester City,Patrick Vieira,fr FRA,MF,34.0,15.0,4.0,495.0,5.5,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,Matches,0.0
2010-2011,EPL,Manchester City,Jô,br BRA,FW,23.0,12.0,3.0,348.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester City,Emmanuel Adebayor,tg TOG,FW,26.0,8.0,2.0,244.0,2.7,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester City,Shaun Wright-Phillips,eng ENG,"FW,MF",28.0,7.0,2.0,205.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester City,Wayne Bridge,eng ENG,DF,29.0,3.0,1.0,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester City,Roque Santa Cruz,py PAR,FW,28.0,1.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester City,Ryan McGivern,nir NIR,DF,20.0,1.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester City,Reece Wabara,eng ENG,DF,18.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester City,Abdul Razak,ci CIV,MF,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Manchester City,Squad Total,0,0,25.4,38.0,418.0,0.0,0.0,56.0,35.0,91.0,48.0,8.0,9.0,71.0,5.0,0.0,0.0,0.0,1.47,0.92,2.39,1.26,2.18,0,0.0
2010-2011,EPL,Manchester City,Opponent Total,0,0,27.1,38.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2010-2011,EPL,Arsenal,Gaël Clichy,fr FRA,DF,25.0,33.0,33.0,2970.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,0.0
2010-2011,EPL,Arsenal,Bacary Sagna,fr FRA,DF,27.0,33.0,33.0,2970.0,33.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12,Matches,0.0
2010-2011,EPL,Arsenal,Jack Wilshere,eng ENG,MF,18.0,35.0,31.0,2639.0,29.3,1.0,3.0,4.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.03,0.1,0.14,0.03,0.14,Matches,0.0
2010-2011,EPL,Arsenal,Laurent Koscielny,fr FRA,DF,24.0,30.0,30.0,2617.0,29.1,2.0,0.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,0.0
2010-2011,EPL,Arsenal,Alex Song,cm CMR,"DF,MF",22.0,31.0,30.0,2593.0,28.8,4.0,2.0,6.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.14,0.07,0.21,0.14,0.21,Matches,0.0
2010-2011,EPL,Arsenal,Samir Nasri,fr FRA,"FW,MF",23.0,30.0,28.0,2383.0,26.5,10.0,1.0,11.0,9.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.38,0.04,0.42,0.34,0.38,Matches,0.0
2010-2011,EPL,Arsenal,Andrey Arshavin,ru RUS,"FW,MF",29.0,37.0,25.0,2187.0,24.3,6.0,11.0,17.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.45,0.7,0.21,0.66,Matches,0.0
2010-2011,EPL,Arsenal,Cesc Fàbregas,es ESP,"FW,MF",23.0,25.0,22.0,1880.0,20.9,3.0,11.0,14.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.14,0.53,0.67,0.14,0.67,Matches,0.0
2010-2011,EPL,Arsenal,Sébastien Squillaci,fr FRA,DF,29.0,22.0,20.0,1820.0,20.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,0.0
2010-2011,EPL,Arsenal,Johan Djourou,ch SUI,DF,23.0,22.0,20.0,1794.0,19.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,0.0
2010-2011,EPL,Arsenal,Robin van Persie,nl NED,FW,26.0,25.0,19.0,1770.0,19.7,18.0,7.0,25.0,16.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.92,0.36,1.27,0.81,1.17,Matches,0.0
2010-2011,EPL,Arsenal,Theo Walcott,eng ENG,"FW,MF",21.0,28.0,19.0,1691.0,18.8,9.0,7.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.37,0.85,0.48,0.85,Matches,0.0
2010-2011,EPL,Arsenal,Marouane Chamakh,ma MAR,FW,26.0,29.0,18.0,1845.0,20.5,7.0,4.0,11.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.34,0.2,0.54,0.34,0.54,Matches,0.0
2010-2011,EPL,Arsenal,Wojciech Szczęsny,pl POL,GK,20.0,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Arsenal,Łukasz Fabiański,pl POL,GK,25.0,14.0,14.0,1260.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,0.0
2010-2011,EPL,Arsenal,Abou Diaby,fr FRA,MF,24.0,16.0,13.0,954.0,10.6,2.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.19,0.28,0.47,0.19,0.47,Matches,0.0
2010-2011,EPL,Arsenal,Tomáš Rosický,cz CZE,MF,29.0,21.0,8.0,938.0,10.4,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,0.0
2010-2011,EPL,Arsenal,Manuel Almunia,es ESP,GK,33.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Arsenal,Emmanuel Eboué,ci CIV,"DF,MF",27.0,13.0,8.0,707.0,7.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,0.0
2010-2011,EPL,Arsenal,Denílson,br BRA,MF,22.0,16.0,6.0,629.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2010-2011,EPL,Arsenal,Thomas Vermaelen,be BEL,DF,24.0,5.0,5.0,450.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches,0.0
