Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2002-2003,LaLiga,Real Madrid,Iker Casillas,es ESP,GK,21.0,38.0,38.0,3420.0,38.0,42.0,1.11,173.0,131.0,75.7,22.0,12.0,4.0,10.0,26.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Real Madrid,Squad Total,,,26.9,38.0,38.0,3420.0,,42.0,1.11,173.0,131.0,75.7,22.0,12.0,4.0,10.0,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Real Madrid,Opponent Total,,,26.8,38.0,38.0,,,,,,,,4.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Real Sociedad,Sander Westerveld,nl NED,GK,27.0,37.0,37.0,3330.0,37.0,44.0,1.19,145.0,101.0,69.7,21.0,10.0,6.0,12.0,32.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Real Sociedad,Alberto,es ESP,GK,33.0,1.0,1.0,90.0,1.0,1.0,1.0,7.0,6.0,85.7,1.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Real Sociedad,Squad Total,,,27.1,38.0,38.0,3420.0,,45.0,1.18,152.0,107.0,70.4,22.0,10.0,6.0,12.0,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Real Sociedad,Opponent Total,,,26.7,38.0,38.0,,,,,,,,6.0,10.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,La Coruña,Juanmi,es ESP,GK,31.0,27.0,27.0,2410.0,26.8,25.0,0.93,107.0,82.0,76.6,17.0,6.0,4.0,10.0,37.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,La Coruña,José Molina,es ESP,GK,31.0,10.0,10.0,900.0,10.0,21.0,2.1,62.0,41.0,66.1,4.0,0.0,6.0,1.0,10.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,La Coruña,Dani Mallo,es ESP,GK,23.0,2.0,1.0,110.0,1.2,1.0,0.82,4.0,3.0,75.0,1.0,0.0,0.0,1.0,100.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,La Coruña,Squad Total,,,28.7,38.0,38.0,3420.0,,47.0,1.24,173.0,126.0,72.8,22.0,6.0,10.0,12.0,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,La Coruña,Opponent Total,,,26.6,38.0,38.0,,,,,,,,10.0,6.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Celta Vigo,Pablo Cavallero,ar ARG,GK,28.0,36.0,36.0,3160.0,35.1,29.0,0.83,131.0,102.0,77.9,17.0,10.0,9.0,15.0,41.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Celta Vigo,José Manuel Pinto,es ESP,GK,26.0,3.0,2.0,225.0,2.5,5.0,2.0,16.0,11.0,68.8,1.0,0.0,2.0,1.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Celta Vigo,José Juan Figueras,es ESP,GK,23.0,1.0,0.0,35.0,0.4,2.0,5.14,4.0,2.0,50.0,0.0,0.0,0.0,0.0,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Celta Vigo,Squad Total,,,27.8,38.0,38.0,3420.0,,36.0,0.95,151.0,115.0,76.2,17.0,10.0,11.0,16.0,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Celta Vigo,Opponent Total,,,26.8,38.0,38.0,,,,,,,,11.0,10.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Valencia,Santiago Cañizares,es ESP,GK,32.0,31.0,31.0,2667.0,29.6,27.0,0.91,114.0,87.0,76.3,13.0,8.0,10.0,12.0,38.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Valencia,Andrés Palop,es ESP,GK,28.0,9.0,7.0,752.0,8.4,8.0,0.96,32.0,24.0,75.0,4.0,1.0,2.0,3.0,42.9,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Valencia,Squad Total,,,26.7,38.0,38.0,3419.0,,35.0,0.92,146.0,111.0,76.0,17.0,9.0,12.0,15.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-2003,LaLiga,Valencia,Opponent Total,,,26.9,38.0,38.0,,,,,,,,12.0,9.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
