Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Unnamed: 24_level_0_Matches,Playing Time_MP,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,E_x,E_x.1,E_x.2,E_x.3,P_r,P_r.1,P_r.2,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,P_e.15,P_e.16,P_e.17,U_n.4,U_n.5
2004-2005,Bundesliga,Bayern Munich,Zé Roberto,br BRA,"DF,MF",30.0,22.0,19.0,1442.0,16.0,1.0,5.0,6.0,1.0,0.0,0.0,3.0,0.0,,,,0.06,0.31,0.37,0.06,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Bastian Schweinsteiger,de GER,"DF,MF",19.0,26.0,16.0,1658.0,18.4,3.0,8.0,11.0,3.0,0.0,0.0,5.0,0.0,,,,0.16,0.43,0.6,0.16,0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Martín Demichelis,ar ARG,"DF,MF",23.0,23.0,15.0,1435.0,15.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,,,,0.0,0.06,0.06,0.0,0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Bixente Lizarazu,fr FRA,DF,34.0,13.0,13.0,997.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Sebastian Deisler,de GER,MF,24.0,23.0,11.0,1050.0,11.7,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,,,,0.34,0.17,0.51,0.34,0.51,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Thomas Linke,de GER,DF,34.0,11.0,9.0,847.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Mehmet Scholl,de GER,MF,33.0,20.0,6.0,943.0,10.5,3.0,7.0,10.0,3.0,0.0,0.0,0.0,0.0,,,,0.29,0.67,0.95,0.29,0.95,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Samuel Kuffour,gh GHA,DF,27.0,7.0,6.0,473.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Andreas Görlitz,de GER,"DF,MF",22.0,7.0,5.0,487.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Tobias Rau,de GER,DF,22.0,5.0,5.0,416.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Paolo Guerrero,pe PER,FW,20.0,13.0,4.0,699.0,7.8,6.0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,,,,0.77,0.26,1.03,0.77,1.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Vahid Hashemian,ir IRN,"FW,MF",28.0,9.0,3.0,318.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Michael Rensing,de GER,GK,20.0,4.0,2.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Roque Santa Cruz,py PAR,FW,22.0,4.0,2.0,209.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.43,0.43,0.0,0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Jens Jeremies,de GER,MF,30.0,6.0,2.0,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Alexander Zickler,de GER,FW,30.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Squad Total,,,27.8,34.0,374.0,,,73.0,60.0,133.0,69.0,4.0,4.0,61.0,4.0,,,,2.15,1.76,3.91,2.03,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Bayern Munich,Opponent Total,,,27.0,34.0,374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Levan Kobiashvili,ge GEO,"DF,MF",27.0,32.0,32.0,2857.0,31.7,3.0,5.0,8.0,3.0,0.0,0.0,9.0,0.0,,,,0.09,0.16,0.25,0.09,0.25,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Frank Rost,de GER,GK,31.0,31.0,31.0,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Gerald Asamoah,de GER,"FW,MF",25.0,31.0,31.0,2400.0,26.7,8.0,7.0,15.0,8.0,0.0,0.0,6.0,0.0,,,,0.3,0.26,0.56,0.3,0.56,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Mladen Krstajić,rs SRB,DF,30.0,28.0,28.0,2520.0,28.0,1.0,4.0,5.0,1.0,0.0,0.0,6.0,0.0,,,,0.04,0.14,0.18,0.04,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Lincoln,br BRA,MF,25.0,31.0,28.0,2494.0,27.7,12.0,11.0,23.0,10.0,2.0,2.0,4.0,2.0,,,,0.43,0.4,0.83,0.36,0.76,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Ebbe Sand,dk DEN,FW,32.0,28.0,28.0,2354.0,26.2,8.0,2.0,10.0,8.0,0.0,0.0,3.0,0.0,,,,0.31,0.08,0.38,0.31,0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Aílton Gonçalves,br BRA,FW,31.0,29.0,28.0,2245.0,24.9,14.0,3.0,17.0,14.0,0.0,1.0,1.0,1.0,,,,0.56,0.12,0.68,0.56,0.68,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Marcelo Bordon,br BRA,DF,28.0,27.0,27.0,2365.0,26.3,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,,,,0.08,0.0,0.08,0.08,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Christian Poulsen,dk DEN,MF,24.0,32.0,26.0,2283.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Christian Pander,de GER,DF,20.0,24.0,23.0,1983.0,22.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,,,0.05,0.05,0.09,0.05,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Niels Oude Kamphuis,nl NED,"DF,MF",26.0,25.0,21.0,1924.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Hamit Altıntop,tr TUR,"DF,MF",21.0,30.0,17.0,1654.0,18.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,,,,0.0,0.05,0.05,0.0,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Sven Vermant,be BEL,MF,31.0,22.0,16.0,1482.0,16.5,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,,,,0.0,0.18,0.18,0.0,0.18,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Tomasz Wałdoch,pl POL,DF,33.0,14.0,14.0,1208.0,13.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,0.07,0.0,0.07,0.07,0.07,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Darío Rodríguez,uy URU,DF,29.0,15.0,7.0,652.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Mike Hanke,de GER,FW,20.0,25.0,5.0,824.0,9.2,5.0,3.0,8.0,5.0,0.0,0.0,2.0,0.0,,,,0.55,0.33,0.87,0.55,0.87,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Gustavo Varela,uy URU,MF,26.0,11.0,4.0,519.0,5.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,,,,0.17,0.0,0.17,0.17,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Christofer Heimeroth,de GER,GK,22.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Thomas Kläsener,de GER,DF,27.0,3.0,2.0,209.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Tim Hoogland,de GER,"DF,MF",19.0,3.0,2.0,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Fabian Lamotte,de GER,DF,21.0,3.0,2.0,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Michael Delura,de GER,"FW,MF",19.0,8.0,0.0,130.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Squad Total,,,27.5,34.0,375.0,,,56.0,40.0,96.0,54.0,2.0,3.0,71.0,4.0,,,,1.65,1.18,2.82,1.59,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Schalke 04,Opponent Total,,,26.9,34.0,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Andreas Reinke,de GER,GK,35.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Fabian Ernst,de GER,MF,25.0,33.0,33.0,2904.0,32.3,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,,,,0.06,0.12,0.19,0.06,0.19,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Johan Micoud,fr FRA,MF,31.0,33.0,33.0,2894.0,32.2,8.0,9.0,17.0,8.0,0.0,0.0,4.0,0.0,,,,0.25,0.28,0.53,0.25,0.53,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Valérien Ismaël,fr FRA,DF,28.0,32.0,32.0,2813.0,31.3,4.0,2.0,6.0,2.0,2.0,2.0,6.0,0.0,,,,0.13,0.06,0.19,0.06,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Tim Borowski,de GER,MF,24.0,31.0,30.0,2578.0,28.6,7.0,5.0,12.0,7.0,0.0,0.0,3.0,0.0,,,,0.24,0.17,0.42,0.24,0.42,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Paul Stalteri,ca CAN,"DF,MF",26.0,32.0,29.0,2537.0,28.2,0.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,,,,0.0,0.14,0.14,0.0,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Miroslav Klose,de GER,FW,26.0,32.0,28.0,2426.0,27.0,14.0,8.0,22.0,14.0,0.0,0.0,2.0,0.0,,,,0.52,0.3,0.82,0.52,0.82,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Ivan Klasnić,hr CRO,FW,24.0,28.0,25.0,2075.0,23.1,10.0,7.0,17.0,10.0,0.0,0.0,3.0,0.0,,,,0.43,0.3,0.74,0.43,0.74,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Frank Baumann,de GER,"DF,MF",28.0,22.0,22.0,1914.0,21.3,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,,,,0.05,0.14,0.19,0.05,0.19,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Petri Pasanen,fi FIN,DF,23.0,23.0,22.0,1912.0,21.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,,,0.05,0.05,0.09,0.05,0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Ludovic Magnin,ch SUI,DF,25.0,24.0,16.0,1579.0,17.5,3.0,4.0,7.0,3.0,0.0,0.0,5.0,1.0,,,,0.17,0.23,0.4,0.17,0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Christian Schulz,de GER,"DF,MF",21.0,23.0,16.0,1373.0,15.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,,,,0.13,0.07,0.2,0.13,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Daniel Jensen,dk DEN,MF,25.0,21.0,15.0,1404.0,15.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,,,,0.0,0.13,0.13,0.0,0.13,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Frank Fahrenhorst,de GER,DF,26.0,16.0,14.0,1240.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Nelson Valdez,py PAR,FW,20.0,27.0,10.0,1225.0,13.6,7.0,3.0,10.0,7.0,0.0,0.0,5.0,1.0,,,,0.51,0.22,0.73,0.51,0.73,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Ümit Davala,tr TUR,"DF,MF",31.0,10.0,7.0,458.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Angelos Charisteas,gr GRE,FW,24.0,11.0,2.0,404.0,4.5,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,,,,1.11,0.0,1.11,1.11,1.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Aaron Hunt,de GER,"FW,MF",17.0,10.0,2.0,338.0,3.8,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.27,0.53,0.8,0.27,0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Mohamed Zidan,eg EGY,FW,22.0,9.0,1.0,164.0,1.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,1.1,0.0,1.1,1.1,1.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Pekka Lagerblom,fi FIN,"DF,MF",21.0,4.0,1.0,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Gustavo Nery,br BRA,DF,27.0,3.0,1.0,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Francis Banecki,de GER,DF,19.0,2.0,1.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Krisztián Lisztes,hu HUN,MF,28.0,2.0,0.0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Squad Total,,,26.8,34.0,374.0,,,67.0,55.0,122.0,65.0,2.0,2.0,56.0,4.0,,,,1.97,1.62,3.59,1.91,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-2005,Bundesliga,Werder Bremen,Opponent Total,,,27.0,34.0,374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
