h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,0.586,1.933,0.586,1.172,"{'att': 294, 'def': 29}","{'att': 197, 'def': 32}",3,5,0,2,0.353,l,2015-08-23 22:45:00,0,0,1,0,-0.586
h,1.051,1.019,1.051,1.019,"{'att': 232, 'def': 31}","{'att': 208, 'def': 25}",1,6,2,1,1.394,w,2015-08-29 22:45:00,1,0,0,3,0.032
a,0.826,1.859,0.826,1.859,"{'att': 195, 'def': 25}","{'att': 162, 'def': 19}",5,3,0,1,0.608,l,2015-09-13 22:45:00,0,0,1,0,-1.033
h,1.299,1.35,1.299,1.35,"{'att': 191, 'def': 38}","{'att': 204, 'def': 24}",5,4,3,2,1.264,w,2015-09-19 22:45:00,1,0,0,3,-0.051
a,0.65,1.068,0.65,1.068,"{'att': 163, 'def': 31}","{'att': 227, 'def': 35}",2,6,3,2,0.91,w,2015-09-22 22:45:00,1,0,0,3,-0.417
a,0.948,0.656,0.948,0.656,"{'att': 157, 'def': 27}","{'att': 147, 'def': 32}",6,6,0,1,1.607,l,2015-09-27 14:30:00,0,0,1,0,0.291
h,0.38,1.814,0.38,1.814,"{'att': 409, 'def': 29}","{'att': 186, 'def': 19}",7,8,0,4,0.324,l,2015-10-04 22:45:00,0,0,1,0,-1.434
a,0.794,0.336,0.794,0.336,"{'att': 218, 'def': 22}","{'att': 271, 'def': 27}",8,5,1,1,1.806,d,2015-10-17 22:45:00,0,1,0,1,0.458
h,1.945,0.105,1.183,0.105,"{'att': 212, 'def': 32}","{'att': 275, 'def': 28}",12,0,2,1,2.784,w,2015-10-25 18:00:00,1,0,0,3,1.079
h,1.503,0.183,1.503,0.183,"{'att': 271, 'def': 21}","{'att': 262, 'def': 33}",8,3,1,0,2.454,w,2015-10-28 23:45:00,1,0,0,3,1.321
a,1.978,0.37,1.978,0.37,"{'att': 268, 'def': 29}","{'att': 145, 'def': 38}",2,2,3,1,2.653,w,2015-11-01 23:45:00,1,0,0,3,1.608
h,0.445,1.293,0.445,1.293,"{'att': 228, 'def': 15}","{'att': 176, 'def': 46}",4,5,0,0,0.51,d,2015-11-07 23:45:00,0,1,0,1,-0.849
a,0.58,1.01,0.58,1.01,"{'att': 272, 'def': 25}","{'att': 237, 'def': 38}",2,6,0,1,0.938,l,2015-11-21 23:45:00,0,0,1,0,-0.43
h,3.696,1.149,2.935,0.387,"{'att': 223, 'def': 37}","{'att': 222, 'def': 30}",8,2,4,1,2.84,w,2015-11-28 23:45:00,1,0,0,3,2.548
a,0.859,0.414,0.859,0.414,"{'att': 109, 'def': 31}","{'att': 264, 'def': 36}",3,3,0,0,1.729,d,2015-12-06 23:45:00,0,1,0,1,0.445
h,1.446,1.069,1.446,0.308,"{'att': 173, 'def': 18}","{'att': 260, 'def': 23}",7,4,1,1,1.662,d,2015-12-13 18:00:00,0,1,0,1,1.138
a,3.94,1.033,3.94,1.033,"{'att': 113, 'def': 23}","{'att': 239, 'def': 21}",15,5,4,2,2.864,w,2015-12-20 21:00:00,1,0,0,3,2.907
h,1.774,1.252,1.774,1.252,"{'att': 204, 'def': 30}","{'att': 293, 'def': 28}",7,4,0,1,1.768,l,2016-01-06 18:00:00,0,0,1,0,0.522
a,1.197,1.032,1.197,1.032,"{'att': 207, 'def': 27}","{'att': 241, 'def': 16}",5,4,1,1,1.472,d,2016-01-09 23:45:00,0,1,0,1,0.165
h,1.047,0.822,1.047,0.822,"{'att': 378, 'def': 41}","{'att': 137, 'def': 36}",3,5,2,0,1.632,w,2016-01-17 23:45:00,1,0,0,3,0.225
a,1.18,1.307,1.18,1.307,"{'att': 346, 'def': 41}","{'att': 174, 'def': 24}",5,9,2,2,1.231,d,2016-01-23 23:45:00,0,1,0,1,-0.126
h,2.318,1.758,2.318,0.997,"{'att': 234, 'def': 39}","{'att': 212, 'def': 21}",7,4,3,0,1.82,w,2016-01-31 23:45:00,1,0,0,3,1.321
a,2.338,0.697,1.577,0.697,"{'att': 152, 'def': 26}","{'att': 331, 'def': 17}",5,6,2,0,2.569,w,2016-02-03 23:45:00,1,0,0,3,0.88
h,1.927,1.454,1.927,1.454,"{'att': 125, 'def': 22}","{'att': 238, 'def': 14}",17,3,1,1,1.742,d,2016-02-07 18:00:00,0,1,0,1,0.472
h,0.744,1.082,0.744,1.082,"{'att': 181, 'def': 42}","{'att': 261, 'def': 25}",6,3,2,1,0.818,w,2016-02-14 15:30:00,1,0,0,3,-0.339
a,0.594,1.405,0.594,1.405,"{'att': 360, 'def': 19}","{'att': 193, 'def': 36}",1,7,1,1,0.697,d,2016-02-23 00:00:00,0,1,0,1,-0.811
h,1.341,0.678,1.341,0.678,"{'att': 231, 'def': 25}","{'att': 260, 'def': 22}",4,3,1,0,1.929,w,2016-02-27 23:45:00,1,0,0,3,0.663
a,1.199,1.657,1.199,1.657,"{'att': 172, 'def': 20}","{'att': 238, 'def': 41}",9,8,0,2,0.983,l,2016-03-06 18:00:00,0,0,1,0,-0.459
a,0.745,0.988,0.745,0.988,"{'att': 183, 'def': 30}","{'att': 339, 'def': 34}",6,3,0,0,1.144,d,2016-03-13 15:30:00,0,1,0,1,-0.243
h,1.508,0.715,1.508,0.715,"{'att': 193, 'def': 30}","{'att': 247, 'def': 35}",7,3,1,1,2.065,d,2016-03-20 23:45:00,0,1,0,1,0.793
a,1.524,1.341,0.763,1.341,"{'att': 215, 'def': 34}","{'att': 238, 'def': 25}",7,7,1,2,1.533,l,2016-04-03 17:00:00,0,0,1,0,-0.578
h,1.461,0.769,1.461,0.769,"{'att': 265, 'def': 37}","{'att': 210, 'def': 28}",3,5,1,2,2.023,l,2016-04-09 22:45:00,0,0,1,0,0.692
a,1.436,0.354,1.436,0.354,"{'att': 148, 'def': 22}","{'att': 263, 'def': 22}",3,4,1,0,2.368,w,2016-04-17 22:45:00,1,0,0,3,1.082
h,1.03,0.263,1.03,0.263,"{'att': 72, 'def': 32}","{'att': 382, 'def': 30}",13,2,0,0,2.048,d,2016-04-21 22:45:00,0,1,0,1,0.767
a,1.418,2.665,1.418,1.903,"{'att': 130, 'def': 23}","{'att': 343, 'def': 28}",11,9,1,2,0.627,l,2016-04-25 19:00:00,0,0,1,0,-0.485
h,3.587,0.647,2.032,0.647,"{'att': 69, 'def': 28}","{'att': 219, 'def': 17}",7,2,3,3,2.907,d,2016-05-01 17:00:00,0,1,0,1,1.384
a,1.238,1.083,0.476,1.083,"{'att': 187, 'def': 36}","{'att': 274, 'def': 25}",6,3,1,0,1.485,w,2016-05-07 22:45:00,1,0,0,3,-0.607
