h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,0.736,1.24,0.736,1.24,"{'att': 244, 'def': 30}","{'att': 262, 'def': 11}",2,3,2,1,0.882,w,2019-08-18 20:00:00,1,0,0,3,-0.504
a,1.222,1.728,1.222,1.728,"{'att': 341, 'def': 18}","{'att': 193, 'def': 25}",2,13,1,1,1.011,d,2019-08-24 18:00:00,0,1,0,1,-0.506
a,1.028,2.779,1.028,2.779,"{'att': 167, 'def': 19}","{'att': 185, 'def': 21}",7,8,0,2,0.266,l,2019-08-31 18:00:00,0,0,1,0,-1.751
h,0.791,2.684,0.791,2.684,"{'att': 214, 'def': 20}","{'att': 201, 'def': 20}",3,10,1,1,0.222,d,2019-09-15 16:30:00,0,1,0,1,-1.893
a,0.434,2.036,0.434,1.292,"{'att': 292, 'def': 18}","{'att': 195, 'def': 39}",1,6,0,2,0.253,l,2019-09-21 11:00:00,0,0,1,0,-0.858
h,1.267,0.65,1.267,0.65,"{'att': 222, 'def': 22}","{'att': 194, 'def': 26}",2,3,1,1,1.958,d,2019-09-24 17:00:00,0,1,0,1,0.617
a,2.132,0.947,1.389,0.947,"{'att': 269, 'def': 20}","{'att': 176, 'def': 30}",6,9,2,0,2.288,w,2019-09-29 10:00:00,1,0,0,3,0.441
h,0.97,0.768,0.227,0.768,"{'att': 231, 'def': 17}","{'att': 204, 'def': 29}",2,5,0,0,1.531,d,2019-10-06 15:00:00,0,1,0,1,-0.541
a,0.673,1.506,0.673,1.506,"{'att': 252, 'def': 18}","{'att': 217, 'def': 24}",3,1,1,1,0.713,d,2019-10-20 17:30:00,0,1,0,1,-0.833
h,1.955,0.395,1.955,0.395,"{'att': 261, 'def': 18}","{'att': 134, 'def': 22}",2,4,2,0,2.691,w,2019-10-26 17:30:00,1,0,0,3,1.56
a,1.202,3.779,1.202,3.779,"{'att': 337, 'def': 26}","{'att': 242, 'def': 23}",2,12,1,5,0.155,l,2019-10-29 20:15:00,0,0,1,0,-2.576
h,1.964,0.591,1.22,0.591,"{'att': 203, 'def': 27}","{'att': 195, 'def': 27}",6,6,3,0,2.455,w,2019-11-03 11:00:00,1,0,0,3,0.63
a,0.281,2.85,0.281,2.107,"{'att': 163, 'def': 21}","{'att': 215, 'def': 27}",2,7,0,3,0.04,l,2019-11-09 12:00:00,0,0,1,0,-1.826
h,0.364,1.117,0.364,0.373,"{'att': 264, 'def': 34}","{'att': 197, 'def': 25}",4,7,0,1,0.514,l,2019-11-24 20:00:00,0,0,1,0,-0.01
a,0.264,1.432,0.264,1.432,"{'att': 284, 'def': 30}","{'att': 194, 'def': 19}",2,9,0,0,0.397,d,2019-11-29 20:00:00,0,1,0,1,-1.168
h,0.51,1.872,0.51,1.872,"{'att': 327, 'def': 25}","{'att': 136, 'def': 32}",1,12,0,0,0.376,d,2019-12-08 15:00:00,0,1,0,1,-1.362
a,0.436,1.881,0.436,1.881,"{'att': 136, 'def': 18}","{'att': 227, 'def': 38}",1,9,0,2,0.321,l,2019-12-15 11:00:00,0,0,1,0,-1.445
h,0.724,0.836,0.724,0.836,"{'att': 289, 'def': 25}","{'att': 220, 'def': 16}",5,4,1,1,1.098,d,2019-12-21 20:00:00,0,1,0,1,-0.111
h,1.566,2.147,1.566,2.147,"{'att': 140, 'def': 30}","{'att': 313, 'def': 26}",6,6,2,2,0.928,d,2020-01-03 18:00:00,0,1,0,1,-0.581
a,0.618,1.599,0.618,1.599,"{'att': 218, 'def': 21}","{'att': 159, 'def': 20}",2,10,0,0,0.627,d,2020-01-18 17:30:00,0,1,0,1,-0.981
h,0.191,0.549,0.191,0.549,"{'att': 326, 'def': 18}","{'att': 207, 'def': 35}",4,3,0,1,0.844,l,2020-01-26 20:00:00,0,0,1,0,-0.358
a,1.093,0.55,1.093,0.55,"{'att': 248, 'def': 22}","{'att': 181, 'def': 20}",4,2,1,0,1.891,w,2020-02-01 17:30:00,1,0,0,3,0.543
h,0.646,1.381,0.646,1.381,"{'att': 324, 'def': 30}","{'att': 165, 'def': 42}",2,7,1,1,0.644,d,2020-02-08 17:30:00,0,1,0,1,-0.735
a,0.638,2.135,0.638,2.135,"{'att': 217, 'def': 22}","{'att': 171, 'def': 31}",3,2,1,2,0.353,l,2020-02-15 20:00:00,0,0,1,0,-1.497
h,1.148,1.263,1.148,0.52,"{'att': 108, 'def': 8}","{'att': 220, 'def': 20}",3,1,2,1,1.186,w,2020-02-23 15:00:00,1,0,0,3,0.629
a,0.866,2.563,0.866,2.563,"{'att': 244, 'def': 15}","{'att': 188, 'def': 27}",0,10,0,1,0.305,l,2020-02-28 20:00:00,0,0,1,0,-1.697
h,2.037,1.595,2.037,1.595,"{'att': 167, 'def': 20}","{'att': 251, 'def': 32}",3,1,1,4,1.691,l,2020-03-08 13:00:00,0,0,1,0,0.442
a,1.231,1.131,1.231,0.387,"{'att': 269, 'def': 25}","{'att': 90, 'def': 33}",1,4,2,1,1.428,w,2020-06-13 17:30:00,1,0,0,3,0.843
h,0.436,1.058,0.436,0.314,"{'att': 276, 'def': 28}","{'att': 153, 'def': 18}",1,6,0,0,0.627,d,2020-06-17 17:30:00,0,1,0,1,0.122
a,0.281,0.768,0.281,0.768,"{'att': 330, 'def': 17}","{'att': 196, 'def': 31}",0,5,0,1,0.796,l,2020-06-20 20:00:00,0,0,1,0,-0.487
