h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,1.766,2.013,1.766,2.013,"{'att': 326, 'def': 23}","{'att': 91, 'def': 17}",6,14,2,3,1.216,l,2022-08-14 16:30:00,0,0,1,0,-0.246
a,0.509,2.914,0.509,2.914,"{'att': 197, 'def': 28}","{'att': 229, 'def': 13}",4,11,0,1,0.156,l,2022-08-22 16:30:00,0,0,1,0,-2.405
h,0.816,2.714,0.816,2.714,"{'att': 146, 'def': 27}","{'att': 193, 'def': 24}",8,8,1,2,0.277,l,2022-08-27 16:30:00,0,0,1,0,-1.898
a,1.068,2.798,1.068,2.798,"{'att': 292, 'def': 24}","{'att': 225, 'def': 12}",6,14,1,3,0.312,l,2022-08-30 18:45:00,0,0,1,0,-1.73
h,0.417,1.708,0.417,1.708,"{'att': 253, 'def': 24}","{'att': 238, 'def': 14}",8,7,0,0,0.416,d,2022-09-04 10:30:00,0,1,0,1,-1.291
a,0.62,0.637,0.62,0.637,"{'att': 241, 'def': 27}","{'att': 178, 'def': 27}",1,7,1,1,1.291,d,2022-09-11 10:30:00,0,1,0,1,-0.016
h,0.992,3.618,0.992,2.857,"{'att': 291, 'def': 27}","{'att': 218, 'def': 17}",7,10,0,4,0.145,l,2022-09-18 13:00:00,0,0,1,0,-1.864
a,1.559,0.946,0.798,0.185,"{'att': 200, 'def': 23}","{'att': 146, 'def': 13}",4,2,1,1,1.885,d,2022-10-02 13:00:00,0,1,0,1,0.614
h,0.762,4.471,0.762,3.709,"{'att': 350, 'def': 20}","{'att': 121, 'def': 13}",4,9,1,4,0.033,l,2022-10-09 16:00:00,0,0,1,0,-2.947
a,2.464,1.094,2.464,1.094,"{'att': 197, 'def': 23}","{'att': 172, 'def': 27}",7,6,2,2,2.373,d,2022-10-16 13:00:00,0,1,0,1,1.37
h,1.726,1.197,0.965,1.197,"{'att': 187, 'def': 22}","{'att': 181, 'def': 23}",8,9,0,1,1.763,l,2022-10-24 16:30:00,0,0,1,0,-0.232
h,0.639,1.466,0.639,1.466,"{'att': 279, 'def': 17}","{'att': 154, 'def': 12}",6,7,0,0,0.689,d,2022-10-30 14:00:00,0,1,0,1,-0.826
a,1.614,1.578,0.66,1.578,"{'att': 266, 'def': 28}","{'att': 202, 'def': 15}",4,4,2,2,1.375,d,2022-11-05 14:00:00,0,1,0,1,-0.918
h,0.192,1.296,0.192,1.296,"{'att': 342, 'def': 16}","{'att': 101, 'def': 18}",2,7,0,0,0.363,d,2022-11-08 19:45:00,0,1,0,1,-1.104
a,1.346,2.652,1.346,2.652,"{'att': 246, 'def': 17}","{'att': 215, 'def': 12}",10,7,0,2,0.514,l,2022-11-11 19:45:00,0,0,1,0,-1.306
h,0.699,1.615,0.699,1.615,"{'att': 254, 'def': 15}","{'att': 150, 'def': 16}",9,1,0,1,0.639,l,2023-01-04 17:30:00,0,0,1,0,-0.916
a,0.81,1.928,0.81,1.928,"{'att': 167, 'def': 18}","{'att': 220, 'def': 24}",6,6,0,2,0.509,l,2023-01-09 17:30:00,0,0,1,0,-1.117
h,0.456,2.493,0.456,1.732,"{'att': 208, 'def': 26}","{'att': 192, 'def': 18}",5,6,2,3,0.098,l,2023-01-14 14:00:00,0,0,1,0,-1.276
a,1.8,0.85,1.039,0.85,"{'att': 372, 'def': 19}","{'att': 121, 'def': 23}",3,7,1,1,2.173,d,2023-01-23 17:30:00,0,1,0,1,0.188
h,0.723,2.376,0.723,2.376,"{'att': 326, 'def': 9}","{'att': 176, 'def': 22}",4,11,1,2,0.368,l,2023-01-28 17:00:00,0,0,1,0,-1.652
h,0.597,1.559,0.597,1.559,"{'att': 162, 'def': 16}","{'att': 334, 'def': 32}",5,4,0,2,0.59,l,2023-02-04 14:00:00,0,0,1,0,-0.962
a,0.157,1.888,0.157,1.888,"{'att': 438, 'def': 20}","{'att': 176, 'def': 18}",1,8,0,3,0.075,l,2023-02-12 19:45:00,0,0,1,0,-1.731
