h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,1.101,0.889,1.101,0.889,"{'att': 181, 'def': 17}","{'att': 325, 'def': 35}",9,5,1,2,1.527,l,2022-08-06 14:00:00,0,0,1,0,0.212
h,0.975,1.088,0.975,0.327,"{'att': 176, 'def': 15}","{'att': 309, 'def': 21}",1,2,0,0,1.156,d,2022-08-13 14:00:00,0,1,0,1,0.648
a,0.686,1.466,0.686,1.466,"{'att': 289, 'def': 14}","{'att': 232, 'def': 20}",6,8,0,1,0.708,l,2022-08-20 11:30:00,0,0,1,0,-0.78
h,1.132,1.934,1.132,1.934,"{'att': 246, 'def': 13}","{'att': 123, 'def': 13}",3,13,1,1,0.806,d,2022-08-28 13:00:00,0,1,0,1,-0.801
a,1.532,0.362,1.532,0.362,"{'att': 164, 'def': 24}","{'att': 317, 'def': 18}",14,7,0,0,2.358,d,2022-08-31 18:30:00,0,1,0,1,1.17
h,1.1,1.208,1.1,1.208,"{'att': 178, 'def': 19}","{'att': 218, 'def': 29}",8,12,1,0,1.272,w,2022-09-03 14:00:00,1,0,0,3,-0.108
h,0.311,1.424,0.311,1.424,"{'att': 419, 'def': 23}","{'att': 301, 'def': 21}",4,8,0,3,0.409,l,2022-09-17 11:30:00,0,0,1,0,-1.113
a,0.576,1.039,0.576,1.039,"{'att': 202, 'def': 10}","{'att': 278, 'def': 13}",10,4,0,2,0.939,l,2022-10-01 16:30:00,0,0,1,0,-0.463
a,0.748,2.431,0.748,2.431,"{'att': 313, 'def': 8}","{'att': 271, 'def': 24}",4,11,0,3,0.365,l,2022-10-08 14:00:00,0,0,1,0,-1.682
h,1.224,1.248,0.463,0.486,"{'att': 168, 'def': 16}","{'att': 240, 'def': 25}",5,3,1,0,1.29,w,2022-10-15 14:00:00,1,0,0,3,-0.024
a,0.858,1.256,0.858,1.256,"{'att': 251, 'def': 30}","{'att': 255, 'def': 33}",8,8,1,2,1.014,l,2022-10-18 19:15:00,0,0,1,0,-0.398
h,1.618,0.989,1.618,0.989,"{'att': 173, 'def': 7}","{'att': 332, 'def': 17}",11,5,0,4,1.813,l,2022-10-23 13:00:00,0,0,1,0,0.629
a,0.558,1.293,0.558,1.293,"{'att': 229, 'def': 18}","{'att': 146, 'def': 25}",2,6,1,1,0.694,d,2022-10-29 14:00:00,0,1,0,1,-0.735
h,1.293,1.874,0.531,1.874,"{'att': 395, 'def': 18}","{'att': 125, 'def': 14}",2,18,2,3,0.917,l,2022-11-05 15:00:00,0,0,1,0,-1.342
h,0.512,2.28,0.512,2.28,"{'att': 308, 'def': 17}","{'att': 184, 'def': 14}",4,4,0,2,0.225,l,2022-11-12 19:45:00,0,0,1,0,-1.768
a,1.221,1.227,1.221,1.227,"{'att': 329, 'def': 35}","{'att': 189, 'def': 22}",6,4,2,1,1.354,w,2022-12-26 15:00:00,1,0,0,3,-0.006
h,0.588,2.447,0.588,2.447,"{'att': 246, 'def': 22}","{'att': 227, 'def': 26}",2,13,0,1,0.272,l,2022-12-31 12:30:00,0,0,1,0,-1.86
a,0.833,1.032,0.833,1.032,"{'att': 274, 'def': 20}","{'att': 243, 'def': 13}",2,4,1,1,1.155,d,2023-01-04 20:00:00,0,1,0,1,-0.2
h,0.806,0.735,0.806,0.735,"{'att': 199, 'def': 13}","{'att': 311, 'def': 21}",5,7,1,0,1.404,w,2023-01-14 15:00:00,1,0,0,3,0.071
a,0.469,3.328,0.469,2.566,"{'att': 323, 'def': 17}","{'att': 301, 'def': 15}",4,9,0,3,0.068,l,2023-01-22 14:00:00,0,0,1,0,-2.097
h,2.633,1.302,2.633,1.302,"{'att': 306, 'def': 11}","{'att': 234, 'def': 20}",5,14,3,0,2.291,w,2023-02-04 15:00:00,1,0,0,3,1.331
a,0.616,1.302,0.616,1.302,"{'att': 113, 'def': 19}","{'att': 288, 'def': 34}",2,7,2,1,0.728,w,2023-02-11 15:00:00,1,0,0,3,-0.686
h,0.911,1.153,0.911,1.153,"{'att': 132, 'def': 20}","{'att': 361, 'def': 17}",11,4,0,1,0.996,l,2023-02-18 15:00:00,0,0,1,0,-0.241
a,0.997,0.913,0.997,0.913,"{'att': 251, 'def': 29}","{'att': 256, 'def': 27}",6,6,1,1,1.412,d,2023-02-24 20:00:00,0,1,0,1,0.084
a,0.787,2.702,0.787,2.702,"{'att': 330, 'def': 39}","{'att': 267, 'def': 35}",4,11,0,2,0.242,l,2023-03-01 20:00:00,0,0,1,0,-1.915
h,0.562,1.256,0.562,1.256,"{'att': 271, 'def': 14}","{'att': 242, 'def': 23}",3,7,1,0,0.768,w,2023-03-04 15:00:00,1,0,0,3,-0.693
a,0.71,2.455,0.71,2.455,"{'att': 144, 'def': 11}","{'att': 245, 'def': 23}",3,12,1,2,0.33,l,2023-03-12 16:30:00,0,0,1,0,-1.745
h,2.764,1.655,2.764,1.655,"{'att': 134, 'def': 30}","{'att': 333, 'def': 18}",11,3,2,4,2.092,l,2023-03-18 15:00:00,0,0,1,0,1.109
a,0.384,1.114,0.384,1.114,"{'att': 110, 'def': 20}","{'att': 424, 'def': 26}",5,5,1,1,0.678,d,2023-04-01 14:00:00,0,1,0,1,-0.731
h,0.601,0.815,0.601,0.815,"{'att': 281, 'def': 28}","{'att': 173, 'def': 17}",3,14,1,0,1.126,w,2023-04-08 14:00:00,1,0,0,3,-0.214
h,0.939,1.513,0.939,1.513,"{'att': 266, 'def': 19}","{'att': 272, 'def': 21}",3,4,2,0,0.838,w,2023-04-15 14:00:00,1,0,0,3,-0.574
a,0.596,2.669,0.596,1.908,"{'att': 188, 'def': 29}","{'att': 269, 'def': 19}",5,5,1,2,0.175,l,2023-04-22 14:00:00,0,0,1,0,-1.312
h,1.128,0.58,0.367,0.58,"{'att': 228, 'def': 24}","{'att': 175, 'def': 20}",3,5,2,0,1.946,w,2023-04-25 18:30:00,1,0,0,3,-0.213
a,0.604,3.605,0.604,3.605,"{'att': 321, 'def': 21}","{'att': 214, 'def': 30}",3,12,0,6,0.094,l,2023-04-29 14:00:00,0,0,1,0,-3.001
h,0.806,1.502,0.806,1.502,"{'att': 234, 'def': 28}","{'att': 150, 'def': 21}",2,7,1,0,0.807,w,2023-05-06 14:00:00,1,0,0,3,-0.696
a,0.269,3.101,0.269,3.101,"{'att': 189, 'def': 14}","{'att': 266, 'def': 31}",4,13,0,2,0.069,l,2023-05-13 14:00:00,0,0,1,0,-2.832
h,1.29,2.47,1.29,2.47,"{'att': 172, 'def': 21}","{'att': 289, 'def': 32}",6,9,1,1,0.591,d,2023-05-20 14:00:00,0,1,0,1,-1.18
a,0.388,3.025,0.388,3.025,"{'att': 223, 'def': 14}","{'att': 303, 'def': 24}",3,12,0,5,0.083,l,2023-05-28 15:30:00,0,0,1,0,-2.637
