h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
h,1.424,0.455,1.424,0.455,"{'att': 235, 'def': 27}","{'att': 228, 'def': 16}",8,2,2,0,2.189,w,2018-08-11 17:00:00,1,0,0,3,0.969
a,1.917,0.393,1.917,0.393,"{'att': 227, 'def': 26}","{'att': 149, 'def': 19}",9,4,3,1,2.664,w,2018-08-19 15:30:00,1,0,0,3,1.524
h,1.146,1.219,1.146,1.219,"{'att': 211, 'def': 22}","{'att': 132, 'def': 20}",7,5,2,1,1.277,w,2018-08-26 15:30:00,1,0,0,3,-0.073
h,0.454,0.583,0.454,0.583,"{'att': 281, 'def': 25}","{'att': 122, 'def': 24}",3,5,2,1,1.106,w,2018-09-02 15:00:00,1,0,0,3,-0.128
h,1.175,1.649,1.175,1.649,"{'att': 281, 'def': 22}","{'att': 181, 'def': 18}",7,6,1,2,0.927,l,2018-09-15 16:30:00,0,0,1,0,-0.474
a,1.761,1.772,1.761,1.772,"{'att': 302, 'def': 25}","{'att': 141, 'def': 17}",5,4,1,1,1.356,d,2018-09-22 11:30:00,0,1,0,1,-0.011
a,2.621,1.571,2.621,1.571,"{'att': 278, 'def': 27}","{'att': 144, 'def': 16}",4,9,0,2,2.103,l,2018-09-29 14:00:00,0,0,1,0,1.051
h,1.066,3.285,1.066,2.524,"{'att': 241, 'def': 21}","{'att': 199, 'def': 13}",6,5,0,4,0.157,l,2018-10-06 14:00:00,0,0,1,0,-1.457
a,1.068,0.474,1.068,0.474,"{'att': 232, 'def': 17}","{'att': 306, 'def': 30}",4,8,2,0,1.915,w,2018-10-20 14:00:00,1,0,0,3,0.594
h,2.296,0.48,2.296,0.48,"{'att': 295, 'def': 25}","{'att': 242, 'def': 30}",6,6,3,0,2.648,w,2018-10-27 14:00:00,1,0,0,3,1.817
a,2.545,0.692,2.545,0.692,"{'att': 159, 'def': 15}","{'att': 264, 'def': 24}",18,1,0,1,2.593,l,2018-11-03 15:00:00,0,0,1,0,1.854
a,1.076,1.202,1.076,1.202,"{'att': 138, 'def': 20}","{'att': 202, 'def': 25}",11,5,1,1,1.24,d,2018-11-10 15:00:00,0,1,0,1,-0.126
h,0.673,1.453,0.673,1.453,"{'att': 361, 'def': 24}","{'att': 171, 'def': 26}",3,7,0,3,0.627,l,2018-11-24 15:00:00,0,0,1,0,-0.78
a,1.199,1.418,1.199,0.656,"{'att': 137, 'def': 21}","{'att': 275, 'def': 16}",9,1,0,2,1.111,l,2018-12-01 15:00:00,0,0,1,0,0.543
h,1.672,2.519,1.672,2.519,"{'att': 395, 'def': 10}","{'att': 146, 'def': 21}",7,14,1,2,0.795,l,2018-12-04 20:00:00,0,0,1,0,-0.847
a,1.63,1.727,1.63,0.966,"{'att': 206, 'def': 28}","{'att': 143, 'def': 20}",5,9,2,2,1.282,d,2018-12-10 20:00:00,0,1,0,1,0.665
h,1.65,0.486,1.65,0.486,"{'att': 90, 'def': 16}","{'att': 357, 'def': 15}",11,2,3,2,2.288,w,2018-12-15 15:00:00,1,0,0,3,1.164
a,2.33,2.065,1.569,2.065,"{'att': 185, 'def': 23}","{'att': 163, 'def': 24}",9,6,2,0,1.568,w,2018-12-22 15:00:00,1,0,0,3,-0.496
