h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
h,0.444,0.794,0.444,0.794,"{'att': 437, 'def': 24}","{'att': 172, 'def': 24}",6,5,1,1,0.978,d,2021-08-14 13:30:00,0,1,0,1,-0.35
a,2.351,0.967,2.351,0.967,"{'att': 375, 'def': 19}","{'att': 174, 'def': 20}",5,8,2,2,2.405,d,2021-08-22 13:30:00,0,1,0,1,1.384
h,1.563,1.528,1.563,1.528,"{'att': 482, 'def': 31}","{'att': 121, 'def': 23}",6,6,2,1,1.401,w,2021-08-29 13:30:00,1,0,0,3,0.034
h,1.715,0.832,1.715,0.832,"{'att': 176, 'def': 19}","{'att': 305, 'def': 17}",0,4,0,0,2.124,d,2021-09-11 13:30:00,0,1,0,1,0.884
a,1.732,1.099,0.974,1.099,"{'att': 355, 'def': 19}","{'att': 203, 'def': 24}",3,5,2,4,1.899,l,2021-09-19 15:30:00,0,0,1,0,-0.124
h,1.253,0.436,1.253,0.436,"{'att': 235, 'def': 19}","{'att': 309, 'def': 14}",7,5,1,0,2.09,w,2021-09-25 13:30:00,1,0,0,3,0.818
a,1.11,1.255,1.11,1.255,"{'att': 249, 'def': 17}","{'att': 233, 'def': 28}",6,11,2,1,1.225,w,2021-10-03 13:30:00,1,0,0,3,-0.145
h,1.329,1.284,1.329,1.284,"{'att': 360, 'def': 15}","{'att': 185, 'def': 20}",3,4,2,0,1.375,w,2021-10-16 13:30:00,1,0,0,3,0.045
a,1.016,0.426,1.016,0.426,"{'att': 389, 'def': 29}","{'att': 286, 'def': 27}",11,7,1,1,1.858,d,2021-10-24 15:30:00,0,1,0,1,0.59
h,0.745,3.147,0.745,2.39,"{'att': 384, 'def': 14}","{'att': 223, 'def': 16}",5,14,2,5,0.094,l,2021-10-30 13:30:00,0,0,1,0,-1.645
a,1.13,1.933,1.13,1.933,"{'att': 376, 'def': 24}","{'att': 99, 'def': 16}",4,1,2,2,0.722,d,2021-11-07 16:30:00,0,1,0,1,-0.804
h,1.891,0.211,1.891,0.211,"{'att': 270, 'def': 34}","{'att': 201, 'def': 23}",3,1,2,0,2.662,w,2021-11-20 17:30:00,1,0,0,3,1.68
a,1.074,1.697,0.316,1.697,"{'att': 299, 'def': 16}","{'att': 282, 'def': 19}",6,8,1,2,0.868,l,2021-11-28 14:30:00,0,0,1,0,-1.381
h,3.765,1.144,3.765,1.144,"{'att': 240, 'def': 29}","{'att': 144, 'def': 11}",8,9,2,1,2.766,w,2021-12-03 19:30:00,1,0,0,3,2.621
a,1.837,0.68,1.837,0.68,"{'att': 206, 'def': 13}","{'att': 382, 'def': 17}",7,2,0,1,2.288,l,2021-12-12 14:30:00,0,0,1,0,1.156
h,2.25,1.225,2.25,1.225,"{'att': 222, 'def': 19}","{'att': 310, 'def': 21}",3,7,0,0,2.154,d,2021-12-15 19:30:00,0,1,0,1,1.025
a,1.0,1.042,1.0,1.042,"{'att': 316, 'def': 14}","{'att': 227, 'def': 20}",8,2,1,0,1.308,w,2021-12-18 14:30:00,1,0,0,3,-0.042
a,3.042,2.205,3.042,2.205,"{'att': 350, 'def': 17}","{'att': 169, 'def': 23}",3,7,2,2,1.958,d,2022-01-08 14:30:00,0,1,0,1,0.837
h,1.767,0.615,1.767,0.615,"{'att': 298, 'def': 13}","{'att': 208, 'def': 19}",4,3,2,1,2.425,w,2022-01-15 14:30:00,1,0,0,3,1.152
a,1.305,1.299,0.547,1.299,"{'att': 395, 'def': 28}","{'att': 273, 'def': 24}",2,8,2,1,1.327,w,2022-01-22 14:30:00,1,0,0,3,-0.752
a,2.097,1.832,2.097,1.832,"{'att': 221, 'def': 23}","{'att': 238, 'def': 16}",5,2,0,2,1.577,l,2022-02-05 14:30:00,0,0,1,0,0.265
h,1.471,2.596,1.471,2.596,"{'att': 465, 'def': 35}","{'att': 202, 'def': 11}",8,8,0,3,0.549,l,2022-02-13 14:30:00,0,0,1,0,-1.125
a,0.771,1.414,0.771,1.414,"{'att': 198, 'def': 19}","{'att': 332, 'def': 16}",5,5,0,1,0.769,l,2022-02-19 14:30:00,0,0,1,0,-0.643
h,0.884,0.759,0.884,0.759,"{'att': 255, 'def': 19}","{'att': 212, 'def': 16}",3,6,3,1,1.492,w,2022-02-26 14:30:00,1,0,0,3,0.125
a,1.556,0.412,1.556,0.412,"{'att': 196, 'def': 20}","{'att': 201, 'def': 17}",8,2,0,1,2.359,l,2022-03-05 14:30:00,0,0,1,0,1.145
h,1.899,1.732,1.142,1.732,"{'att': 323, 'def': 31}","{'att': 201, 'def': 23}",4,2,1,1,1.498,d,2022-03-12 14:30:00,0,1,0,1,-0.59
a,1.39,2.82,1.39,2.062,"{'att': 508, 'def': 19}","{'att': 188, 'def': 30}",2,8,0,4,0.454,l,2022-03-19 17:30:00,0,0,1,0,-0.673
h,1.072,0.221,1.072,0.221,"{'att': 363, 'def': 35}","{'att': 131, 'def': 21}",4,1,1,0,2.172,w,2022-04-01 18:30:00,1,0,0,3,0.852
a,1.854,0.855,1.854,0.855,"{'att': 284, 'def': 19}","{'att': 226, 'def': 14}",2,2,4,1,2.155,w,2022-04-09 16:30:00,1,0,0,3,1.0
h,1.32,0.514,1.32,0.514,"{'att': 324, 'def': 29}","{'att': 219, 'def': 20}",10,4,2,0,2.059,w,2022-04-17 15:30:00,1,0,0,3,0.806
a,1.936,0.574,1.936,0.574,"{'att': 299, 'def': 16}","{'att': 250, 'def': 21}",7,8,2,1,2.421,w,2022-04-23 13:30:00,1,0,0,3,1.363
h,0.858,0.237,0.858,0.237,"{'att': 242, 'def': 37}","{'att': 235, 'def': 11}",3,0,1,1,1.988,d,2022-04-29 18:30:00,0,1,0,1,0.62
a,2.401,1.649,2.401,1.649,"{'att': 306, 'def': 16}","{'att': 89, 'def': 12}",2,8,4,1,1.947,w,2022-05-07 13:30:00,1,0,0,3,0.752
h,3.375,0.391,2.617,0.391,"{'att': 337, 'def': 18}","{'att': 207, 'def': 28}",10,4,3,2,2.916,w,2022-05-14 13:30:00,1,0,0,3,2.226
