h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
h,0.801,3.114,0.801,3.114,"{'att': 322, 'def': 10}","{'att': 199, 'def': 10}",2,17,1,2,0.227,l,2022-08-14 20:00:00,0,0,1,0,-2.313
a,0.97,0.899,0.97,0.899,"{'att': 205, 'def': 33}","{'att': 221, 'def': 19}",6,9,1,1,1.406,d,2022-08-22 18:00:00,0,1,0,1,0.071
h,2.154,1.379,2.154,1.379,"{'att': 301, 'def': 22}","{'att': 134, 'def': 12}",2,9,2,1,1.948,w,2022-08-27 20:00:00,1,0,0,3,0.775
a,0.505,2.125,0.505,2.125,"{'att': 186, 'def': 27}","{'att': 174, 'def': 29}",3,5,0,1,0.322,l,2022-09-05 19:00:00,0,0,1,0,-1.62
h,0.167,2.14,0.167,2.14,"{'att': 153, 'def': 12}","{'att': 352, 'def': 14}",5,6,0,1,0.13,l,2022-09-12 19:00:00,0,0,1,0,-1.973
a,0.298,0.969,0.298,0.969,"{'att': 248, 'def': 25}","{'att': 306, 'def': 21}",2,4,0,1,0.613,l,2022-09-17 12:00:00,0,0,1,0,-0.671
a,0.426,2.555,0.426,1.812,"{'att': 232, 'def': 10}","{'att': 196, 'def': 27}",3,9,0,4,0.131,l,2022-09-30 19:00:00,0,0,1,0,-1.386
h,1.057,0.893,1.057,0.893,"{'att': 247, 'def': 27}","{'att': 119, 'def': 25}",5,9,3,1,1.508,w,2022-10-08 12:00:00,1,0,0,3,0.164
a,1.116,3.194,1.116,3.194,"{'att': 280, 'def': 13}","{'att': 272, 'def': 16}",6,15,1,3,0.284,l,2022-10-16 19:00:00,0,0,1,0,-2.079
h,2.086,2.654,2.086,1.168,"{'att': 284, 'def': 14}","{'att': 119, 'def': 22}",2,4,3,2,0.947,w,2022-10-20 17:00:00,1,0,0,3,0.918
a,1.242,0.852,1.242,0.852,"{'att': 243, 'def': 14}","{'att': 237, 'def': 19}",8,8,1,2,1.696,l,2022-10-23 16:30:00,0,0,1,0,0.389
