h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,1.967,1.932,1.223,1.189,"{'att': 295, 'def': 23}","{'att': 194, 'def': 23}",2,6,4,4,1.391,d,2019-08-17 20:00:00,0,1,0,1,0.035
h,0.428,1.392,0.428,1.392,"{'att': 238, 'def': 21}","{'att': 181, 'def': 24}",6,3,0,1,0.488,l,2019-08-23 19:00:00,0,0,1,0,-0.964
a,1.585,1.343,1.585,1.343,"{'att': 354, 'def': 24}","{'att': 142, 'def': 9}",4,10,3,0,1.562,w,2019-09-01 18:00:00,1,0,0,3,0.242
a,1.144,0.234,1.144,0.234,"{'att': 169, 'def': 26}","{'att': 209, 'def': 15}",2,2,2,0,2.268,w,2019-09-15 14:00:00,1,0,0,3,0.91
h,1.873,0.558,1.13,0.558,"{'att': 383, 'def': 26}","{'att': 116, 'def': 22}",2,10,2,0,2.596,w,2019-09-21 19:00:00,1,0,0,3,0.572
a,0.65,1.267,0.65,1.267,"{'att': 194, 'def': 26}","{'att': 222, 'def': 22}",3,2,1,1,0.713,d,2019-09-24 17:00:00,0,1,0,1,-0.617
h,0.718,0.989,0.718,0.989,"{'att': 180, 'def': 25}","{'att': 148, 'def': 20}",6,2,1,0,1.087,w,2019-09-28 16:30:00,1,0,0,3,-0.271
a,1.606,2.783,0.863,2.783,"{'att': 276, 'def': 30}","{'att': 166, 'def': 20}",3,6,2,4,0.6,l,2019-10-05 15:00:00,0,0,1,0,-1.92
h,0.361,0.659,0.361,0.659,"{'att': 219, 'def': 27}","{'att': 148, 'def': 19}",4,3,1,0,0.955,w,2019-10-18 20:00:00,1,0,0,3,-0.298
h,1.618,0.684,1.618,0.684,"{'att': 373, 'def': 18}","{'att': 164, 'def': 11}",5,5,1,0,2.144,w,2019-10-27 13:00:00,1,0,0,3,0.934
a,1.917,1.127,1.917,1.127,"{'att': 125, 'def': 17}","{'att': 181, 'def': 24}",3,2,1,3,2.09,l,2019-10-31 20:15:00,0,0,1,0,0.79
h,0.164,1.026,0.164,1.026,"{'att': 285, 'def': 20}","{'att': 128, 'def': 24}",1,5,1,2,0.485,l,2019-11-03 20:00:00,0,0,1,0,-0.862
a,0.418,1.046,0.418,1.046,"{'att': 203, 'def': 13}","{'att': 210, 'def': 25}",2,7,0,2,0.732,l,2019-11-09 15:00:00,0,0,1,0,-0.629
h,0.67,2.06,0.67,2.06,"{'att': 230, 'def': 20}","{'att': 186, 'def': 30}",1,10,1,1,0.429,d,2019-11-23 17:30:00,0,1,0,1,-1.39
a,0.233,1.825,0.233,1.081,"{'att': 242, 'def': 25}","{'att': 157, 'def': 27}",2,1,0,2,0.191,l,2019-12-01 13:00:00,0,0,1,0,-0.848
h,2.632,0.374,1.888,0.374,"{'att': 154, 'def': 22}","{'att': 163, 'def': 17}",4,2,3,0,2.83,w,2019-12-07 15:00:00,1,0,0,3,1.515
h,1.211,0.918,1.211,0.918,"{'att': 182, 'def': 26}","{'att': 123, 'def': 21}",4,8,1,2,1.574,l,2019-12-14 12:00:00,0,0,1,0,0.293
a,1.722,2.554,1.722,2.554,"{'att': 120, 'def': 30}","{'att': 118, 'def': 22}",3,12,0,3,0.854,l,2019-12-20 20:00:00,0,0,1,0,-0.832
h,1.388,0.783,1.388,0.783,"{'att': 228, 'def': 34}","{'att': 161, 'def': 13}",7,4,1,0,1.95,w,2020-01-05 11:00:00,1,0,0,3,0.606
a,0.188,1.433,0.188,1.433,"{'att': 542, 'def': 24}","{'att': 98, 'def': 28}",0,16,0,1,0.353,l,2020-01-19 20:00:00,0,0,1,0,-1.245
a,0.476,0.808,0.476,0.808,"{'att': 298, 'def': 40}","{'att': 189, 'def': 22}",1,7,0,2,0.98,l,2020-01-25 20:00:00,0,0,1,0,-0.332
h,0.876,2.7,0.876,1.957,"{'att': 172, 'def': 31}","{'att': 140, 'def': 24}",4,3,2,1,0.264,w,2020-02-01 12:00:00,1,0,0,3,-1.081
a,0.895,0.926,0.895,0.926,"{'att': 201, 'def': 37}","{'att': 191, 'def': 30}",3,6,0,1,1.294,l,2020-02-08 20:00:00,0,0,1,0,-0.031
h,2.135,0.638,2.135,0.638,"{'att': 171, 'def': 31}","{'att': 217, 'def': 22}",2,3,2,1,2.484,w,2020-02-15 20:00:00,1,0,0,3,1.497
a,1.682,0.784,1.682,0.784,"{'att': 224, 'def': 26}","{'att': 85, 'def': 26}",3,7,3,0,2.116,w,2020-02-23 11:00:00,1,0,0,3,0.898
h,0.918,0.277,0.918,0.277,"{'att': 268, 'def': 20}","{'att': 133, 'def': 25}",2,3,0,0,1.956,d,2020-02-29 20:00:00,0,1,0,1,0.642
a,1.228,1.069,1.228,1.069,"{'att': 196, 'def': 25}","{'att': 163, 'def': 18}",5,10,1,1,1.492,d,2020-03-08 15:00:00,0,1,0,1,0.16
h,2.179,0.786,2.179,0.786,"{'att': 89, 'def': 23}","{'att': 147, 'def': 24}",1,5,2,1,2.546,w,2020-06-12 17:30:00,1,0,0,3,1.393
a,1.034,1.49,1.034,0.747,"{'att': 413, 'def': 19}","{'att': 63, 'def': 18}",3,6,2,2,0.952,d,2020-06-15 20:00:00,0,1,0,1,0.287
h,0.884,0.803,0.884,0.803,"{'att': 267, 'def': 26}","{'att': 234, 'def': 21}",9,4,0,1,1.359,l,2020-06-19 17:30:00,0,0,1,0,0.08
a,0.147,1.118,0.147,0.375,"{'att': 218, 'def': 24}","{'att': 147, 'def': 29}",0,3,0,0,0.31,d,2020-06-22 20:00:00,0,1,0,1,-0.227
