h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
h,3.987,0.669,3.987,0.669,"{'att': 242, 'def': 10}","{'att': 310, 'def': 17}",12,1,5,0,2.913,w,2023-08-19 13:30:00,1,0,0,3,3.318
a,1.183,2.093,1.183,2.093,"{'att': 286, 'def': 15}","{'att': 281, 'def': 22}",3,9,1,5,0.734,l,2023-08-25 18:30:00,0,0,1,0,-0.91
h,2.096,1.504,2.096,1.504,"{'att': 373, 'def': 15}","{'att': 330, 'def': 24}",5,3,5,0,1.828,w,2023-09-02 13:30:00,1,0,0,3,0.592
a,2.064,1.165,2.064,1.165,"{'att': 214, 'def': 17}","{'att': 299, 'def': 17}",9,8,3,1,2.037,w,2023-09-16 13:30:00,1,0,0,3,0.898
h,3.049,0.272,3.049,0.272,"{'att': 301, 'def': 26}","{'att': 374, 'def': 23}",14,5,3,1,2.882,w,2023-09-22 18:30:00,1,0,0,3,2.777
a,2.067,0.803,2.067,0.803,"{'att': 214, 'def': 26}","{'att': 366, 'def': 24}",11,7,2,0,2.322,w,2023-09-30 13:30:00,1,0,0,3,1.263
h,3.026,1.064,2.268,1.064,"{'att': 212, 'def': 26}","{'att': 324, 'def': 20}",12,3,3,1,2.676,w,2023-10-07 13:30:00,1,0,0,3,1.204
a,1.875,0.573,1.875,0.573,"{'att': 238, 'def': 9}","{'att': 355, 'def': 31}",5,2,3,0,2.39,w,2023-10-21 13:30:00,1,0,0,3,1.302
h,3.151,1.744,2.393,0.986,"{'att': 118, 'def': 18}","{'att': 355, 'def': 13}",13,1,2,3,2.347,l,2023-10-28 13:30:00,0,0,1,0,1.407
a,2.573,0.783,1.815,0.783,"{'att': 120, 'def': 20}","{'att': 356, 'def': 14}",14,3,0,2,2.626,l,2023-11-05 16:30:00,0,0,1,0,1.032
h,4.172,0.764,2.511,0.764,"{'att': 276, 'def': 24}","{'att': 364, 'def': 20}",9,1,2,1,2.952,w,2023-11-11 14:30:00,1,0,0,3,1.747
