h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,1.25,1.298,1.25,1.298,"{'att': 306, 'def': 14}","{'att': 159, 'def': 18}",3,8,2,2,1.277,d,2023-08-13 13:00:00,0,1,0,1,-0.048
h,0.867,1.605,0.867,1.605,"{'att': 191, 'def': 25}","{'att': 245, 'def': 35}",11,3,1,2,0.768,l,2023-08-20 13:00:00,0,0,1,0,-0.738
a,0.415,3.497,0.415,3.497,"{'att': 409, 'def': 30}","{'att': 269, 'def': 16}",5,15,2,2,0.03,d,2023-08-27 11:00:00,0,1,0,1,-3.083
h,1.7,0.676,1.7,0.676,"{'att': 391, 'def': 18}","{'att': 283, 'def': 11}",7,7,3,0,2.171,w,2023-09-03 13:00:00,1,0,0,3,1.025
a,1.252,1.833,1.252,1.833,"{'att': 338, 'def': 28}","{'att': 231, 'def': 24}",4,17,0,0,0.946,d,2023-09-17 18:45:00,0,1,0,1,-0.581
h,1.017,0.716,1.017,0.716,"{'att': 359, 'def': 20}","{'att': 150, 'def': 25}",3,8,2,1,1.635,w,2023-09-24 13:00:00,1,0,0,3,0.301
h,1.058,1.387,1.058,1.387,"{'att': 449, 'def': 32}","{'att': 278, 'def': 21}",4,7,0,2,1.079,l,2023-10-01 13:00:00,0,0,1,0,-0.329
a,0.131,3.007,0.131,3.007,"{'att': 409, 'def': 20}","{'att': 284, 'def': 16}",1,11,0,3,0.015,l,2023-10-08 11:00:00,0,0,1,0,-2.876
h,1.845,1.963,1.845,1.963,"{'att': 298, 'def': 23}","{'att': 201, 'def': 26}",2,11,0,0,1.281,d,2023-10-20 19:00:00,0,1,0,1,-0.118
a,0.89,0.47,0.89,0.47,"{'att': 202, 'def': 26}","{'att': 283, 'def': 23}",6,3,0,0,1.733,d,2023-10-29 14:00:00,0,1,0,1,0.421
a,1.211,2.317,1.211,1.557,"{'att': 252, 'def': 14}","{'att': 254, 'def': 29}",4,8,2,1,0.572,w,2023-11-05 14:00:00,1,0,0,3,-0.347
h,1.126,0.968,0.366,0.968,"{'att': 304, 'def': 18}","{'att': 143, 'def': 26}",2,7,0,0,1.486,d,2023-11-11 20:00:00,0,1,0,1,-0.602
