h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,2.798,1.131,2.798,1.131,"{'att': 136, 'def': 16}","{'att': 301, 'def': 24}",17,3,5,2,2.419,w,2022-08-15 16:30:00,1,0,0,3,1.667
h,3.264,0.121,3.264,0.121,"{'att': 234, 'def': 20}","{'att': 286, 'def': 21}",11,1,4,0,2.94,w,2022-08-21 16:30:00,1,0,0,3,3.142
a,1.685,0.382,1.685,0.382,"{'att': 291, 'def': 32}","{'att': 338, 'def': 25}",9,4,0,0,2.427,d,2022-08-28 18:45:00,0,1,0,1,1.304
h,2.002,1.022,2.002,0.261,"{'att': 135, 'def': 26}","{'att': 379, 'def': 35}",8,2,1,1,2.153,d,2022-08-31 18:45:00,0,1,0,1,1.742
a,2.02,0.3,2.02,0.3,"{'att': 256, 'def': 23}","{'att': 411, 'def': 20}",10,8,2,1,2.621,w,2022-09-03 18:45:00,1,0,0,3,1.72
h,1.946,0.664,1.946,0.664,"{'att': 165, 'def': 24}","{'att': 285, 'def': 18}",11,0,1,0,2.281,w,2022-09-10 13:00:00,1,0,0,3,1.282
a,1.18,2.255,0.418,2.255,"{'att': 220, 'def': 12}","{'att': 253, 'def': 28}",7,18,2,1,0.645,w,2022-09-18 18:45:00,1,0,0,3,-1.836
h,1.185,0.742,1.185,0.742,"{'att': 229, 'def': 7}","{'att': 280, 'def': 27}",5,8,3,1,1.712,w,2022-10-01 13:00:00,1,0,0,3,0.443
a,4.471,0.762,3.709,0.762,"{'att': 121, 'def': 13}","{'att': 350, 'def': 20}",9,4,4,1,2.949,w,2022-10-09 16:00:00,1,0,0,3,2.947
h,4.479,1.053,4.479,1.053,"{'att': 350, 'def': 17}","{'att': 228, 'def': 17}",19,7,3,2,2.852,w,2022-10-16 16:00:00,1,0,0,3,3.426
