h_a,xg,xga,npxg,npxga,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxgd
a,1.315,4.26,1.315,4.26,"{'att': 405, 'def': 16}","{'att': 204, 'def': 19}",3,14,1,5,0.155,l,2021-08-14 13:30:00,0,0,1,0,-2.945
h,2.577,0.764,1.82,0.764,"{'att': 125, 'def': 17}","{'att': 326, 'def': 21}",6,2,1,1,2.585,d,2021-08-21 13:30:00,0,1,0,1,1.056
a,0.304,2.795,0.304,2.795,"{'att': 180, 'def': 18}","{'att': 209, 'def': 34}",5,12,0,3,0.099,l,2021-08-28 13:30:00,0,0,1,0,-2.491
h,0.393,1.443,0.393,0.685,"{'att': 357, 'def': 37}","{'att': 100, 'def': 17}",5,9,0,2,0.408,l,2021-09-11 13:30:00,0,0,1,0,-0.292
a,1.553,1.591,0.795,1.591,"{'att': 248, 'def': 30}","{'att': 142, 'def': 23}",2,8,1,2,1.369,l,2021-09-17 18:30:00,0,0,1,0,-0.796
h,0.656,0.678,0.656,0.678,"{'att': 414, 'def': 37}","{'att': 153, 'def': 17}",2,3,1,3,1.312,l,2021-09-24 18:30:00,0,0,1,0,-0.022
a,0.984,2.869,0.984,2.869,"{'att': 247, 'def': 20}","{'att': 99, 'def': 26}",1,9,1,3,0.232,l,2021-10-01 18:30:00,0,0,1,0,-1.885
h,0.699,1.722,0.699,1.722,"{'att': 159, 'def': 30}","{'att': 217, 'def': 24}",10,2,0,1,0.54,l,2021-10-16 13:30:00,0,0,1,0,-1.024
a,1.943,2.303,1.185,1.545,"{'att': 276, 'def': 28}","{'att': 205, 'def': 30}",2,14,1,4,1.058,l,2021-10-23 13:30:00,0,0,1,0,-0.36
a,0.48,1.218,0.48,0.46,"{'att': 246, 'def': 26}","{'att': 250, 'def': 25}",1,5,1,3,0.571,l,2021-10-30 13:30:00,0,0,1,0,0.02
h,2.434,1.266,2.434,1.266,"{'att': 200, 'def': 20}","{'att': 256, 'def': 23}",3,2,1,2,2.23,l,2021-11-07 18:30:00,0,0,1,0,1.168
a,0.308,2.474,0.308,2.474,"{'att': 294, 'def': 22}","{'att': 197, 'def': 16}",1,12,0,4,0.154,l,2021-11-20 14:30:00,0,0,1,0,-2.167
h,1.365,3.017,1.365,3.017,"{'att': 237, 'def': 22}","{'att': 270, 'def': 20}",3,8,3,6,0.447,l,2021-11-27 14:30:00,0,0,1,0,-1.652
a,0.28,2.432,0.28,2.432,"{'att': 346, 'def': 31}","{'att': 183, 'def': 26}",1,7,1,7,0.131,l,2021-12-04 14:30:00,0,0,1,0,-2.152
h,0.68,1.837,0.68,1.837,"{'att': 382, 'def': 17}","{'att': 206, 'def': 13}",2,7,1,0,0.491,w,2021-12-12 14:30:00,1,0,0,3,-1.156
a,0.379,1.916,0.379,1.158,"{'att': 446, 'def': 20}","{'att': 189, 'def': 24}",1,15,0,3,0.248,l,2021-12-15 19:30:00,0,0,1,0,-0.779
h,0.09,1.485,0.09,1.485,"{'att': 226, 'def': 24}","{'att': 150, 'def': 17}",6,5,0,0,0.241,d,2021-12-18 14:30:00,0,1,0,1,-1.395
