Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2020-2021,Ligue1,Monaco,Radosław Majecki,pl POL,GK,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,0.53,0.1,0.05,2.0,11.0,18.2,25.0,2.0,20.0,29.3,12.0,50.0,41.4,12.0,0.0,0.0,3.0,3.0,24.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Monaco,Squad Total,,,24.8,38.0,42.0,5.0,1.0,1.0,1.0,35.5,0.3,-5.5,-0.15,154.0,453.0,34.0,1088.0,136.0,30.4,32.2,242.0,50.4,42.2,416.0,10.0,2.4,75.0,1.97,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Monaco,Opponent Total,,,26.2,38.0,76.0,12.0,3.0,11.0,0.0,64.9,0.3,-11.1,-0.29,194.0,606.0,32.0,1016.0,204.0,40.0,35.8,316.0,63.3,47.0,595.0,27.0,4.5,34.0,0.89,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lyon,Anthony Lopes,pt POR,GK,29.0,38.0,43.0,5.0,2.0,4.0,2.0,36.3,0.23,-4.7,-0.12,150.0,338.0,44.4,934.0,186.0,25.9,30.3,249.0,38.6,35.6,499.0,10.0,2.0,60.0,1.58,18.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lyon,Squad Total,,,25.8,38.0,43.0,5.0,2.0,4.0,2.0,36.3,0.23,-4.7,-0.12,150.0,338.0,44.4,934.0,186.0,25.9,30.3,249.0,38.6,35.6,499.0,10.0,2.0,60.0,1.58,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lyon,Opponent Total,,,26.3,38.0,81.0,11.0,1.0,5.0,5.0,77.8,0.29,1.8,0.05,197.0,590.0,33.4,1018.0,198.0,39.2,35.2,356.0,53.7,42.3,550.0,20.0,3.6,34.0,0.89,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Marseille,Steve Mandanda,fr FRA,GK,35.0,37.0,45.0,3.0,1.0,7.0,1.0,39.0,0.29,-5.0,-0.14,143.0,491.0,29.1,1029.0,198.0,32.3,31.9,291.0,54.6,42.7,564.0,22.0,3.9,35.0,0.95,15.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Marseille,Yohann Pelé,fr FRA,GK,37.0,1.0,2.0,0.0,0.0,0.0,0.0,1.7,0.35,-0.3,-0.26,0.0,0.0,,20.0,7.0,0.0,17.2,3.0,0.0,18.3,12.0,0.0,0.0,1.0,1.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Marseille,Squad Total,,,27.2,38.0,47.0,3.0,1.0,7.0,1.0,40.7,0.29,-5.3,-0.14,143.0,491.0,29.1,1049.0,205.0,31.6,31.6,294.0,54.1,42.5,576.0,22.0,3.8,36.0,0.95,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Marseille,Opponent Total,,,25.8,38.0,54.0,4.0,0.0,4.0,1.0,44.5,0.29,-8.5,-0.22,167.0,491.0,34.0,866.0,160.0,40.1,35.6,254.0,56.7,44.9,509.0,25.0,4.9,40.0,1.05,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Rennes,Alfred Gomis,sn SEN,GK,26.0,22.0,25.0,3.0,0.0,0.0,1.0,21.8,0.25,-2.2,-0.1,81.0,204.0,39.7,532.0,113.0,25.8,28.6,130.0,51.5,41.2,222.0,7.0,3.2,35.0,1.59,18.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Rennes,Romain Salin,fr FRA,GK,36.0,15.0,14.0,0.0,0.0,4.0,0.0,12.9,0.25,-1.1,-0.08,76.0,198.0,38.4,425.0,71.0,29.2,30.6,122.0,60.7,47.9,169.0,3.0,1.8,39.0,2.6,20.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Rennes,Edouard Mendy,sn SEN,GK,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.81,-0.2,-0.19,6.0,11.0,54.5,23.0,2.0,43.5,33.5,6.0,16.7,29.0,11.0,0.0,0.0,0.0,0.0,11.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Rennes,Squad Total,,,25.5,38.0,40.0,3.0,0.0,4.0,1.0,35.5,0.25,-3.5,-0.09,163.0,413.0,39.5,980.0,186.0,27.7,29.6,258.0,55.0,44.1,402.0,10.0,2.5,74.0,1.95,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Rennes,Opponent Total,,,26.1,38.0,52.0,3.0,0.0,6.0,2.0,44.4,0.26,-5.6,-0.15,228.0,603.0,37.8,919.0,152.0,43.9,36.3,301.0,66.4,47.2,605.0,11.0,1.8,27.0,0.71,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lens,Jean-Louis Leca,fr FRA,GK,34.0,36.8,51.0,10.0,0.0,5.0,3.0,42.6,0.25,-5.4,-0.15,186.0,494.0,37.7,764.0,141.0,48.7,37.5,257.0,47.5,39.0,480.0,17.0,3.5,29.0,0.79,14.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lens,Wuilker Faríñez,ve VEN,GK,22.0,1.2,3.0,1.0,0.0,1.0,0.0,3.5,0.36,0.5,0.41,3.0,13.0,23.1,19.0,6.0,52.6,39.4,9.0,33.3,29.6,14.0,0.0,0.0,3.0,2.52,21.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lens,Squad Total,,,26.4,38.0,54.0,11.0,0.0,6.0,3.0,46.0,0.25,-5.0,-0.13,189.0,507.0,37.3,783.0,147.0,48.8,37.5,266.0,47.0,38.7,494.0,17.0,3.4,32.0,0.84,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lens,Opponent Total,,,26.0,38.0,55.0,10.0,1.0,8.0,2.0,48.6,0.27,-4.4,-0.12,203.0,571.0,35.6,918.0,153.0,39.9,36.6,298.0,68.8,49.7,593.0,12.0,2.0,28.0,0.74,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Montpellier,Jonas Omlin,ch SUI,GK,26.0,29.7,51.0,11.0,0.0,4.0,2.0,49.2,0.25,0.2,0.01,199.0,454.0,43.8,737.0,175.0,39.9,35.5,246.0,65.0,48.8,442.0,24.0,5.4,16.0,0.54,13.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Montpellier,Dimitry Bertaud,fr FRA,GK,22.0,8.3,11.0,1.0,0.0,1.0,0.0,14.0,0.32,3.0,0.36,94.0,180.0,52.2,230.0,46.0,47.8,39.3,82.0,85.4,55.4,145.0,7.0,4.8,2.0,0.24,10.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Montpellier,Squad Total,,,28.0,38.0,62.0,12.0,0.0,5.0,2.0,63.2,0.27,3.2,0.08,293.0,634.0,46.2,967.0,221.0,41.8,36.4,328.0,70.1,50.4,587.0,31.0,5.3,18.0,0.47,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Montpellier,Opponent Total,,,25.9,38.0,60.0,2.0,1.0,9.0,0.0,46.0,0.26,-14.0,-0.37,167.0,401.0,41.6,727.0,155.0,34.0,33.4,287.0,53.7,44.1,644.0,14.0,2.2,31.0,0.82,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Nice,Walter Benítez,ar ARG,GK,27.0,38.0,53.0,7.0,1.0,11.0,0.0,50.8,0.25,-2.2,-0.06,91.0,286.0,31.8,919.0,180.0,21.1,27.2,300.0,30.7,32.4,572.0,24.0,4.2,20.0,0.53,13.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Nice,Squad Total,,,23.5,38.0,53.0,7.0,1.0,11.0,0.0,50.8,0.25,-2.2,-0.06,91.0,286.0,31.8,919.0,180.0,21.1,27.2,300.0,30.7,32.4,572.0,24.0,4.2,20.0,0.53,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Nice,Opponent Total,,,26.1,38.0,50.0,7.0,0.0,4.0,1.0,44.0,0.26,-5.0,-0.13,216.0,525.0,41.1,898.0,150.0,41.3,36.0,282.0,54.6,42.9,477.0,16.0,3.4,25.0,0.66,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Metz,Alexandre Oukidja,dz ALG,GK,32.0,34.0,38.0,9.0,0.0,4.0,1.0,38.4,0.23,1.4,0.04,207.0,526.0,39.4,752.0,184.0,43.6,38.4,286.0,69.2,51.2,536.0,39.0,7.3,47.0,1.38,16.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Metz,Marc-Aurèle Caillard,fr FRA,GK,26.0,4.0,10.0,3.0,1.0,0.0,0.0,8.5,0.24,-1.5,-0.38,13.0,40.0,32.5,71.0,26.0,25.4,30.0,30.0,73.3,55.5,55.0,2.0,3.6,2.0,0.5,13.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Metz,Squad Total,,,25.7,38.0,48.0,12.0,1.0,4.0,1.0,46.8,0.23,-0.2,0.0,220.0,566.0,38.9,823.0,210.0,42.0,37.7,317.0,69.4,51.6,591.0,41.0,6.9,49.0,1.29,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Metz,Opponent Total,,,26.3,38.0,44.0,7.0,2.0,2.0,2.0,43.8,0.24,1.8,0.05,155.0,386.0,40.2,1068.0,228.0,26.2,30.3,275.0,38.5,37.7,516.0,28.0,5.4,36.0,0.95,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Saint-Étienne,Jessy Moulin,fr FRA,GK,34.0,29.0,42.0,4.0,3.0,6.0,2.0,30.0,0.26,-10.0,-0.34,99.0,308.0,32.1,676.0,146.0,28.7,33.4,200.0,57.0,46.2,377.0,16.0,4.2,13.0,0.45,13.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Saint-Étienne,Etienne Green,eng ENG,GK,20.0,8.0,8.0,2.0,1.0,0.0,0.0,10.9,0.28,2.9,0.36,46.0,128.0,35.9,149.0,30.0,51.0,38.5,69.0,75.4,54.9,119.0,5.0,4.2,7.0,0.88,14.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Saint-Étienne,Stefan Bajic,fr FRA,GK,18.0,1.0,4.0,0.0,0.0,0.0,0.0,1.6,0.39,-2.4,-2.42,4.0,16.0,25.0,30.0,9.0,33.3,35.0,7.0,85.7,47.1,17.0,0.0,0.0,0.0,0.0,7.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Saint-Étienne,Squad Total,,,25.4,38.0,54.0,6.0,4.0,6.0,2.0,42.5,0.27,-9.5,-0.25,149.0,452.0,33.0,855.0,185.0,32.7,34.3,276.0,62.3,48.4,513.0,21.0,4.1,20.0,0.53,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Saint-Étienne,Opponent Total,,,25.8,38.0,42.0,6.0,0.0,6.0,2.0,43.3,0.25,3.3,0.09,183.0,548.0,33.4,941.0,196.0,37.6,34.6,295.0,65.8,48.5,614.0,24.0,3.9,43.0,1.13,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Bordeaux,Benoît Costil,fr FRA,GK,33.0,38.0,56.0,7.0,2.0,6.0,1.0,48.2,0.26,-6.8,-0.18,264.0,610.0,43.3,1034.0,144.0,40.0,35.3,292.0,67.1,47.6,560.0,16.0,2.9,30.0,0.79,13.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Bordeaux,Squad Total,,,27.6,38.0,56.0,7.0,2.0,6.0,1.0,48.2,0.26,-6.8,-0.18,264.0,610.0,43.3,1034.0,144.0,40.0,35.3,292.0,67.1,47.6,560.0,16.0,2.9,30.0,0.79,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Bordeaux,Opponent Total,,,25.8,38.0,42.0,4.0,1.0,6.0,1.0,44.3,0.29,3.3,0.09,168.0,473.0,35.5,889.0,153.0,37.1,34.6,246.0,58.1,45.1,470.0,19.0,4.0,29.0,0.76,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Angers,Paul Bernardoni,fr FRA,GK,23.0,38.0,58.0,7.0,0.0,5.0,1.0,53.5,0.33,-3.5,-0.09,143.0,456.0,31.4,712.0,214.0,37.5,35.2,269.0,70.3,50.9,516.0,19.0,3.7,17.0,0.45,11.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Angers,Squad Total,,,27.9,38.0,58.0,7.0,0.0,5.0,1.0,53.5,0.33,-3.5,-0.09,143.0,456.0,31.4,712.0,214.0,37.5,35.2,269.0,70.3,50.9,516.0,19.0,3.7,17.0,0.45,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Angers,Opponent Total,,,26.0,38.0,40.0,5.0,1.0,8.0,0.0,36.2,0.22,-3.8,-0.1,118.0,355.0,33.2,883.0,176.0,27.4,31.4,238.0,47.5,40.4,510.0,16.0,3.1,34.0,0.89,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Reims,Predrag Rajković,rs SRB,GK,24.0,36.5,49.0,4.0,0.0,7.0,1.0,49.9,0.28,1.9,0.05,192.0,640.0,30.0,1106.0,159.0,40.0,36.7,340.0,58.2,46.6,574.0,11.0,1.9,34.0,0.93,14.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Reims,Yehvann Diouf,fr FRA,GK,20.0,1.5,1.0,1.0,0.0,0.0,0.0,1.5,0.08,0.5,0.32,5.0,15.0,33.3,40.0,13.0,25.0,29.1,12.0,41.7,36.3,24.0,0.0,0.0,3.0,2.0,17.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Reims,Squad Total,,,24.6,38.0,50.0,5.0,0.0,7.0,1.0,51.4,0.27,2.4,0.06,197.0,655.0,30.1,1146.0,172.0,39.4,36.5,352.0,57.7,46.2,598.0,11.0,1.8,37.0,0.97,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Reims,Opponent Total,,,26.0,38.0,42.0,5.0,1.0,8.0,3.0,31.9,0.21,-7.1,-0.19,187.0,451.0,41.5,881.0,148.0,35.1,32.3,277.0,51.3,41.8,415.0,17.0,4.1,53.0,1.39,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Strasbourg,Eiji Kawashima,jp JPN,GK,37.0,24.0,31.0,3.0,1.0,3.0,0.0,31.0,0.31,0.0,0.0,195.0,404.0,48.3,520.0,81.0,50.2,38.9,192.0,74.5,53.5,349.0,11.0,3.2,11.0,0.46,11.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Strasbourg,Bingourou Kamara,sn SEN,GK,23.0,8.0,14.0,1.0,0.0,1.0,1.0,10.3,0.29,-2.7,-0.34,54.0,133.0,40.6,189.0,47.0,45.0,35.4,56.0,85.7,59.2,93.0,1.0,1.1,2.0,0.25,10.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Strasbourg,Matz Sels,be BEL,GK,28.0,6.0,13.0,2.0,1.0,3.0,0.0,9.2,0.29,-3.8,-0.63,38.0,101.0,37.6,124.0,25.0,51.6,40.1,50.0,74.0,54.9,85.0,4.0,4.7,2.0,0.33,7.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Strasbourg,Squad Total,,,26.8,38.0,58.0,6.0,2.0,7.0,1.0,50.6,0.3,-6.4,-0.17,287.0,638.0,45.0,833.0,153.0,49.2,38.3,298.0,76.5,54.8,527.0,16.0,3.0,15.0,0.39,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Strasbourg,Opponent Total,,,26.1,38.0,49.0,10.0,0.0,5.0,0.0,49.8,0.28,0.8,0.02,152.0,385.0,39.5,813.0,191.0,30.0,31.7,270.0,52.2,43.2,571.0,23.0,4.0,42.0,1.11,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lorient,Paul Nardi,fr FRA,GK,26.0,23.0,43.0,4.0,0.0,3.0,0.0,33.6,0.27,-9.4,-0.41,92.0,320.0,28.8,435.0,109.0,42.1,36.7,197.0,69.5,51.4,288.0,10.0,3.5,17.0,0.74,15.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lorient,Matthieu Dreyer,fr FRA,GK,31.0,15.0,25.0,6.0,1.0,3.0,1.0,20.6,0.28,-3.4,-0.22,71.0,188.0,37.8,249.0,44.0,45.4,37.1,108.0,69.4,46.1,204.0,1.0,0.5,6.0,0.4,12.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lorient,Squad Total,,,26.8,38.0,68.0,10.0,1.0,6.0,1.0,54.3,0.27,-12.7,-0.34,163.0,508.0,32.1,684.0,153.0,43.3,36.9,305.0,69.5,49.5,492.0,11.0,2.2,23.0,0.61,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Lorient,Opponent Total,,,25.8,38.0,50.0,9.0,2.0,5.0,1.0,45.7,0.27,-3.3,-0.09,168.0,445.0,37.8,976.0,188.0,30.7,32.1,278.0,52.2,42.9,467.0,13.0,2.8,60.0,1.58,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Brest,Gautier Larsonneur,fr FRA,GK,23.0,35.0,62.0,8.0,1.0,5.0,2.0,53.6,0.27,-6.4,-0.18,181.0,398.0,45.5,967.0,173.0,31.7,33.7,282.0,32.3,34.4,548.0,26.0,4.7,24.0,0.69,12.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Brest,Sébastien Cibois,fr FRA,GK,22.0,3.0,4.0,1.0,0.0,0.0,0.0,3.9,0.26,-0.1,-0.04,14.0,36.0,38.9,69.0,12.0,39.1,35.8,22.0,40.9,37.5,51.0,1.0,2.0,3.0,1.0,17.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Brest,Squad Total,,,24.9,38.0,66.0,9.0,1.0,5.0,2.0,57.5,0.27,-6.5,-0.17,195.0,434.0,44.9,1036.0,185.0,32.2,33.8,304.0,32.9,34.6,599.0,27.0,4.5,27.0,0.71,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Brest,Opponent Total,,,26.0,38.0,50.0,3.0,2.0,6.0,2.0,49.9,0.3,1.9,0.05,223.0,569.0,39.2,892.0,185.0,37.4,35.1,333.0,70.6,49.9,579.0,22.0,3.8,34.0,0.89,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Nantes,Alban Lafont,fr FRA,GK,21.0,38.0,55.0,10.0,2.0,7.0,1.0,51.2,0.24,-2.8,-0.07,199.0,641.0,31.0,864.0,131.0,50.2,39.9,257.0,80.5,54.8,507.0,23.0,4.5,36.0,0.95,14.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Nantes,Squad Total,,,25.8,38.0,55.0,10.0,2.0,7.0,1.0,51.2,0.24,-2.8,-0.07,199.0,641.0,31.0,864.0,131.0,50.2,39.9,257.0,80.5,54.8,507.0,23.0,4.5,36.0,0.95,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Nantes,Opponent Total,,,26.0,38.0,47.0,8.0,0.0,6.0,0.0,44.9,0.29,-2.1,-0.05,202.0,543.0,37.2,1027.0,173.0,35.5,34.0,280.0,63.6,48.1,518.0,9.0,1.7,52.0,1.37,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Nîmes,Baptiste Reynet,fr FRA,GK,29.0,38.0,71.0,6.0,1.0,7.0,0.0,64.1,0.29,-6.9,-0.18,254.0,731.0,34.7,1287.0,148.0,41.2,36.1,304.0,66.1,47.1,600.0,17.0,2.8,41.0,1.08,16.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,Ligue1,Nîmes,Squad Total,,,25.8,38.0,71.0,6.0,1.0,7.0,0.0,64.1,0.29,-6.9,-0.18,254.0,731.0,34.7,1287.0,148.0,41.2,36.1,304.0,66.1,47.1,600.0,17.0,2.8,41.0,1.08,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
