season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2019-2020,LaLiga,Real Madrid,Vinicius Júnior,br BRA,"FW,MF",19.0,29.0,12.0,1364.0,15.2,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,110.0,31.0,224.0,0.2,0.07,0.26,0.2,0.26,0.0,0.0
2019-2020,LaLiga,Real Madrid,Gareth Bale,wls WAL,"FW,MF",30.0,16.0,12.0,1089.0,12.1,2.0,2.0,4.0,2.0,0.0,0.0,4.0,1.0,48.0,35.0,118.0,0.17,0.17,0.33,0.17,0.33,0.0,0.0
2019-2020,LaLiga,Real Madrid,Rodrygo,br BRA,FW,18.0,19.0,12.0,1019.0,11.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,55.0,36.0,132.0,0.18,0.0,0.18,0.18,0.18,0.0,0.0
2019-2020,LaLiga,Real Madrid,Éder Militão,br BRA,DF,21.0,15.0,10.0,1022.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Real Madrid,Lucas Vázquez,es ESP,"MF,FW",28.0,18.0,8.0,848.0,9.4,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,28.0,39.0,125.0,0.21,0.11,0.32,0.21,0.32,0.0,0.0
2019-2020,LaLiga,Real Madrid,James Rodríguez,co COL,"MF,FW",28.0,8.0,5.0,419.0,4.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,10.0,34.0,27.0,0.21,0.21,0.43,0.21,0.43,0.0,0.0
2019-2020,LaLiga,Real Madrid,Nacho,es ESP,DF,29.0,6.0,4.0,439.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,6.0,20.0,23.0,0.21,0.0,0.21,0.21,0.21,0.0,0.0
2019-2020,LaLiga,Real Madrid,Luka Jović,rs SRB,FW,21.0,17.0,4.0,430.0,4.8,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,13.0,27.0,0.42,0.21,0.63,0.42,0.63,0.0,0.0
2019-2020,LaLiga,Real Madrid,Alphonse Areola,fr FRA,GK,26.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Real Madrid,Álvaro Odriozola,es ESP,DF,23.0,4.0,4.0,343.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,12.0,8.0,14.0,0.0,0.26,0.26,0.0,0.26,0.0,0.0
2019-2020,LaLiga,Real Madrid,Marco Asensio,es ESP,FW,23.0,9.0,3.0,336.0,3.7,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,8.0,13.0,31.0,0.8,0.27,1.07,0.8,1.07,0.0,0.0
2019-2020,LaLiga,Real Madrid,Brahim Díaz,es ESP,FW,19.0,6.0,0.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Real Madrid,Mariano,do DOM,"FW,MF",25.0,5.0,0.0,45.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0
2019-2020,LaLiga,Real Madrid,Altube,es ESP,GK,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Real Madrid,Miguel Gutiérrez,es ESP,DF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Real Madrid,Javi,es ESP,DF,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Real Madrid,Luis López,es ESP,GK,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Real Madrid,Keylor Navas,cr CRC,GK,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Real Madrid,Squad Total,0,0,27.6,38.0,418.0,3420.0,38.0,69.0,52.0,121.0,58.0,11.0,11.0,82.0,4.0,951.0,1972.0,1951.0,1.82,1.37,3.18,1.53,2.89,0.0,0.0
2019-2020,LaLiga,Real Madrid,Opponent Total,0,0,27.0,38.0,418.0,3420.0,38.0,25.0,21.0,46.0,23.0,2.0,2.0,87.0,1.0,604.0,1211.0,1199.0,0.66,0.55,1.21,0.61,1.16,0.0,0.0
2019-2020,LaLiga,Barcelona,Marc-André ter Stegen,de GER,GK,27.0,36.0,36.0,3240.0,36.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0
2019-2020,LaLiga,Barcelona,Gerard Piqué,es ESP,DF,32.0,35.0,35.0,3092.0,34.4,1.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,29.0,169.0,4.0,0.03,0.0,0.03,0.03,0.03,0.0,0.0
2019-2020,LaLiga,Barcelona,Lionel Messi,ar ARG,FW,32.0,33.0,32.0,2880.0,32.0,25.0,21.0,46.0,20.0,5.0,5.0,4.0,0.0,220.0,323.0,252.0,0.78,0.66,1.44,0.62,1.28,0.0,0.0
2019-2020,LaLiga,Barcelona,Antoine Griezmann,fr FRA,FW,28.0,35.0,31.0,2549.0,28.3,9.0,4.0,13.0,9.0,0.0,0.0,2.0,0.0,40.0,83.0,229.0,0.32,0.14,0.46,0.32,0.46,0.0,0.0
2019-2020,LaLiga,Barcelona,Sergio Busquets,es ESP,MF,31.0,33.0,29.0,2483.0,27.6,2.0,2.0,4.0,2.0,0.0,0.0,9.0,0.0,12.0,220.0,17.0,0.07,0.07,0.14,0.07,0.14,0.0,0.0
2019-2020,LaLiga,Barcelona,Clément Lenglet,fr FRA,DF,24.0,28.0,28.0,2424.0,26.9,2.0,1.0,3.0,2.0,0.0,0.0,11.0,2.0,25.0,125.0,0.0,0.07,0.04,0.11,0.07,0.11,0.0,0.0
2019-2020,LaLiga,Barcelona,Sergi Roberto,es ESP,"DF,MF",27.0,30.0,27.0,2339.0,26.0,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,78.0,151.0,174.0,0.04,0.08,0.12,0.04,0.12,0.0,0.0
2019-2020,LaLiga,Barcelona,Jordi Alba,es ESP,DF,30.0,27.0,25.0,2187.0,24.3,2.0,5.0,7.0,2.0,0.0,0.0,7.0,0.0,42.0,150.0,244.0,0.08,0.21,0.29,0.08,0.29,0.0,0.0
2019-2020,LaLiga,Barcelona,Frenkie de Jong,nl NED,MF,22.0,29.0,24.0,2115.0,23.5,2.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,77.0,146.0,82.0,0.09,0.09,0.17,0.09,0.17,0.0,0.0
2019-2020,LaLiga,Barcelona,Nélson Semedo,pt POR,DF,25.0,32.0,24.0,2097.0,23.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,71.0,99.0,154.0,0.04,0.09,0.13,0.04,0.13,0.0,0.0
2019-2020,LaLiga,Barcelona,Luis Suárez,uy URU,FW,32.0,28.0,22.0,1998.0,22.2,16.0,8.0,24.0,15.0,1.0,1.0,4.0,0.0,30.0,43.0,171.0,0.72,0.36,1.08,0.68,1.04,0.0,0.0
2019-2020,LaLiga,Barcelona,Arturo Vidal,cl CHI,MF,32.0,33.0,16.0,1671.0,18.6,8.0,2.0,10.0,8.0,0.0,0.0,4.0,0.0,21.0,82.0,116.0,0.43,0.11,0.54,0.43,0.54,0.0,0.0
2019-2020,LaLiga,Barcelona,Ivan Rakitić,hr CRO,MF,31.0,31.0,16.0,1589.0,17.7,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,27.0,114.0,51.0,0.06,0.17,0.23,0.06,0.23,0.0,0.0
2019-2020,LaLiga,Barcelona,Arthur Melo,br BRA,MF,22.0,21.0,14.0,1182.0,13.1,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,30.0,88.0,48.0,0.23,0.23,0.46,0.23,0.46,0.0,0.0
2019-2020,LaLiga,Barcelona,Ansu Fati,es ESP,FW,16.0,24.0,11.0,1027.0,11.4,7.0,1.0,8.0,7.0,0.0,0.0,2.0,1.0,77.0,29.0,187.0,0.61,0.09,0.7,0.61,0.7,0.0,0.0
2019-2020,LaLiga,Barcelona,Junior Firpo,es ESP,DF,22.0,17.0,11.0,1014.0,11.3,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,39.0,57.0,80.0,0.09,0.09,0.18,0.09,0.18,0.0,0.0
2019-2020,LaLiga,Barcelona,Samuel Umtiti,fr FRA,DF,25.0,13.0,10.0,949.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Riqui Puig,es ESP,MF,19.0,11.0,5.0,510.0,5.7,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,14.0,30.0,28.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0
2019-2020,LaLiga,Barcelona,Carles Pérez,es ESP,FW,21.0,10.0,5.0,476.0,5.3,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,21.0,16.0,81.0,0.19,0.38,0.57,0.19,0.57,0.0,0.0
2019-2020,LaLiga,Barcelona,Martin Braithwaite,dk DEN,"FW,MF",28.0,11.0,4.0,407.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0,3.0,30.0,0.22,0.0,0.22,0.22,0.22,0.0,0.0
2019-2020,LaLiga,Barcelona,Ousmane Dembélé,fr FRA,FW,22.0,5.0,3.0,357.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,24.0,19.0,45.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0
2019-2020,LaLiga,Barcelona,Ronald Araújo,uy URU,DF,20.0,6.0,2.0,238.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Rafinha,br BRA,"FW,MF",26.0,3.0,2.0,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Neto,br BRA,GK,30.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Carles Aleñá,es ESP,MF,21.0,4.0,2.0,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Moussa Wagué,sn SEN,DF,20.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Jean-Clair Todibo,fr FRA,DF,19.0,2.0,1.0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Álex Collado,es ESP,FW,20.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Sergio Akieme,es ESP,DF,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Juan Brandáriz,es ESP,DF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Arnau Comas,es ESP,DF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Rey Manaj,al ALB,FW,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Monchu,es ESP,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Dani Morer,es ESP,DF,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Jorge Orgaz,bo BOL,DF,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Iñaki Peña,es ESP,GK,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Kike Saverio,es ESP,FW,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Arnau Tenas,es ESP,GK,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Barcelona,Squad Total,0,0,27.8,38.0,418.0,3420.0,38.0,84.0,62.0,146.0,78.0,6.0,6.0,92.0,6.0,923.0,2042.0,2036.0,2.21,1.63,3.84,2.05,3.68,0.0,0.0
2019-2020,LaLiga,Barcelona,Opponent Total,0,0,27.0,38.0,418.0,3420.0,38.0,38.0,21.0,59.0,32.0,6.0,7.0,89.0,4.0,576.0,1003.0,996.0,1.0,0.55,1.55,0.84,1.39,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,26.0,38.0,38.0,3395.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,"MF,DF",24.0,35.0,35.0,3072.0,34.1,6.0,0.0,6.0,4.0,2.0,2.0,10.0,0.0,41.0,165.0,74.0,0.18,0.0,0.18,0.12,0.12,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Koke,es ESP,MF,27.0,32.0,30.0,2698.0,30.0,4.0,5.0,9.0,4.0,0.0,0.0,5.0,0.0,26.0,146.0,83.0,0.13,0.17,0.3,0.13,0.3,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,MF,26.0,35.0,29.0,2549.0,28.3,3.0,0.0,3.0,3.0,0.0,0.0,13.0,0.0,35.0,181.0,15.0,0.11,0.0,0.11,0.11,0.11,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Renan Lodi,br BRA,DF,21.0,32.0,28.0,2396.0,26.6,1.0,2.0,3.0,1.0,0.0,0.0,6.0,1.0,70.0,61.0,162.0,0.04,0.08,0.11,0.04,0.11,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Álvaro Morata,es ESP,FW,26.0,34.0,25.0,2098.0,23.3,12.0,2.0,14.0,10.0,2.0,3.0,6.0,1.0,49.0,27.0,139.0,0.51,0.09,0.6,0.43,0.51,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Felipe,br BRA,DF,30.0,25.0,23.0,2102.0,23.4,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,4.0,35.0,1.0,0.04,0.0,0.04,0.04,0.04,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Kieran Trippier,eng ENG,DF,28.0,25.0,23.0,1979.0,22.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,49.0,115.0,124.0,0.0,0.18,0.18,0.0,0.18,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"MF,FW",24.0,33.0,22.0,2061.0,22.9,5.0,6.0,11.0,5.0,0.0,0.0,5.0,0.0,54.0,53.0,141.0,0.22,0.26,0.48,0.22,0.48,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,28.0,22.0,22.0,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,João Félix,pt POR,"FW,MF",19.0,27.0,21.0,1745.0,19.4,6.0,1.0,7.0,6.0,0.0,0.0,6.0,0.0,43.0,51.0,116.0,0.31,0.05,0.36,0.31,0.36,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,24.0,21.0,19.0,1755.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Marcos Llorente,es ESP,"MF,FW",24.0,29.0,16.0,1368.0,15.2,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,39.0,46.0,75.0,0.2,0.2,0.39,0.2,0.39,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Mario Hermoso,es ESP,DF,24.0,17.0,15.0,1217.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Diego Costa,es ESP,FW,30.0,23.0,14.0,1350.0,15.0,5.0,4.0,9.0,3.0,2.0,3.0,5.0,0.0,9.0,34.0,86.0,0.33,0.27,0.6,0.2,0.47,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Héctor Herrera,mx MEX,MF,29.0,21.0,12.0,1123.0,12.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,20.0,92.0,22.0,0.0,0.16,0.16,0.0,0.16,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Vitolo,es ESP,"FW,MF",29.0,28.0,11.0,1227.0,13.6,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,58.0,54.0,89.0,0.22,0.15,0.37,0.22,0.37,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Santiago Arias,co COL,DF,27.0,14.0,11.0,1076.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,45.0,76.0,0.0,0.08,0.08,0.0,0.08,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Thomas Lemar,fr FRA,MF,23.0,22.0,10.0,925.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,49.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Yannick Carrasco,be BEL,"MF,FW",25.0,15.0,6.0,631.0,7.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,23.0,21.0,41.0,0.14,0.29,0.43,0.14,0.43,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Šime Vrsaljko,hr CRO,DF,27.0,5.0,4.0,362.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,7.0,10.0,14.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Manuel Sánchez,es ESP,DF,18.0,5.0,4.0,325.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Antonio Adán,es ESP,GK,32.0,1.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Sergio Camello,es ESP,FW,18.0,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Rodrigo Riquelme,es ESP,"FW,MF",19.0,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Darío Poveda,es ESP,MF,22.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Ivan Šaponjić,rs SRB,"DF,FW",21.0,2.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Óscar Clemente,es ESP,MF,20.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Toni Moya,es ESP,MF,21.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Germán Valera,es ESP,FW,17.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-2020,LaLiga,Atlético Madrid,Álvaro García,es ESP,DF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
