Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_PK,Standard_PKatt,Unnamed: 16_level_0_Matches,Standard_FK,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,S_t,S_t.1,S_t.2,S_t.3,S_t.4,S_t.5,S_t.6,S_t.7,S_t.8,S_t.9,S_t.10,S_t.11,E_x,E_x.1,E_x.2,E_x.3,E_x.4,U_n.5
2020-2021,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,27.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Koke,es ESP,MF,28.0,33.6,1.0,17.0,7.0,41.2,0.51,0.21,0.06,0.14,20.7,0.0,0.0,,0.0,2.0,2.0,0.12,-1.0,-1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Marcos Llorente,es ESP,"MF,FW",25.0,32.8,12.0,49.0,22.0,44.9,1.49,0.67,0.24,0.55,18.6,0.0,0.0,,0.0,3.4,3.4,0.07,8.6,8.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,29.0,32.8,1.0,7.0,2.0,28.6,0.21,0.06,0.14,0.5,5.7,0.0,0.0,,0.0,0.8,0.8,0.12,0.2,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Mario Hermoso,es ESP,DF,25.0,28.6,1.0,18.0,4.0,22.2,0.63,0.14,0.06,0.25,20.6,0.0,0.0,,0.0,1.1,1.1,0.06,-0.1,-0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Luis Suárez,uy URU,FW,33.0,27.9,21.0,101.0,40.0,39.6,3.62,1.44,0.18,0.45,16.0,3.0,3.0,,7.0,16.2,13.9,0.14,4.8,4.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"FW,MF",25.0,26.6,9.0,52.0,23.0,44.2,1.96,0.87,0.17,0.39,17.4,0.0,0.0,,0.0,7.8,7.7,0.15,1.2,1.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Kieran Trippier,eng ENG,DF,29.0,27.5,0.0,3.0,1.0,33.3,0.11,0.04,0.0,0.0,18.8,0.0,0.0,,1.0,0.1,0.1,0.04,-0.1,-0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Yannick Carrasco,be BEL,"DF,MF",26.0,24.2,6.0,43.0,24.0,55.8,1.78,0.99,0.14,0.25,17.2,0.0,0.0,,1.0,5.2,5.2,0.12,0.8,0.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Felipe,br BRA,DF,31.0,22.9,0.0,12.0,2.0,16.7,0.53,0.09,0.0,0.0,9.8,0.0,0.0,,0.0,1.5,1.5,0.12,-1.5,-1.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,"MF,DF",25.0,22.6,2.0,32.0,12.0,37.5,1.42,0.53,0.06,0.17,17.0,0.0,1.0,,0.0,2.8,1.9,0.06,-0.8,0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,25.0,19.6,0.0,14.0,5.0,35.7,0.71,0.25,0.0,0.0,13.1,0.0,0.0,,0.0,1.1,1.1,0.08,-1.1,-1.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Thomas Lemar,fr FRA,MF,24.0,15.2,1.0,23.0,10.0,43.5,1.52,0.66,0.04,0.1,21.9,0.0,0.0,,2.0,1.6,1.6,0.07,-0.6,-0.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,João Félix,pt POR,"FW,MF",20.0,17.5,7.0,37.0,15.0,40.5,2.12,0.86,0.16,0.4,19.4,1.0,2.0,,2.0,5.5,3.9,0.1,1.5,2.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Renan Lodi,br BRA,"DF,FW",22.0,12.5,1.0,11.0,3.0,27.3,0.88,0.24,0.09,0.33,18.6,0.0,0.0,,0.0,0.8,0.8,0.07,0.2,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Héctor Herrera,mx MEX,MF,30.0,7.6,0.0,7.0,1.0,14.3,0.92,0.13,0.0,0.0,19.6,0.0,0.0,,0.0,0.3,0.3,0.04,-0.3,-0.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Šime Vrsaljko,hr CRO,"FW,DF",28.0,5.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Geoffrey Kondogbia,cf CTA,MF,27.0,6.8,0.0,5.0,2.0,40.0,0.74,0.29,0.0,0.0,22.8,0.0,0.0,,0.0,0.2,0.2,0.03,-0.2,-0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Lucas Torreira,uy URU,MF,24.0,5.8,1.0,3.0,1.0,33.3,0.52,0.17,0.33,1.0,33.1,0.0,0.0,,0.0,0.1,0.1,0.04,0.9,0.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Vitolo,es ESP,"MF,FW",30.0,3.3,0.0,2.0,0.0,0.0,0.6,0.0,0.0,,11.4,0.0,0.0,,0.0,0.4,0.4,0.22,-0.4,-0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Diego Costa,es ESP,FW,31.0,2.3,2.0,4.0,2.0,50.0,1.73,0.87,0.25,0.5,13.4,1.0,1.0,,0.0,1.4,0.6,0.15,0.6,0.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,MF,27.0,2.2,0.0,5.0,0.0,0.0,2.25,0.0,0.0,,33.4,0.0,0.0,,0.0,0.1,0.1,0.02,-0.1,-0.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Manuel Sánchez,es ESP,DF,19.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Moussa Dembélé,fr FRA,FW,24.0,1.1,0.0,6.0,2.0,33.3,5.4,1.8,0.0,0.0,10.5,0.0,0.0,,0.0,1.0,1.0,0.17,-1.0,-1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Ricard,es ESP,DF,20.0,0.3,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,17.3,0.0,0.0,,0.0,0.0,0.0,0.04,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Squad Total,,,27.3,38.0,65.0,452.0,178.0,39.4,11.89,4.68,0.13,0.34,17.6,5.0,7.0,,13.0,52.8,47.2,0.11,12.2,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Opponent Total,,,27.5,38.0,22.0,357.0,119.0,33.3,9.39,3.13,0.06,0.18,18.6,1.0,4.0,,14.0,37.1,34.0,0.1,-15.1,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
