Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Unnamed: 17_level_0_Matches,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,A_e,A_e.1,A_e.2,U_n.5
2020-2021,LaLiga,Atlético Madrid,Jan Oblak,si SVN,GK,27.0,38.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,49.0,6.0,1.0,85.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Koke,es ESP,MF,28.0,33.6,9.0,0.0,0.0,45.0,44.0,0.0,52.0,36.0,42.0,0.0,0.0,0.0,,222.0,26.0,21.0,55.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Marcos Llorente,es ESP,"MF,FW",25.0,32.8,6.0,0.0,0.0,58.0,38.0,6.0,61.0,29.0,42.0,0.0,1.0,0.0,,182.0,19.0,32.0,37.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Stefan Savić,me MNE,DF,29.0,32.8,14.0,0.0,0.0,28.0,16.0,3.0,3.0,42.0,25.0,0.0,1.0,0.0,,156.0,89.0,45.0,66.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Mario Hermoso,es ESP,DF,25.0,28.6,6.0,0.0,0.0,30.0,30.0,3.0,8.0,36.0,31.0,0.0,0.0,1.0,,151.0,33.0,38.0,46.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Luis Suárez,uy URU,FW,33.0,27.9,6.0,0.0,0.0,21.0,40.0,33.0,8.0,5.0,7.0,2.0,0.0,0.0,,38.0,26.0,26.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Ángel Correa,ar ARG,"FW,MF",25.0,26.6,3.0,0.0,0.0,37.0,30.0,13.0,35.0,22.0,21.0,0.0,0.0,0.0,,118.0,10.0,34.0,22.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Kieran Trippier,eng ENG,DF,29.0,27.5,0.0,0.0,0.0,30.0,15.0,6.0,105.0,40.0,39.0,0.0,0.0,0.0,,146.0,40.0,24.0,62.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Yannick Carrasco,be BEL,"DF,MF",26.0,24.2,6.0,0.0,0.0,31.0,33.0,4.0,111.0,17.0,15.0,0.0,1.0,0.0,,151.0,2.0,9.0,18.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Felipe,br BRA,DF,31.0,22.9,8.0,0.0,0.0,29.0,14.0,0.0,1.0,36.0,17.0,0.0,0.0,1.0,,126.0,75.0,26.0,74.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Saúl Ñíguez,es ESP,"MF,DF",25.0,22.6,10.0,0.0,0.0,44.0,15.0,7.0,25.0,19.0,34.0,0.0,1.0,0.0,,109.0,61.0,68.0,47.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,José María Giménez,uy URU,DF,25.0,19.6,5.0,0.0,0.0,19.0,17.0,2.0,1.0,21.0,7.0,0.0,0.0,0.0,,82.0,45.0,29.0,60.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Thomas Lemar,fr FRA,MF,24.0,15.2,4.0,0.0,0.0,15.0,23.0,0.0,70.0,11.0,17.0,1.0,0.0,0.0,,73.0,7.0,10.0,41.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,João Félix,pt POR,"FW,MF",20.0,17.5,6.0,0.0,0.0,16.0,48.0,5.0,11.0,5.0,4.0,1.0,0.0,0.0,,63.0,21.0,31.0,40.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Renan Lodi,br BRA,"DF,FW",22.0,12.5,3.0,0.0,0.0,19.0,27.0,2.0,67.0,16.0,17.0,0.0,0.0,0.0,,73.0,10.0,16.0,38.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Héctor Herrera,mx MEX,MF,30.0,7.6,2.0,0.0,0.0,9.0,6.0,1.0,5.0,14.0,7.0,0.0,0.0,0.0,,59.0,15.0,14.0,51.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Šime Vrsaljko,hr CRO,"FW,DF",28.0,5.8,2.0,0.0,0.0,8.0,4.0,1.0,25.0,8.0,12.0,0.0,0.0,0.0,,21.0,16.0,13.0,55.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Geoffrey Kondogbia,cf CTA,MF,27.0,6.8,4.0,0.0,0.0,19.0,13.0,0.0,1.0,11.0,20.0,0.0,0.0,0.0,,61.0,6.0,8.0,42.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Lucas Torreira,uy URU,MF,24.0,5.8,2.0,0.0,0.0,10.0,13.0,1.0,0.0,12.0,4.0,0.0,0.0,0.0,,37.0,4.0,6.0,40.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Vitolo,es ESP,"MF,FW",30.0,3.3,2.0,0.0,0.0,6.0,8.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,,10.0,3.0,8.0,27.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Diego Costa,es ESP,FW,31.0,2.3,1.0,0.0,0.0,7.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,,2.0,9.0,15.0,37.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Thomas Partey,gh GHA,MF,27.0,2.2,1.0,0.0,0.0,5.0,1.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,,17.0,2.0,2.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Manuel Sánchez,es ESP,DF,19.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Moussa Dembélé,fr FRA,FW,24.0,1.1,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,5.0,5.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Ricard,es ESP,DF,20.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Atlético Madrid,Squad Total,,,27.3,38.0,100.0,0.0,0.0,489.0,443.0,96.0,597.0,386.0,367.0,6.0,4.0,3.0,,1951.0,530.0,482.0,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,
