Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2017-2018,Bundesliga,Hoffenheim,Squad Total,,,25.0,34.0,48.0,3.0,1.0,9.0,2.0,42.6,0.27,-3.4,-0.1,223.0,590.0,37.8,1181.0,179.0,36.2,33.4,261.0,62.5,47.9,480.0,37.0,7.7,28.0,0.82,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Opponent Total,,,25.7,34.0,66.0,4.0,2.0,7.0,2.0,52.6,0.28,-11.4,-0.34,203.0,447.0,45.4,974.0,191.0,32.5,33.4,285.0,45.6,42.9,468.0,42.0,9.0,47.0,1.38,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Dortmund,Roman Bürki,ch SUI,GK,26.0,33.0,43.0,3.0,2.0,3.0,0.0,45.5,0.3,2.5,0.08,163.0,481.0,33.9,1050.0,185.0,31.7,32.4,237.0,62.4,49.7,404.0,40.0,9.9,38.0,1.15,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Dortmund,Roman Weidenfeller,de GER,GK,36.0,1.0,4.0,0.0,0.0,1.0,0.0,1.5,0.22,-2.5,-2.43,3.0,25.0,12.0,33.0,0.0,54.5,38.1,8.0,87.5,56.4,15.0,1.0,6.7,1.0,0.99,12.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Dortmund,Squad Total,,,25.9,34.0,47.0,3.0,2.0,4.0,0.0,47.0,0.3,0.0,0.0,166.0,506.0,32.8,1083.0,185.0,32.4,32.6,245.0,63.3,49.9,419.0,41.0,9.8,39.0,1.15,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Dortmund,Opponent Total,,,25.6,34.0,64.0,3.0,0.0,5.0,2.0,62.4,0.34,0.4,0.01,244.0,665.0,36.7,870.0,148.0,53.9,40.4,262.0,74.8,54.3,453.0,27.0,6.0,28.0,0.82,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Leverkusen,Bernd Leno,de GER,GK,25.0,33.0,40.0,5.0,2.0,3.0,0.0,35.2,0.28,-4.8,-0.15,194.0,536.0,36.2,995.0,134.0,39.5,35.0,250.0,57.2,46.1,366.0,29.0,7.9,34.0,1.03,14.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Leverkusen,Ramazan Özcan,at AUT,GK,33.0,1.0,4.0,0.0,0.0,0.0,0.0,4.1,0.39,0.1,0.09,3.0,10.0,30.0,33.0,6.0,30.3,31.0,6.0,0.0,27.0,14.0,0.0,0.0,1.0,1.0,17.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Leverkusen,Squad Total,,,24.0,34.0,44.0,5.0,2.0,3.0,0.0,39.3,0.29,-4.7,-0.14,197.0,546.0,36.1,1028.0,140.0,39.2,34.9,256.0,55.9,45.6,380.0,29.0,7.6,35.0,1.03,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Leverkusen,Opponent Total,,,25.7,34.0,58.0,3.0,0.0,6.0,0.0,47.0,0.25,-11.0,-0.32,239.0,606.0,39.4,906.0,145.0,45.0,37.5,298.0,66.4,50.4,547.0,43.0,7.9,27.0,0.79,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,RB Leipzig,Péter Gulácsi,hu HUN,GK,27.0,33.0,52.0,5.0,0.0,8.0,0.0,47.1,0.29,-4.9,-0.15,223.0,545.0,40.9,895.0,152.0,43.8,36.0,206.0,74.3,50.6,440.0,36.0,8.2,33.0,1.0,13.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,RB Leipzig,Yvon Mvogo,ch SUI,GK,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,0.28,0.1,0.12,11.0,18.0,61.1,35.0,6.0,40.0,32.7,7.0,57.1,47.6,11.0,0.0,0.0,2.0,2.0,15.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,RB Leipzig,Squad Total,,,23.4,34.0,53.0,5.0,0.0,8.0,0.0,48.3,0.29,-4.7,-0.14,234.0,563.0,41.6,930.0,158.0,43.7,35.9,213.0,73.7,50.5,451.0,36.0,8.0,35.0,1.03,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,RB Leipzig,Opponent Total,,,25.7,34.0,57.0,4.0,1.0,10.0,0.0,53.8,0.28,-3.2,-0.09,248.0,697.0,35.6,877.0,131.0,53.0,40.7,301.0,77.1,54.1,414.0,22.0,5.3,33.0,0.97,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Stuttgart,Ron-Robert Zieler,de GER,GK,28.0,34.0,36.0,4.0,2.0,2.0,0.0,40.7,0.24,4.7,0.14,296.0,834.0,35.5,1029.0,123.0,57.2,42.8,300.0,81.7,59.0,547.0,34.0,6.2,37.0,1.09,13.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Stuttgart,Squad Total,,,25.6,34.0,36.0,4.0,2.0,2.0,0.0,40.7,0.24,4.7,0.14,296.0,834.0,35.5,1029.0,123.0,57.2,42.8,300.0,81.7,59.0,547.0,34.0,6.2,37.0,1.09,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Stuttgart,Opponent Total,,,25.7,34.0,36.0,1.0,0.0,4.0,1.0,34.9,0.28,-0.1,0.0,220.0,493.0,44.6,1007.0,177.0,35.9,34.6,227.0,57.7,45.9,485.0,44.0,9.1,37.0,1.09,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Eint Frankfurt,Lukáš Hrádecký,fi FIN,GK,27.0,34.0,45.0,2.0,2.0,7.0,2.0,41.3,0.3,-1.7,-0.05,271.0,662.0,40.9,1058.0,164.0,45.0,37.2,241.0,77.2,56.1,483.0,46.0,9.5,59.0,1.74,15.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Eint Frankfurt,Squad Total,,,26.4,34.0,45.0,2.0,2.0,7.0,2.0,41.3,0.3,-1.7,-0.05,271.0,662.0,40.9,1058.0,164.0,45.0,37.2,241.0,77.2,56.1,483.0,46.0,9.5,59.0,1.74,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Eint Frankfurt,Opponent Total,,,25.5,34.0,45.0,2.0,0.0,6.0,1.0,40.9,0.27,-3.1,-0.09,223.0,658.0,33.9,1047.0,190.0,44.6,37.8,267.0,71.5,51.7,464.0,39.0,8.4,27.0,0.79,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,M'Gladbach,Yann Sommer,ch SUI,GK,28.0,29.2,42.0,4.0,0.0,6.0,1.0,39.3,0.24,-1.7,-0.06,178.0,482.0,36.9,1009.0,143.0,33.7,33.3,246.0,57.7,44.7,524.0,42.0,8.0,22.0,0.75,11.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,M'Gladbach,Tobias Sippel,de GER,GK,29.0,4.8,10.0,0.0,0.0,0.0,0.0,10.2,0.45,0.2,0.05,31.0,88.0,35.2,153.0,15.0,41.2,37.1,34.0,73.5,53.3,63.0,3.0,4.8,5.0,1.04,14.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,M'Gladbach,Squad Total,,,25.7,34.0,52.0,4.0,0.0,6.0,1.0,49.5,0.27,-1.5,-0.04,209.0,570.0,36.7,1162.0,158.0,34.7,33.8,280.0,59.6,45.7,587.0,45.0,7.7,27.0,0.79,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,M'Gladbach,Opponent Total,,,25.4,34.0,47.0,6.0,1.0,7.0,1.0,45.4,0.26,-0.6,-0.02,233.0,604.0,38.6,959.0,137.0,44.6,37.5,257.0,68.5,50.9,395.0,28.0,7.1,37.0,1.09,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hertha BSC,Rune Jarstein,no NOR,GK,32.0,31.0,44.0,5.0,0.0,7.0,1.0,35.8,0.22,-7.2,-0.23,286.0,761.0,37.6,882.0,101.0,61.5,44.0,249.0,88.0,57.9,483.0,37.0,7.7,15.0,0.48,11.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hertha BSC,Thomas Kraft,de GER,GK,29.0,3.0,2.0,1.0,0.0,0.0,0.0,3.5,0.18,1.5,0.51,30.0,79.0,38.0,108.0,5.0,59.3,41.5,28.0,53.6,44.2,39.0,0.0,0.0,4.0,1.33,18.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hertha BSC,Squad Total,,,26.4,34.0,46.0,6.0,0.0,7.0,1.0,39.3,0.22,-5.7,-0.17,316.0,840.0,37.6,990.0,106.0,61.2,43.7,277.0,84.5,56.5,522.0,37.0,7.1,19.0,0.56,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hertha BSC,Opponent Total,,,25.5,34.0,43.0,4.0,0.0,8.0,0.0,39.0,0.28,-4.0,-0.12,221.0,532.0,41.5,980.0,149.0,39.1,34.5,197.0,75.6,52.7,414.0,28.0,6.8,26.0,0.76,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Werder Bremen,Jiří Pavlenka,cz CZE,GK,25.0,34.0,40.0,2.0,0.0,6.0,2.0,42.0,0.25,4.0,0.12,234.0,576.0,40.6,915.0,185.0,44.7,38.6,256.0,65.2,49.6,482.0,27.0,5.6,17.0,0.5,10.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Werder Bremen,Squad Total,,,26.3,34.0,40.0,2.0,0.0,6.0,2.0,42.0,0.25,4.0,0.12,234.0,576.0,40.6,915.0,185.0,44.7,38.6,256.0,65.2,49.6,482.0,27.0,5.6,17.0,0.5,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Werder Bremen,Opponent Total,,,25.6,34.0,37.0,0.0,0.0,8.0,3.0,34.0,0.24,0.0,0.0,250.0,676.0,37.0,1012.0,138.0,49.0,38.6,241.0,74.7,53.2,533.0,43.0,8.1,29.0,0.85,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Augsburg,Marwin Hitz,ch SUI,GK,29.0,32.0,42.0,1.0,2.0,11.0,0.0,42.0,0.26,0.0,0.0,264.0,552.0,47.8,881.0,150.0,45.1,37.8,267.0,58.1,44.6,440.0,29.0,6.6,17.0,0.53,12.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Augsburg,Andreas Luthe,de GER,GK,30.0,2.0,4.0,1.0,0.0,0.0,0.0,3.5,0.35,-0.5,-0.26,10.0,26.0,38.5,65.0,12.0,32.3,32.1,14.0,35.7,35.4,31.0,5.0,16.1,1.0,0.5,6.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Augsburg,Squad Total,,,26.6,34.0,46.0,2.0,2.0,11.0,0.0,45.5,0.26,-0.5,-0.01,274.0,578.0,47.4,946.0,162.0,44.2,37.4,281.0,56.9,44.2,471.0,34.0,7.2,18.0,0.53,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Augsburg,Opponent Total,,,25.7,34.0,43.0,4.0,1.0,8.0,2.0,45.3,0.29,4.3,0.13,288.0,672.0,42.9,969.0,171.0,49.9,39.8,283.0,66.4,51.5,598.0,45.0,7.5,36.0,1.06,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hannover 96,Philipp Tschauner,de GER,GK,31.0,31.0,45.0,2.0,1.0,11.0,0.0,42.1,0.26,-2.9,-0.09,230.0,518.0,44.4,875.0,161.0,43.0,35.1,275.0,51.6,40.5,508.0,24.0,4.7,20.0,0.65,12.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hannover 96,Michael Esser,de GER,GK,29.0,3.0,9.0,0.0,0.0,0.0,0.0,6.8,0.34,-2.2,-0.73,23.0,51.0,45.1,97.0,20.0,41.2,35.0,25.0,44.0,39.5,55.0,8.0,14.5,3.0,1.0,12.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hannover 96,Squad Total,,,26.4,34.0,54.0,2.0,1.0,11.0,0.0,48.9,0.27,-5.1,-0.15,253.0,569.0,44.5,972.0,181.0,42.8,35.1,300.0,51.0,40.5,563.0,32.0,5.7,23.0,0.68,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hannover 96,Opponent Total,,,25.6,34.0,44.0,4.0,1.0,6.0,0.0,44.5,0.28,0.5,0.01,243.0,634.0,38.3,929.0,140.0,48.1,38.1,274.0,68.2,51.2,468.0,34.0,7.3,29.0,0.85,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Mainz 05,Robin Zentner,de GER,GK,22.0,15.0,27.0,4.0,1.0,3.0,1.0,21.3,0.26,-4.7,-0.31,100.0,279.0,35.8,386.0,75.0,47.9,38.7,126.0,74.6,54.8,211.0,11.0,5.2,19.0,1.27,14.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Mainz 05,René Adler,de GER,GK,32.0,14.0,18.0,1.0,0.0,5.0,0.0,14.0,0.25,-4.0,-0.29,78.0,216.0,36.1,322.0,55.0,39.1,36.3,117.0,76.9,54.9,209.0,19.0,9.1,22.0,1.57,15.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Mainz 05,Florian Müller,de GER,GK,19.0,5.0,7.0,0.0,0.0,2.0,0.0,6.6,0.27,-0.4,-0.08,21.0,85.0,24.7,116.0,25.0,42.2,38.0,41.0,87.8,56.6,81.0,1.0,1.2,4.0,0.8,15.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Mainz 05,Squad Total,,,25.3,34.0,52.0,5.0,1.0,10.0,1.0,41.9,0.26,-9.1,-0.27,199.0,580.0,34.3,824.0,155.0,43.7,37.6,284.0,77.5,55.1,501.0,31.0,6.2,45.0,1.32,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Mainz 05,Opponent Total,,,25.7,34.0,38.0,4.0,0.0,4.0,0.0,38.6,0.24,0.6,0.02,254.0,655.0,38.8,1055.0,144.0,44.7,37.9,300.0,61.0,48.3,447.0,29.0,6.5,31.0,0.91,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Freiburg,Alexander Schwolow,de GER,GK,25.0,32.3,53.0,4.0,1.0,7.0,4.0,41.4,0.25,-7.6,-0.24,313.0,779.0,40.2,1041.0,123.0,49.1,40.8,307.0,87.3,63.1,529.0,28.0,5.3,22.0,0.68,14.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Freiburg,Rafał Gikiewicz,pl POL,GK,29.0,1.7,3.0,0.0,0.0,0.0,0.0,1.5,0.21,-1.5,-0.89,28.0,57.0,49.1,52.0,7.0,67.3,48.9,23.0,95.7,66.2,41.0,2.0,4.9,1.0,0.58,14.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Freiburg,Squad Total,,,24.8,34.0,56.0,4.0,1.0,7.0,4.0,42.8,0.25,-9.2,-0.27,341.0,836.0,40.8,1093.0,130.0,50.0,40.8,330.0,87.9,63.4,570.0,30.0,5.3,23.0,0.68,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Freiburg,Opponent Total,,,25.6,34.0,32.0,6.0,0.0,8.0,0.0,35.2,0.24,3.2,0.09,236.0,552.0,42.8,1151.0,151.0,35.8,33.8,231.0,60.6,48.6,381.0,32.0,8.4,23.0,0.68,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Wolfsburg,Koen Casteels,be BEL,GK,25.0,34.0,48.0,6.0,1.0,4.0,2.0,50.4,0.28,4.4,0.13,248.0,654.0,37.9,1043.0,210.0,44.2,38.0,288.0,67.0,52.0,522.0,57.0,10.9,30.0,0.88,12.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Wolfsburg,Squad Total,,,25.1,34.0,48.0,6.0,1.0,4.0,2.0,50.4,0.28,4.4,0.13,248.0,654.0,37.9,1043.0,210.0,44.2,38.0,288.0,67.0,52.0,522.0,57.0,10.9,30.0,0.88,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Wolfsburg,Opponent Total,,,25.7,34.0,36.0,1.0,4.0,4.0,0.0,31.1,0.24,-4.9,-0.14,193.0,537.0,35.9,948.0,134.0,37.6,34.9,237.0,76.4,53.2,441.0,37.0,8.4,28.0,0.82,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hamburger SV,Christian Mathenia,de GER,GK,25.0,24.0,38.0,3.0,0.0,4.0,1.0,36.8,0.36,-0.2,-0.01,135.0,409.0,33.0,506.0,79.0,51.4,40.6,199.0,74.9,55.8,332.0,20.0,6.0,18.0,0.75,14.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hamburger SV,Julian Pollersbeck,de GER,GK,22.0,10.0,15.0,0.0,1.0,1.0,0.0,15.5,0.34,0.5,0.05,51.0,168.0,30.4,480.0,49.0,29.6,32.7,65.0,40.0,40.8,114.0,16.0,14.0,15.0,1.5,15.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hamburger SV,Squad Total,,,25.0,34.0,53.0,3.0,1.0,5.0,1.0,52.2,0.35,0.2,0.01,186.0,577.0,32.2,986.0,128.0,40.8,36.7,264.0,66.3,52.1,446.0,36.0,8.1,33.0,0.97,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hamburger SV,Opponent Total,,,25.6,34.0,29.0,3.0,2.0,3.0,1.0,36.3,0.24,8.3,0.24,276.0,763.0,36.2,1002.0,135.0,54.7,41.3,274.0,78.5,54.5,533.0,44.0,8.3,29.0,0.85,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Köln,Timo Horn,de GER,GK,24.0,34.0,70.0,8.0,0.0,7.0,0.0,66.5,0.29,-3.5,-0.1,302.0,746.0,40.5,787.0,84.0,62.9,44.1,299.0,83.9,57.3,592.0,25.0,4.2,31.0,0.91,13.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Köln,Squad Total,,,25.3,34.0,70.0,8.0,0.0,7.0,0.0,66.5,0.29,-3.5,-0.1,302.0,746.0,40.5,787.0,84.0,62.9,44.1,299.0,83.9,57.3,592.0,25.0,4.2,31.0,0.91,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Köln,Opponent Total,,,25.7,34.0,35.0,3.0,3.0,2.0,2.0,34.7,0.28,1.7,0.05,247.0,604.0,40.9,891.0,140.0,44.2,37.7,285.0,73.7,53.6,520.0,36.0,6.9,35.0,1.03,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
