Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2017-2018,Bundesliga,Bayern Munich,Javi Martínez,es ESP,"MF,DF",28.0,,1609.0,73.0,52.6,17.9,18.0,,13.0,4.0,,7.0,2.41,44.0,13.0,31.0,1.73,-0.31,36.8,15.8,21.0,1.17,-0.26,Matches,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Corentin Tolisso,fr FRA,MF,22.0,,1575.0,61.0,51.5,17.5,17.0,,12.0,9.0,,6.0,2.5,41.0,16.0,25.0,1.43,-0.94,36.5,15.9,20.6,1.21,-0.17,Matches,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,David Alaba,at AUT,DF,25.0,,1551.0,67.0,50.7,17.2,17.0,,14.0,6.0,,0.0,2.7,51.0,10.0,41.0,2.38,1.01,41.5,13.8,27.7,1.6,0.62,Matches,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Arturo Vidal,cl CHI,MF,30.0,,1456.0,66.0,47.6,16.2,17.0,,9.0,5.0,,0.0,2.55,42.0,13.0,29.0,1.79,-0.17,35.9,15.4,20.5,1.27,-0.05,Matches,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Sebastian Rudy,de GER,MF,27.0,,1515.0,61.0,49.5,16.8,16.0,,13.0,9.0,,8.0,2.44,46.0,17.0,29.0,1.72,-0.32,39.9,17.8,22.1,1.32,0.04,Matches,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Franck Ribéry,fr FRA,"FW,MF",34.0,,1203.0,60.0,39.3,13.4,15.0,,2.0,5.0,,5.0,2.25,35.0,14.0,21.0,1.57,-0.51,31.3,11.2,20.1,1.5,0.34,Matches,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Thiago Alcántara,es ESP,"MF,FW",26.0,,1247.0,66.0,40.8,13.9,12.0,,9.0,7.0,,1.0,2.47,39.0,10.0,29.0,2.09,0.36,33.1,10.2,22.9,1.66,0.61,Matches,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Juan Bernat,es ESP,"DF,FW",24.0,,888.0,81.0,29.0,9.9,11.0,,7.0,0.0,,5.0,2.45,31.0,10.0,21.0,2.13,0.35,19.6,11.4,8.2,0.83,-0.66,Matches,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Kingsley Coman,fr FRA,"FW,MF",21.0,,1153.0,55.0,37.7,12.8,10.0,,6.0,11.0,,0.0,2.43,34.0,8.0,26.0,2.03,0.24,28.1,9.6,18.4,1.44,0.22,Matches,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Sandro Wagner,de GER,FW,29.0,,726.0,52.0,23.7,8.1,8.0,,4.0,6.0,,3.0,2.43,25.0,6.0,19.0,2.36,0.62,16.7,8.5,8.2,1.02,-0.37,Matches,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Manuel Neuer,de GER,GK,31.0,,270.0,90.0,8.8,3.0,3.0,,3.0,0.0,,0.0,2.0,6.0,2.0,4.0,1.33,-0.6,7.2,1.7,5.5,1.83,0.59,Matches,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Lars Lukas Mai,de GER,DF,17.0,,180.0,90.0,5.9,2.0,2.0,,2.0,0.0,,2.0,3.0,7.0,1.0,6.0,3.0,1.19,3.4,2.4,1.0,0.5,-0.84,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Tom Starke,de GER,GK,36.0,,180.0,90.0,5.9,2.0,2.0,,2.0,0.0,,26.0,3.0,2.0,0.0,2.0,1.0,-0.94,3.8,0.9,3.0,1.48,0.2,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Franck Evina,cm CMR,FW,17.0,,110.0,55.0,3.6,1.2,2.0,,0.0,0.0,,0.0,3.0,1.0,1.0,0.0,0.0,-1.95,1.7,2.4,-0.7,-0.61,-1.98,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Niklas Dorsch,de GER,MF,19.0,,90.0,90.0,2.9,1.0,1.0,,1.0,0.0,,2.0,3.0,4.0,1.0,3.0,3.0,1.15,1.8,2.1,-0.2,-0.23,-1.57,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Meritan Shabani,al ALB,FW,18.0,,55.0,55.0,1.8,0.6,1.0,,0.0,0.0,,1.0,3.0,1.0,0.0,1.0,1.64,-0.25,0.5,1.1,-0.6,-0.96,-2.3,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Marco Friedl,at AUT,MF,19.0,,45.0,45.0,1.5,0.5,0.0,,0.0,1.0,,6.0,0.0,1.0,0.0,1.0,2.0,0.12,1.0,0.3,0.6,1.3,0.0,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Kwasi Okyere Wriedt,gh GHA,MF,23.0,,23.0,23.0,0.8,0.3,0.0,,0.0,1.0,,7.0,0.0,1.0,0.0,1.0,3.91,2.05,0.5,0.3,0.2,0.91,-0.39,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Christian Früchtl,de GER,GK,17.0,,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Felix Götze,de GER,"DF,MF",19.0,,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Ron-Thorben Hoffmann,de GER,GK,18.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Jonathan Meier,de GER,"DF,MF",17.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Miloš Pantović,rs SRB,"FW,MF",21.0,,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Renato Sanches,pt POR,MF,19.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Leo Weinkauf,de GER,GK,21.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Squad Total,,,27.4,,3060.0,90.0,100.0,34.0,374.0,,,102.0,0.0,134.0,2.47,92.0,28.0,64.0,1.88,,75.8,31.7,44.1,1.3,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Opponent Total,,,25.3,,3060.0,90.0,100.0,34.0,374.0,,,102.0,0.0,137.0,0.44,28.0,92.0,-64.0,-1.88,,31.7,75.8,-44.1,-1.3,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Naldo,br BRA,DF,34.0,,3060.0,90.0,100.0,34.0,34.0,,34.0,0.0,,0.0,1.85,53.0,37.0,16.0,0.47,,46.7,40.2,6.6,0.19,,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Ralf Fährmann,de GER,GK,28.0,,3015.0,89.0,98.5,33.5,34.0,,33.0,0.0,,0.0,1.85,53.0,37.0,16.0,0.48,0.48,46.1,39.8,6.4,0.19,-0.2,Matches,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Daniel Caligiuri,it ITA,"DF,MF",29.0,,2917.0,88.0,95.3,32.4,32.0,,31.0,1.0,,0.0,1.88,51.0,35.0,16.0,0.49,0.49,45.0,38.8,6.2,0.19,-0.06,Matches,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Thilo Kehrer,de GER,DF,20.0,,2365.0,84.0,77.3,26.3,27.0,,25.0,1.0,,4.0,1.86,37.0,28.0,9.0,0.34,-0.56,35.0,29.0,6.1,0.23,0.16,Matches,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Bastian Oczipka,de GER,"DF,MF",28.0,,2320.0,80.0,75.8,25.8,26.0,,24.0,3.0,,3.0,1.93,40.0,27.0,13.0,0.5,0.14,36.9,30.0,6.9,0.27,0.3,Matches,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Guido Burgstaller,at AUT,FW,28.0,,2324.0,73.0,75.9,25.8,24.0,,14.0,8.0,,0.0,1.78,41.0,33.0,8.0,0.31,-0.67,35.3,33.5,1.8,0.07,-0.52,Matches,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Benjamin Stambouli,fr FRA,"DF,MF",26.0,,2197.0,78.0,71.8,24.4,24.0,,22.0,4.0,,4.0,2.0,41.0,29.0,12.0,0.49,0.07,37.7,28.9,8.8,0.36,0.59,Matches,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Amine Harit,ma MAR,"MF,FW",20.0,,2043.0,66.0,66.8,22.7,23.0,,8.0,8.0,,2.0,1.74,35.0,24.0,11.0,0.48,0.04,32.3,27.1,5.2,0.23,0.1,Matches,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Matija Nastasić,rs SRB,DF,24.0,,1989.0,83.0,65.0,22.1,22.0,,19.0,2.0,,0.0,1.75,36.0,23.0,13.0,0.59,0.34,29.3,27.2,2.1,0.1,-0.28,Matches,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Franco Di Santo,ar ARG,"FW,MF",28.0,,1654.0,55.0,54.1,18.4,22.0,,4.0,8.0,,3.0,1.83,29.0,16.0,13.0,0.71,0.52,25.1,16.8,8.3,0.45,0.56,Matches,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Leon Goretzka,de GER,MF,22.0,,1982.0,76.0,64.8,22.0,21.0,,17.0,5.0,,0.0,1.85,37.0,21.0,16.0,0.73,0.73,30.6,24.2,6.4,0.29,0.27,Matches,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Max Meyer,de GER,MF,21.0,,1727.0,72.0,56.4,19.2,21.0,,13.0,3.0,,6.0,1.67,31.0,23.0,8.0,0.42,-0.12,25.8,24.6,1.2,0.06,-0.3,Matches,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Yevhen Konoplyanka,ua UKR,"FW,MF",27.0,,1562.0,58.0,51.0,17.4,18.0,,4.0,9.0,,6.0,1.74,28.0,18.0,10.0,0.58,0.22,25.6,19.6,6.0,0.35,0.31,Matches,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Weston McKennie,us USA,MF,18.0,,1263.0,57.0,41.3,14.0,13.0,,8.0,9.0,,4.0,1.77,19.0,18.0,1.0,0.07,-0.68,18.2,16.4,1.7,0.13,-0.1,Matches,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Nabil Bentaleb,dz ALG,MF,22.0,,1011.0,63.0,33.0,11.2,12.0,,8.0,4.0,,6.0,1.88,14.0,7.0,7.0,0.62,0.23,13.2,11.2,1.9,0.17,-0.03,Matches,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Breel Embolo,ch SUI,"FW,MF",20.0,,919.0,44.0,30.0,10.2,9.0,,2.0,12.0,,7.0,1.71,20.0,13.0,7.0,0.69,0.31,15.3,13.6,1.7,0.17,-0.04,Matches,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Alessandro Schöpf,at AUT,"DF,FW",23.0,,808.0,54.0,26.4,9.0,9.0,,5.0,6.0,,9.0,2.07,11.0,9.0,2.0,0.22,-0.34,10.5,9.9,0.6,0.07,-0.17,Matches,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Marko Pjaca,hr CRO,"FW,MF",22.0,,260.0,37.0,8.5,2.9,3.0,,0.0,4.0,,8.0,1.86,4.0,5.0,-1.0,-0.35,-0.89,1.2,4.7,-3.6,-1.23,-1.56,Matches,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Fabian Reese,de GER,"FW,MF",19.0,,75.0,11.0,2.5,0.8,0.0,,0.0,7.0,,5.0,2.29,1.0,1.0,0.0,0.0,-0.48,1.2,1.0,0.2,0.23,0.03,Matches,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Alexander Nübel,de GER,GK,20.0,,45.0,45.0,1.5,0.5,0.0,,0.0,1.0,,33.0,3.0,0.0,0.0,0.0,0.0,-0.48,0.6,0.4,0.2,0.39,0.2,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Baba Rahman,gh GHA,DF,23.0,,34.0,34.0,1.1,0.4,0.0,,0.0,1.0,,1.0,3.0,0.0,0.0,0.0,0.0,-0.48,0.5,0.4,0.1,0.37,0.17,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Cedric Teuchert,de GER,FW,20.0,,34.0,9.0,1.1,0.4,0.0,,0.0,4.0,,5.0,2.5,0.0,0.0,0.0,0.0,-0.48,0.7,0.6,0.1,0.15,-0.05,Matches,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Pablo Insua,es ESP,DF,23.0,,27.0,27.0,0.9,0.3,0.0,,0.0,1.0,,6.0,3.0,1.0,0.0,1.0,3.33,2.89,0.5,1.4,-0.9,-3.14,-3.37,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Coke,es ESP,MF,30.0,,2.0,2.0,0.1,0.0,0.0,,0.0,1.0,,12.0,3.0,0.0,0.0,0.0,0.0,-0.47,0.0,0.1,-0.1,-3.81,-4.0,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Johannes Geis,de GER,"DF,MF",23.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Benedikt Höwedes,de GER,DF,29.0,,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Sascha Riether,de GER,"DF,MF",34.0,,,,,,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Bernard Tekpetey,gh GHA,"FW,MF",19.0,,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Squad Total,,,26.1,,3060.0,90.0,100.0,34.0,374.0,,,102.0,0.0,136.0,1.85,53.0,37.0,16.0,0.47,,46.7,40.2,6.6,0.19,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Opponent Total,,,25.5,,3060.0,90.0,100.0,34.0,374.0,,,102.0,0.0,139.0,0.88,37.0,53.0,-16.0,-0.47,,40.2,46.7,-6.6,-0.19,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Oliver Baumann,de GER,GK,27.0,34.0,3060.0,90.0,100.0,34.0,34.0,,34.0,0.0,,0.0,1.62,66.0,48.0,18.0,0.53,,50.5,47.2,3.3,0.1,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Kevin Vogt,de GER,DF,25.0,31.0,2790.0,90.0,91.2,31.0,31.0,,31.0,0.0,,0.0,1.55,59.0,47.0,12.0,0.39,-1.61,47.9,43.3,4.7,0.15,0.62,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Benjamin Hübner,de GER,DF,28.0,27.0,2315.0,86.0,75.7,25.7,27.0,,23.0,0.0,,0.0,1.67,49.0,34.0,15.0,0.58,0.22,35.4,35.9,-0.6,-0.02,-0.48,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Pavel Kadeřábek,cz CZE,"FW,DF",25.0,28.0,2199.0,79.0,71.9,24.4,24.0,,22.0,4.0,,3.0,1.61,53.0,33.0,20.0,0.82,1.03,35.0,35.0,-0.1,0.0,-0.35,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Mark Uth,de GER,FW,25.0,31.0,2177.0,70.0,71.1,24.2,24.0,,17.0,7.0,,0.0,1.65,52.0,33.0,19.0,0.79,0.89,37.6,35.8,1.8,0.07,-0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Andrej Kramarić,hr CRO,"FW,MF",26.0,34.0,2228.0,66.0,72.8,24.8,22.0,,16.0,12.0,,0.0,1.62,50.0,38.0,12.0,0.48,-0.16,38.4,36.4,2.0,0.08,-0.06,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Florian Grillitsch,at AUT,MF,21.0,25.0,1888.0,76.0,61.7,21.0,21.0,,16.0,4.0,,7.0,1.44,41.0,29.0,12.0,0.57,0.11,35.3,28.7,6.6,0.31,0.57,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Dennis Geiger,de GER,MF,19.0,21.0,1588.0,76.0,51.9,17.6,20.0,,12.0,1.0,,1.0,1.71,30.0,23.0,7.0,0.4,-0.28,22.8,21.0,1.9,0.11,0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Serge Gnabry,de GER,FW,22.0,22.0,1507.0,69.0,49.2,16.7,20.0,,6.0,2.0,,0.0,1.77,37.0,20.0,17.0,1.02,0.96,25.9,20.8,5.0,0.3,0.41,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Nico Schulz,de GER,"FW,MF",24.0,27.0,1780.0,66.0,58.2,19.8,19.0,,17.0,8.0,,3.0,1.74,44.0,27.0,17.0,0.86,0.79,36.4,23.6,12.8,0.65,1.32,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Nadiem Amiri,de GER,MF,20.0,28.0,1744.0,62.0,57.0,19.4,19.0,,8.0,9.0,,3.0,1.64,35.0,31.0,4.0,0.21,-0.75,30.6,28.9,1.8,0.09,-0.01,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Kevin Akpoguma,ng NGA,DF,22.0,22.0,1690.0,77.0,55.2,18.8,17.0,,16.0,5.0,,3.0,1.64,42.0,27.0,15.0,0.8,0.6,32.1,23.6,8.5,0.45,0.79,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Steven Zuber,ch SUI,"FW,DF",25.0,20.0,1431.0,72.0,46.8,15.9,17.0,,6.0,3.0,,14.0,1.3,24.0,23.0,1.0,0.06,-0.88,17.3,26.6,-9.3,-0.58,-1.27,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Lukas Rupp,de GER,"MF,FW",26.0,21.0,1160.0,55.0,37.9,12.9,15.0,,4.0,6.0,,7.0,1.52,25.0,19.0,6.0,0.47,-0.1,17.6,18.7,-1.0,-0.08,-0.29,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Kerem Demirbay,de GER,MF,24.0,19.0,1211.0,64.0,39.6,13.5,13.0,,9.0,6.0,,1.0,1.79,22.0,13.0,9.0,0.67,0.23,18.4,16.9,1.5,0.11,0.03,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
