Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 27_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,T_o.5,T_o.6,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_a,C_a.1,C_a.2,C_a.3,C_a.4,C_a.5,C_a.6,C_a.7,R_e,R_e.1,U_n.5
2017-2018,Bundesliga,Bayern Munich,Arturo Vidal,cl CHI,MF,30.0,16.2,1383.0,41.0,290.0,769.0,335.0,53.0,1383.0,13.0,9.0,69.2,4.0,30.8,734.0,2520.0,1296.0,18.0,23.0,1.0,20.0,9.0,969.0,58.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Sebastian Rudy,de GER,MF,27.0,16.8,1202.0,16.0,162.0,765.0,284.0,9.0,1202.0,14.0,6.0,42.9,8.0,57.1,686.0,2494.0,1129.0,9.0,16.0,1.0,15.0,10.0,883.0,44.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Franck Ribéry,fr FRA,"FW,MF",34.0,13.4,975.0,7.0,62.0,438.0,489.0,70.0,975.0,66.0,22.0,33.3,44.0,66.7,659.0,4679.0,2562.0,86.0,56.0,34.0,19.0,22.0,832.0,186.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Thiago Alcántara,es ESP,"MF,FW",26.0,13.9,1460.0,16.0,169.0,895.0,414.0,26.0,1460.0,42.0,24.0,57.1,18.0,42.9,815.0,3791.0,1935.0,30.0,39.0,4.0,11.0,15.0,1192.0,80.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Juan Bernat,es ESP,"DF,FW",24.0,9.9,647.0,11.0,109.0,280.0,262.0,34.0,647.0,43.0,13.0,30.2,30.0,69.8,415.0,2294.0,1078.0,24.0,17.0,12.0,9.0,8.0,477.0,102.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Kingsley Coman,fr FRA,"FW,MF",21.0,12.8,757.0,2.0,49.0,274.0,452.0,73.0,757.0,93.0,54.0,58.1,39.0,41.9,568.0,4515.0,2552.0,97.0,46.0,40.0,29.0,19.0,633.0,202.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Sandro Wagner,de GER,FW,29.0,8.1,290.0,1.0,18.0,143.0,129.0,41.0,290.0,9.0,3.0,33.3,6.0,66.7,153.0,575.0,106.0,4.0,3.0,1.0,17.0,11.0,252.0,57.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Manuel Neuer,de GER,GK,31.0,3.0,100.0,77.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,,42.0,195.0,137.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Lars Lukas Mai,de GER,DF,17.0,2.0,125.0,11.0,78.0,47.0,0.0,0.0,125.0,1.0,1.0,100.0,0.0,0.0,61.0,244.0,146.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Tom Starke,de GER,GK,36.0,2.0,60.0,54.0,59.0,1.0,0.0,0.0,60.0,0.0,0.0,,0.0,,31.0,135.0,73.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Franck Evina,cm CMR,FW,17.0,1.2,52.0,0.0,8.0,14.0,31.0,7.0,52.0,8.0,1.0,12.5,7.0,87.5,31.0,202.0,80.0,0.0,4.0,0.0,2.0,2.0,42.0,13.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Niklas Dorsch,de GER,MF,19.0,1.0,46.0,0.0,9.0,27.0,10.0,1.0,46.0,2.0,1.0,50.0,1.0,50.0,27.0,142.0,68.0,0.0,3.0,0.0,2.0,1.0,39.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Meritan Shabani,al ALB,FW,18.0,0.6,25.0,0.0,7.0,8.0,10.0,0.0,25.0,3.0,1.0,33.3,2.0,66.7,11.0,34.0,9.0,0.0,0.0,0.0,2.0,1.0,18.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Marco Friedl,at AUT,MF,19.0,0.5,59.0,1.0,7.0,39.0,14.0,0.0,59.0,3.0,0.0,0.0,3.0,100.0,35.0,123.0,80.0,1.0,1.0,0.0,1.0,0.0,43.0,7.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Kwasi Okyere Wriedt,gh GHA,MF,23.0,0.3,9.0,0.0,2.0,3.0,5.0,3.0,9.0,1.0,0.0,0.0,1.0,100.0,4.0,20.0,12.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Squad Total,,,27.4,34.0,27289.0,1772.0,6537.0,13304.0,7645.0,1009.0,27281.0,679.0,277.0,40.8,402.0,59.2,16244.0,77254.0,42070.0,755.0,644.0,199.0,345.0,219.0,20429.0,2314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Bayern Munich,Opponent Total,,,25.3,34.0,15888.0,2408.0,6232.0,6997.0,2826.0,408.0,15884.0,549.0,241.0,43.9,308.0,56.1,7480.0,41830.0,21657.0,440.0,303.0,111.0,297.0,301.0,8976.0,854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Naldo,br BRA,DF,34.0,34.0,2096.0,231.0,1056.0,970.0,90.0,56.0,2096.0,13.0,9.0,69.2,4.0,30.8,952.0,3954.0,1844.0,9.0,7.0,0.0,9.0,1.0,1211.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Ralf Fährmann,de GER,GK,28.0,33.5,1028.0,903.0,1023.0,5.0,0.0,0.0,1028.0,1.0,0.0,0.0,1.0,100.0,460.0,2873.0,1616.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Daniel Caligiuri,it ITA,"DF,MF",29.0,32.4,2178.0,66.0,493.0,1137.0,594.0,59.0,2175.0,101.0,56.0,55.4,45.0,44.6,992.0,7050.0,3904.0,116.0,74.0,26.0,36.0,37.0,1066.0,148.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Thilo Kehrer,de GER,DF,20.0,26.3,1527.0,120.0,693.0,761.0,88.0,24.0,1527.0,24.0,15.0,62.5,9.0,37.5,797.0,4182.0,2269.0,27.0,17.0,0.0,8.0,1.0,933.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Bastian Oczipka,de GER,"DF,MF",28.0,25.8,1683.0,43.0,341.0,896.0,467.0,20.0,1683.0,82.0,38.0,46.3,44.0,53.7,853.0,5451.0,2905.0,87.0,41.0,8.0,29.0,27.0,956.0,120.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Guido Burgstaller,at AUT,FW,28.0,25.8,883.0,7.0,30.0,430.0,432.0,132.0,883.0,97.0,24.0,24.7,72.0,74.2,559.0,3306.0,1149.0,53.0,37.0,29.0,67.0,59.0,667.0,208.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Benjamin Stambouli,fr FRA,"DF,MF",26.0,24.4,1640.0,96.0,656.0,969.0,39.0,2.0,1640.0,18.0,8.0,44.4,10.0,55.6,892.0,5033.0,3153.0,29.0,10.0,2.0,7.0,10.0,1036.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Amine Harit,ma MAR,"MF,FW",20.0,22.7,1037.0,7.0,88.0,587.0,397.0,54.0,1036.0,118.0,53.0,44.9,65.0,55.1,760.0,6047.0,3243.0,121.0,79.0,26.0,51.0,33.0,809.0,153.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Matija Nastasić,rs SRB,DF,24.0,22.1,1389.0,110.0,701.0,670.0,22.0,14.0,1389.0,1.0,1.0,100.0,0.0,0.0,689.0,3011.0,1832.0,9.0,0.0,0.0,5.0,1.0,897.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Franco Di Santo,ar ARG,"FW,MF",28.0,18.4,660.0,23.0,50.0,344.0,274.0,58.0,659.0,31.0,11.0,35.5,20.0,64.5,339.0,2221.0,870.0,39.0,28.0,9.0,36.0,18.0,496.0,132.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Leon Goretzka,de GER,MF,22.0,22.0,1150.0,32.0,193.0,733.0,252.0,54.0,1149.0,31.0,13.0,41.9,18.0,58.1,605.0,4046.0,2179.0,58.0,40.0,9.0,37.0,21.0,751.0,79.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Max Meyer,de GER,MF,21.0,19.2,1223.0,25.0,218.0,910.0,109.0,4.0,1223.0,16.0,13.0,81.3,3.0,18.8,718.0,3801.0,1618.0,21.0,19.0,1.0,19.0,10.0,843.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Yevhen Konoplyanka,ua UKR,"FW,MF",27.0,17.4,658.0,6.0,42.0,270.0,361.0,66.0,658.0,47.0,18.0,38.3,29.0,61.7,415.0,4353.0,2410.0,108.0,62.0,36.0,17.0,18.0,506.0,162.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Weston McKennie,us USA,MF,18.0,14.0,656.0,24.0,113.0,422.0,128.0,9.0,656.0,24.0,8.0,33.3,16.0,66.7,267.0,1349.0,479.0,10.0,12.0,0.0,15.0,13.0,346.0,29.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Nabil Bentaleb,dz ALG,MF,22.0,11.2,654.0,26.0,120.0,491.0,51.0,6.0,650.0,12.0,5.0,41.7,7.0,58.3,295.0,1258.0,495.0,9.0,5.0,1.0,7.0,8.0,394.0,9.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Breel Embolo,ch SUI,"FW,MF",20.0,10.2,370.0,4.0,18.0,193.0,164.0,34.0,370.0,66.0,20.0,30.3,46.0,69.7,261.0,1666.0,672.0,24.0,22.0,8.0,26.0,21.0,289.0,77.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Alessandro Schöpf,at AUT,"DF,FW",23.0,9.0,538.0,16.0,97.0,282.0,171.0,13.0,538.0,36.0,13.0,36.1,23.0,63.9,256.0,1910.0,928.0,36.0,31.0,4.0,11.0,4.0,296.0,46.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Marko Pjaca,hr CRO,"FW,MF",22.0,2.9,92.0,1.0,8.0,45.0,42.0,8.0,92.0,15.0,8.0,53.3,7.0,46.7,60.0,448.0,282.0,10.0,7.0,5.0,9.0,5.0,72.0,21.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Fabian Reese,de GER,"FW,MF",19.0,0.8,38.0,0.0,5.0,18.0,17.0,3.0,38.0,3.0,0.0,0.0,3.0,100.0,20.0,163.0,81.0,3.0,2.0,0.0,3.0,2.0,21.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Alexander Nübel,de GER,GK,20.0,0.5,23.0,22.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,,0.0,,12.0,42.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Baba Rahman,gh GHA,DF,23.0,0.4,25.0,1.0,9.0,10.0,7.0,0.0,25.0,3.0,2.0,66.7,1.0,33.3,11.0,105.0,20.0,2.0,2.0,0.0,0.0,0.0,12.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Cedric Teuchert,de GER,FW,20.0,0.4,22.0,0.0,1.0,7.0,15.0,7.0,22.0,1.0,0.0,0.0,1.0,100.0,17.0,169.0,97.0,5.0,2.0,4.0,2.0,1.0,17.0,9.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Pablo Insua,es ESP,DF,23.0,0.3,8.0,2.0,5.0,3.0,0.0,0.0,8.0,0.0,0.0,,0.0,,3.0,36.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Coke,es ESP,MF,30.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,,0.0,,2.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Squad Total,,,26.1,34.0,19580.0,1765.0,5983.0,10154.0,3721.0,623.0,19570.0,740.0,315.0,42.6,424.0,57.3,10235.0,62491.0,32100.0,776.0,497.0,168.0,394.0,290.0,12034.0,1230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Schalke 04,Opponent Total,,,25.5,34.0,21607.0,2076.0,6841.0,10704.0,4265.0,587.0,21601.0,628.0,296.0,47.1,333.0,53.0,11596.0,59886.0,30455.0,559.0,410.0,113.0,352.0,388.0,14154.0,1366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Oliver Baumann,de GER,GK,27.0,34.0,1519.0,1223.0,1509.0,10.0,0.0,0.0,1519.0,0.0,0.0,,0.0,,712.0,3444.0,2118.0,0.0,0.0,0.0,2.0,0.0,742.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Kevin Vogt,de GER,DF,25.0,31.0,2451.0,230.0,1382.0,1056.0,27.0,4.0,2451.0,4.0,2.0,50.0,2.0,50.0,1345.0,6732.0,4014.0,13.0,2.0,1.0,5.0,4.0,1703.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Benjamin Hübner,de GER,DF,28.0,25.7,1781.0,140.0,880.0,827.0,79.0,30.0,1781.0,11.0,5.0,45.5,6.0,54.5,859.0,3791.0,2319.0,21.0,10.0,0.0,11.0,3.0,1149.0,9.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Pavel Kadeřábek,cz CZE,"FW,DF",25.0,24.4,1319.0,48.0,327.0,629.0,370.0,62.0,1319.0,22.0,9.0,40.9,13.0,59.1,552.0,3186.0,1778.0,64.0,36.0,6.0,6.0,13.0,742.0,138.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Mark Uth,de GER,FW,25.0,24.2,820.0,20.0,66.0,380.0,382.0,89.0,820.0,53.0,20.0,37.7,33.0,62.3,522.0,2890.0,957.0,31.0,28.0,16.0,54.0,48.0,625.0,158.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Andrej Kramarić,hr CRO,"FW,MF",26.0,24.8,1163.0,4.0,89.0,509.0,574.0,106.0,1161.0,53.0,20.0,37.7,33.0,62.3,705.0,4747.0,2258.0,81.0,48.0,39.0,32.0,46.0,895.0,188.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Florian Grillitsch,at AUT,MF,21.0,21.0,1258.0,45.0,245.0,850.0,187.0,16.0,1258.0,30.0,16.0,53.3,14.0,46.7,576.0,3066.0,1634.0,25.0,29.0,1.0,10.0,18.0,762.0,33.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Dennis Geiger,de GER,MF,19.0,17.6,1002.0,18.0,176.0,619.0,215.0,17.0,1002.0,24.0,10.0,41.7,14.0,58.3,524.0,2363.0,1079.0,17.0,29.0,3.0,16.0,24.0,649.0,50.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Serge Gnabry,de GER,FW,22.0,16.7,746.0,10.0,93.0,336.0,337.0,96.0,745.0,88.0,45.0,51.1,43.0,48.9,434.0,3257.0,1776.0,74.0,44.0,40.0,25.0,22.0,533.0,134.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Nico Schulz,de GER,"FW,MF",24.0,19.8,1234.0,31.0,255.0,604.0,389.0,52.0,1234.0,44.0,18.0,40.9,26.0,59.1,635.0,4480.0,2712.0,105.0,45.0,24.0,20.0,24.0,776.0,151.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Nadiem Amiri,de GER,MF,20.0,19.4,1077.0,15.0,127.0,574.0,388.0,55.0,1077.0,57.0,22.0,38.6,35.0,61.4,666.0,3742.0,1869.0,51.0,36.0,20.0,31.0,26.0,778.0,116.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Kevin Akpoguma,ng NGA,DF,22.0,18.8,1190.0,77.0,536.0,609.0,52.0,7.0,1190.0,14.0,10.0,71.4,4.0,28.6,647.0,3258.0,2078.0,23.0,8.0,1.0,11.0,5.0,802.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Steven Zuber,ch SUI,"FW,DF",25.0,15.9,1014.0,41.0,265.0,511.0,243.0,27.0,1014.0,26.0,10.0,38.5,16.0,61.5,507.0,2688.0,1545.0,38.0,25.0,4.0,18.0,14.0,644.0,75.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Lukas Rupp,de GER,"MF,FW",26.0,12.9,639.0,21.0,121.0,335.0,188.0,35.0,639.0,38.0,14.0,36.8,24.0,63.2,331.0,2015.0,888.0,28.0,23.0,7.0,19.0,32.0,405.0,64.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Kerem Demirbay,de GER,MF,24.0,13.5,903.0,32.0,166.0,482.0,266.0,22.0,902.0,45.0,18.0,40.0,27.0,60.0,474.0,2566.0,1271.0,26.0,24.0,6.0,16.0,24.0,580.0,43.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Håvard Nordtveit,no NOR,DF,27.0,10.8,679.0,64.0,322.0,325.0,35.0,7.0,679.0,2.0,1.0,50.0,1.0,50.0,359.0,1567.0,1037.0,8.0,6.0,0.0,2.0,4.0,463.0,5.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Sandro Wagner,de GER,FW,29.0,9.7,365.0,14.0,36.0,212.0,120.0,40.0,364.0,8.0,2.0,25.0,6.0,75.0,194.0,775.0,211.0,6.0,7.0,5.0,18.0,21.0,294.0,55.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Stefan Posch,at AUT,DF,20.0,8.4,602.0,38.0,319.0,244.0,43.0,4.0,602.0,7.0,2.0,28.6,5.0,71.4,309.0,1562.0,853.0,10.0,8.0,0.0,3.0,3.0,375.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-2018,Bundesliga,Hoffenheim,Ádám Szalai,hu HUN,FW,29.0,10.0,314.0,11.0,25.0,148.0,141.0,55.0,314.0,15.0,5.0,33.3,10.0,66.7,173.0,599.0,209.0,6.0,5.0,2.0,18.0,24.0,260.0,70.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
