Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2022-2023,Bundesliga,Bayern Munich,Yann Sommer,ch SUI,GK,33.0,19.0,1710.0,90.0,55.9,19.0,19.0,90.0,19.0,0.0,,0.0,1.95,43.0,25.0,18.0,0.95,-1.45,39.7,22.4,17.3,0.91,-0.46,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Sadio Mané,sn SEN,"FW,MF",30.0,25.0,1425.0,57.0,46.6,15.8,18.0,72.0,4.0,7.0,18.0,1.0,2.2,43.0,19.0,24.0,1.52,-0.14,36.3,16.9,19.3,1.22,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Kingsley Coman,fr FRA,"FW,MF",26.0,24.0,1409.0,59.0,46.0,15.7,16.0,71.0,2.0,8.0,35.0,3.0,2.17,43.0,11.0,32.0,2.04,0.84,34.3,12.9,21.4,1.37,0.47,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Eric Maxim Choupo-Moting,cm CMR,FW,33.0,19.0,1112.0,59.0,36.3,12.4,14.0,74.0,4.0,5.0,16.0,1.0,2.16,38.0,13.0,25.0,2.02,0.68,28.3,14.0,14.4,1.16,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Manuel Neuer,de GER,GK,36.0,12.0,1080.0,90.0,35.3,12.0,12.0,90.0,12.0,0.0,,0.0,2.08,36.0,11.0,25.0,2.08,0.77,27.6,11.4,16.2,1.35,0.37,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Noussair Mazraoui,ma MAR,DF,24.0,19.0,1075.0,57.0,35.1,11.9,11.0,81.0,5.0,8.0,23.0,7.0,2.32,37.0,18.0,19.0,1.59,0.0,28.2,16.1,12.1,1.02,-0.15,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,João Cancelo,pt POR,"DF,FW",28.0,15.0,1012.0,67.0,33.1,11.2,11.0,80.0,5.0,4.0,32.0,1.0,2.07,28.0,16.0,12.0,1.07,-0.78,23.1,15.0,8.1,0.72,-0.59,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Marcel Sabitzer,at AUT,MF,28.0,15.0,628.0,42.0,20.5,7.0,7.0,67.0,2.0,8.0,20.0,3.0,2.27,22.0,3.0,19.0,2.72,1.43,16.9,3.7,13.2,1.89,0.97,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Lucas Hernández,fr FRA,DF,26.0,7.0,476.0,68.0,15.6,5.3,6.0,75.0,2.0,1.0,27.0,2.0,2.71,19.0,3.0,16.0,3.03,1.7,16.0,4.2,11.8,2.23,1.32,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Josip Stanišić,hr CRO,DF,22.0,14.0,579.0,41.0,18.9,6.4,4.0,87.0,2.0,10.0,23.0,16.0,1.93,13.0,10.0,3.0,0.47,-1.38,14.3,7.3,7.1,1.1,-0.02,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Ryan Gravenberch,nl NED,MF,20.0,24.0,576.0,24.0,18.8,6.4,3.0,59.0,0.0,21.0,19.0,8.0,2.21,17.0,10.0,7.0,1.09,-0.61,14.3,7.6,6.7,1.05,-0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Sven Ulreich,de GER,GK,33.0,3.0,270.0,90.0,8.8,3.0,3.0,90.0,3.0,0.0,,30.0,3.0,15.0,2.0,13.0,4.33,3.01,7.6,3.3,4.4,1.45,0.38,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Mathys Tel,fr FRA,FW,17.0,22.0,417.0,19.0,13.6,4.6,1.0,60.0,0.0,21.0,17.0,9.0,2.0,16.0,8.0,8.0,1.73,0.16,11.5,5.2,6.3,1.36,0.28,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Daley Blind,nl NED,"DF,MF",32.0,4.0,134.0,34.0,4.4,1.5,1.0,90.0,1.0,3.0,15.0,15.0,2.25,3.0,5.0,-2.0,-1.34,-3.07,2.8,3.6,-0.8,-0.55,-1.74,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Paul Wanner,de GER,MF,16.0,2.0,25.0,13.0,0.8,0.3,0.0,,0.0,2.0,13.0,8.0,3.0,0.0,1.0,-1.0,-3.6,-5.23,0.2,0.2,0.0,0.04,-1.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Gabriel Vidovic,hr CRO,FW,18.0,1.0,19.0,19.0,0.6,0.2,0.0,,0.0,1.0,19.0,0.0,3.0,1.0,0.0,1.0,4.74,3.17,0.1,0.3,-0.2,-0.76,-1.89,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Arijon Ibrahimović,de GER,MF,16.0,1.0,14.0,14.0,0.5,0.2,0.0,,0.0,1.0,14.0,4.0,3.0,0.0,0.0,0.0,0.0,-1.6,0.9,0.0,0.9,5.71,4.62,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Bouna Sarr,sn SEN,FW,30.0,1.0,3.0,3.0,0.1,0.0,0.0,,0.0,1.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,-1.59,0.0,0.1,-0.1,-1.62,-2.74,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Gabriel Marušić,hr CRO,DF,19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Liam Morrison,sct SCO,DF,19.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Tanguy Nianzou,fr FRA,DF,20.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Aleksandar Pavlovic,de GER,MF,18.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Johannes Schenk,de GER,GK,19.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Joshua Zirkzee,nl NED,FW,21.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Squad Total,,,26.6,34.0,3060.0,90.0,100.0,34.0,374.0,80.0,218.0,155.0,22.0,138.0,2.09,92.0,38.0,54.0,1.59,,75.0,37.1,37.8,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Bayern Munich,Opponent Total,,,26.6,34.0,3060.0,90.0,100.0,34.0,374.0,80.0,211.0,164.0,23.0,141.0,0.68,38.0,92.0,-54.0,-1.59,,37.1,75.0,-37.8,-1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Jude Bellingham,eng ENG,MF,19.0,,2691.0,87.0,87.9,29.9,30.0,89.0,28.0,1.0,25.0,1.0,2.06,73.0,40.0,33.0,1.1,-0.36,60.1,39.0,21.0,0.7,-0.98,Matches,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Julian Brandt,de GER,"MF,FW",26.0,,2397.0,75.0,78.3,26.6,29.0,80.0,12.0,3.0,27.0,0.0,2.09,67.0,28.0,39.0,1.46,1.46,55.8,29.0,26.8,1.01,0.86,Matches,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Gregor Kobel,ch SUI,GK,24.0,,2430.0,90.0,79.4,27.0,27.0,90.0,27.0,0.0,,2.0,2.22,68.0,32.0,36.0,1.33,0.9,58.2,33.3,24.9,0.92,0.49,Matches,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Nico Schlotterbeck,de GER,DF,22.0,,2252.0,80.0,73.6,25.0,27.0,83.0,23.0,1.0,1.0,3.0,2.11,57.0,34.0,23.0,0.92,-0.86,44.3,32.5,11.9,0.47,-1.31,Matches,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Raphaël Guerreiro,pt POR,"DF,MF",28.0,,2290.0,85.0,74.8,25.4,26.0,87.0,19.0,1.0,32.0,4.0,1.85,58.0,41.0,17.0,0.67,-1.9,53.1,33.3,19.8,0.78,-0.16,Matches,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Mats Hummels,de GER,DF,33.0,,2018.0,67.0,65.9,22.4,24.0,81.0,16.0,6.0,13.0,3.0,2.17,53.0,22.0,31.0,1.38,0.69,47.1,26.7,20.4,0.91,0.26,Matches,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Niklas Süle,de GER,DF,26.0,,2118.0,73.0,69.2,23.5,23.0,87.0,20.0,6.0,19.0,2.0,2.07,61.0,33.0,28.0,1.19,0.14,52.6,32.8,19.8,0.84,0.07,Matches,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Donyell Malen,nl NED,FW,23.0,,1706.0,66.0,55.8,19.0,22.0,71.0,1.0,4.0,34.0,2.0,2.04,44.0,24.0,20.0,1.06,-0.21,41.7,21.3,20.4,1.08,0.58,Matches,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Emre Can,de GER,MF,28.0,,1900.0,70.0,62.1,21.1,20.0,87.0,17.0,7.0,24.0,5.0,1.96,55.0,30.0,25.0,1.18,0.1,46.4,26.9,19.5,0.93,0.28,Matches,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Karim Adeyemi,de GER,"FW,MF",20.0,,1386.0,58.0,45.3,15.4,20.0,64.0,2.0,4.0,27.0,1.0,2.17,41.0,17.0,24.0,1.56,0.75,32.6,17.4,15.2,0.99,0.31,Matches,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Salih Özcan,tr TUR,MF,24.0,,1576.0,61.0,51.5,17.5,17.0,80.0,10.0,9.0,24.0,5.0,2.15,37.0,22.0,15.0,0.86,-0.6,34.2,23.4,10.8,0.61,-0.42,Matches,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Marius Wolf,de GER,DF,27.0,,1570.0,63.0,51.3,17.4,17.0,82.0,11.0,8.0,21.0,2.0,2.32,48.0,20.0,28.0,1.61,0.94,37.5,20.9,16.6,0.95,0.26,Matches,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Julian Ryerson,no NOR,DF,24.0,,1410.0,83.0,46.1,15.7,17.0,83.0,10.0,0.0,,0.0,2.35,47.0,19.0,28.0,1.79,1.19,37.2,17.3,19.9,1.27,0.83,Matches,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Sébastien Haller,ci CIV,FW,28.0,,1225.0,64.0,40.0,13.6,15.0,72.0,2.0,4.0,36.0,0.0,2.42,45.0,14.0,31.0,2.28,1.89,33.5,16.2,17.3,1.27,0.76,Matches,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Marco Reus,de GER,"MF,FW",33.0,,1353.0,54.0,44.2,15.0,14.0,77.0,5.0,11.0,25.0,0.0,2.28,32.0,19.0,13.0,0.86,-0.51,29.4,17.1,12.4,0.82,0.0,Matches,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Youssoufa Moukoko,de GER,FW,17.0,,1141.0,44.0,37.3,12.7,11.0,73.0,4.0,15.0,22.0,3.0,1.88,32.0,23.0,9.0,0.71,-0.7,28.5,18.4,10.1,0.8,-0.04,Matches,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Anthony Modeste,fr FRA,FW,34.0,,813.0,43.0,26.6,9.0,7.0,83.0,3.0,12.0,19.0,12.0,1.79,13.0,9.0,4.0,0.44,-0.96,15.0,13.3,1.6,0.18,-0.87,Matches,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Alexander Meyer,de GER,GK,31.0,,630.0,90.0,20.6,7.0,7.0,90.0,7.0,0.0,,27.0,1.57,15.0,12.0,3.0,0.43,-0.9,12.9,9.9,3.0,0.43,-0.49,Matches,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Thomas Meunier,be BEL,DF,30.0,,585.0,59.0,19.1,6.5,7.0,77.0,5.0,3.0,15.0,6.0,2.1,5.0,9.0,-4.0,-0.62,-2.18,11.0,8.8,2.2,0.34,-0.59,Matches,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Gio Reyna,us USA,"FW,MF",19.0,,625.0,28.0,20.4,6.9,4.0,61.0,0.0,18.0,21.0,6.0,1.95,21.0,13.0,8.0,1.15,0.01,16.4,11.8,4.6,0.66,-0.2,Matches,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Jamie Bynoe-Gittens,eng ENG,"FW,MF",17.0,,533.0,36.0,17.4,5.9,4.0,59.0,0.0,11.0,27.0,3.0,2.53,19.0,7.0,12.0,2.03,1.06,12.9,8.4,4.4,0.75,-0.09,Matches,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Mahmoud Dahoud,de GER,MF,26.0,,337.0,37.0,11.0,3.7,4.0,65.0,1.0,5.0,15.0,6.0,2.11,10.0,3.0,7.0,1.87,0.81,7.7,4.0,3.7,0.98,0.18,Matches,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Thorgan Hazard,be BEL,"FW,DF",29.0,,464.0,33.0,15.2,5.2,2.0,77.0,1.0,12.0,26.0,1.0,1.79,6.0,8.0,-2.0,-0.39,-1.81,8.2,7.5,0.7,0.13,-0.81,Matches,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Felix Passlack,de GER,DF,24.0,,64.0,21.0,2.1,0.7,0.0,,0.0,3.0,21.0,20.0,3.0,2.0,0.0,2.0,2.81,1.7,2.2,1.0,1.2,1.69,0.89,Matches,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Soumaïla Coulibaly,fr FRA,DF,18.0,,45.0,45.0,1.5,0.5,0.0,,0.0,1.0,45.0,10.0,1.0,1.0,3.0,-2.0,-4.0,-5.22,0.9,0.7,0.3,0.52,-0.31,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Julien Duranville,be BEL,MF,16.0,,29.0,29.0,0.9,0.3,0.0,,0.0,1.0,29.0,1.0,1.0,2.0,0.0,2.0,6.21,5.11,1.2,1.2,0.0,0.01,-0.82,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Tom Rothe,de GER,DF,17.0,,26.0,13.0,0.8,0.3,0.0,,0.0,2.0,13.0,9.0,1.5,1.0,0.0,1.0,3.46,2.33,0.5,1.1,-0.6,-2.07,-2.92,Matches,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Justin Njinmah,de GER,FW,21.0,,22.0,22.0,0.7,0.2,0.0,,0.0,1.0,22.0,2.0,0.0,0.0,1.0,-1.0,-4.09,-5.28,0.0,1.1,-1.1,-4.7,-5.56,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Antonios Papadopoulos,de GER,DF,22.0,,13.0,13.0,0.4,0.1,0.0,,0.0,1.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,-1.15,0.1,0.0,0.1,0.4,-0.42,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Marco Pašalić,hr CRO,MF,21.0,,11.0,11.0,0.4,0.1,0.0,,0.0,1.0,11.0,1.0,0.0,0.0,1.0,-1.0,-8.18,-9.36,0.5,0.4,0.1,0.63,-0.19,Matches,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Abdoulaye Kamara,gn GUI,MF,17.0,,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Marcel Lotka,pl POL,GK,21.0,,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,,Matches,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Squad Total,,,25.8,,3060.0,90.0,100.0,34.0,374.0,81.0,224.0,151.0,23.0,152.0,2.09,83.0,44.0,39.0,1.15,,71.1,43.2,27.9,0.82,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,Dortmund,Opponent Total,,,26.5,,3060.0,90.0,100.0,34.0,374.0,81.0,217.0,154.0,21.0,150.0,0.76,44.0,83.0,-39.0,-1.15,,43.2,71.1,-27.9,-0.82,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Willi Orban,hu HUN,DF,29.0,33.0,2951.0,89.0,96.4,32.8,33.0,89.0,32.0,0.0,,1.0,2.0,62.0,39.0,23.0,0.7,0.7,60.7,35.4,25.3,0.77,0.65,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Dominik Szoboszlai,hu HUN,"MF,FW",21.0,31.0,2444.0,79.0,79.9,27.2,28.0,84.0,17.0,3.0,33.0,0.0,1.94,51.0,32.0,19.0,0.7,0.12,52.5,31.5,21.0,0.77,0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Janis Blaswich,de GER,GK,31.0,26.0,2340.0,90.0,76.5,26.0,26.0,90.0,26.0,0.0,,7.0,2.0,48.0,29.0,19.0,0.73,0.23,49.3,27.0,22.3,0.86,0.46,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Joško Gvardiol,hr CRO,DF,20.0,30.0,2170.0,72.0,70.9,24.1,24.0,83.0,19.0,6.0,30.0,2.0,1.87,45.0,32.0,13.0,0.54,-0.47,45.2,27.7,17.4,0.72,-0.09,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Benjamin Henrichs,de GER,"DF,MF",25.0,30.0,2188.0,73.0,71.5,24.3,23.0,85.0,17.0,7.0,32.0,3.0,1.87,39.0,35.0,4.0,0.16,-1.8,41.3,29.3,12.1,0.5,-0.88,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Timo Werner,de GER,"FW,MF",26.0,27.0,1937.0,72.0,63.3,21.5,23.0,80.0,8.0,4.0,26.0,0.0,1.81,35.0,23.0,12.0,0.56,-0.32,34.4,21.8,12.5,0.58,-0.45,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,Christopher Nkunku,fr FRA,"FW,MF",24.0,25.0,1897.0,76.0,62.0,21.1,20.0,88.0,15.0,5.0,29.0,0.0,2.08,44.0,28.0,16.0,0.76,0.22,43.4,22.3,21.1,1.0,0.66,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,André Silva,pt POR,FW,26.0,31.0,1738.0,56.0,56.8,19.3,20.0,77.0,6.0,11.0,17.0,3.0,1.84,37.0,25.0,12.0,0.62,-0.13,36.5,23.0,13.5,0.7,-0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,Bundesliga,RB Leipzig,David Raum,de GER,"DF,MF",24.0,28.0,1685.0,60.0,55.1,18.7,19.0,81.0,9.0,9.0,17.0,5.0,1.89,37.0,21.0,16.0,0.85,0.4,33.9,20.9,13.0,0.69,-0.12,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
