Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2001-2002,Bundesliga,Dortmund,Jens Lehmann,de GER,GK,31.0,30.0,30.0,2638.0,29.3,23.0,0.78,126.0,103.0,81.7,19.0,7.0,4.0,10.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Bundesliga,Dortmund,Philipp Laux,de GER,GK,28.0,5.0,4.0,422.0,4.7,6.0,1.28,22.0,16.0,72.7,2.0,0.0,2.0,1.0,25.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Bundesliga,Dortmund,Squad Total,,,27.0,34.0,34.0,3060.0,,29.0,0.85,148.0,119.0,80.4,21.0,7.0,6.0,11.0,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Bundesliga,Dortmund,Opponent Total,,,27.3,34.0,34.0,,,,,,,,6.0,7.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Bundesliga,Leverkusen,Hans-Jörg Butt,de GER,GK,27.0,34.0,34.0,3060.0,34.0,39.0,1.15,166.0,127.0,76.5,21.0,6.0,7.0,9.0,26.5,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Bundesliga,Leverkusen,Squad Total,,,26.4,34.0,34.0,3060.0,,39.0,1.15,166.0,127.0,76.5,21.0,6.0,7.0,9.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Bundesliga,Leverkusen,Opponent Total,,,27.5,34.0,34.0,,,,,,,,7.0,6.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Bundesliga,Bayern Munich,Oliver Kahn,de GER,GK,32.0,32.0,32.0,2880.0,32.0,20.0,0.62,118.0,98.0,83.1,20.0,7.0,5.0,19.0,59.4,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Bundesliga,Bayern Munich,Stefan Wessels,de GER,GK,22.0,2.0,2.0,180.0,2.0,5.0,2.5,12.0,7.0,58.3,0.0,1.0,1.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,Bundesliga,Bayern Munich,Squad Total,,,28.0,34.0,34.0,3060.0,,25.0,0.74,130.0,105.0,80.8,20.0,8.0,6.0,19.0,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
