Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 17_level_0_Int,Unnamed: 18_level_0_Tkl+Int,Unnamed: 19_level_0_Clr,Unnamed: 20_level_0_Err,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_a,T_a.1,T_a.2,T_a.3,T_a.4,C_h,C_h.1,C_h.2,C_h.3,B_l,B_l.1,B_l.2,U_n.5,U_n.6,U_n.7,U_n.8,U_n.9
2019-2020,EPL,Liverpool,Joe Gomez,eng ENG,DF,22.0,22.3,23.0,16.0,17.0,6.0,0.0,9.0,20.0,45.0,11.0,15.0,8.0,7.0,38.0,61.0,64.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",25.0,16.5,18.0,9.0,4.0,6.0,8.0,5.0,21.0,23.8,16.0,26.0,1.0,25.0,22.0,40.0,10.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,James Milner,eng ENG,"MF,DF",33.0,10.4,16.0,10.0,3.0,10.0,3.0,6.0,26.0,23.1,20.0,12.0,3.0,9.0,7.0,23.0,17.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Adrián,es ESP,GK,32.0,9.7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Naby Keïta,gn GUI,MF,24.0,9.1,30.0,14.0,8.0,16.0,6.0,11.0,26.0,42.3,15.0,18.0,0.0,18.0,10.0,40.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Dejan Lovren,hr CRO,DF,30.0,8.6,13.0,8.0,10.0,3.0,0.0,7.0,12.0,58.3,5.0,9.0,6.0,3.0,10.0,23.0,42.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Joël Matip,cm CMR,DF,27.0,7.8,13.0,9.0,4.0,7.0,2.0,4.0,11.0,36.4,7.0,8.0,4.0,4.0,12.0,25.0,38.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Divock Origi,be BEL,FW,24.0,8.0,12.0,9.0,2.0,5.0,5.0,4.0,9.0,44.4,5.0,2.0,0.0,2.0,4.0,16.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Adam Lallana,eng ENG,"MF,FW",31.0,4.2,19.0,9.0,7.0,9.0,3.0,6.0,21.0,28.6,15.0,7.0,0.0,7.0,5.0,24.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Neco Williams,wls WAL,DF,18.0,2.6,5.0,3.0,1.0,3.0,1.0,4.0,5.0,80.0,1.0,3.0,1.0,2.0,9.0,14.0,6.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Takumi Minamino,jp JPN,"FW,MF",24.0,2.8,3.0,3.0,0.0,2.0,1.0,2.0,10.0,20.0,8.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Xherdan Shaqiri,ch SUI,"FW,MF",27.0,2.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Curtis Jones,eng ENG,MF,18.0,1.4,4.0,4.0,0.0,1.0,3.0,3.0,4.0,75.0,1.0,2.0,0.0,2.0,2.0,6.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Harvey Elliott,eng ENG,DF,16.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Squad Total,,,26.6,38.0,550.0,325.0,195.0,243.0,112.0,217.0,588.0,36.9,371.0,302.0,68.0,234.0,352.0,902.0,634.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Liverpool,Opponent Total,,,26.3,38.0,577.0,346.0,345.0,190.0,42.0,271.0,658.0,41.2,387.0,437.0,159.0,278.0,456.0,1033.0,1147.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Ederson,br BRA,GK,25.0,34.1,2.0,2.0,2.0,0.0,0.0,2.0,5.0,40.0,3.0,0.0,0.0,0.0,3.0,5.0,16.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Kevin De Bruyne,be BEL,MF,28.0,31.0,45.0,24.0,8.0,20.0,17.0,18.0,66.0,27.3,48.0,26.0,4.0,22.0,18.0,63.0,24.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Raheem Sterling,eng ENG,FW,24.0,29.5,27.0,15.0,8.0,10.0,9.0,6.0,28.0,21.4,22.0,16.0,2.0,14.0,15.0,42.0,4.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Rodri,es ESP,MF,23.0,27.6,50.0,30.0,17.0,25.0,8.0,23.0,63.0,36.5,40.0,19.0,5.0,14.0,26.0,76.0,35.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Kyle Walker,eng ENG,DF,29.0,26.6,28.0,18.0,12.0,15.0,1.0,12.0,29.0,41.4,17.0,15.0,6.0,9.0,28.0,56.0,42.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Fernandinho,br BRA,DF,34.0,26.6,50.0,35.0,32.0,16.0,2.0,29.0,48.0,60.4,19.0,28.0,16.0,12.0,25.0,75.0,82.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Bernardo Silva,pt POR,"FW,MF",24.0,22.6,36.0,18.0,8.0,21.0,7.0,13.0,44.0,29.5,31.0,25.0,1.0,24.0,24.0,60.0,13.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,David Silva,es ESP,MF,33.0,20.3,26.0,14.0,3.0,15.0,8.0,10.0,28.0,35.7,18.0,18.0,3.0,15.0,13.0,39.0,5.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Gabriel Jesus,br BRA,FW,22.0,22.6,17.0,10.0,4.0,5.0,8.0,7.0,25.0,28.0,18.0,26.0,1.0,25.0,11.0,28.0,6.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,İlkay Gündoğan,de GER,MF,28.0,22.4,27.0,16.0,9.0,11.0,7.0,9.0,41.0,22.0,32.0,17.0,5.0,12.0,31.0,58.0,13.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Riyad Mahrez,dz ALG,"FW,MF",28.0,21.6,28.0,14.0,11.0,9.0,8.0,11.0,38.0,28.9,27.0,31.0,1.0,30.0,18.0,46.0,8.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Nicolás Otamendi,ar ARG,DF,31.0,19.1,28.0,14.0,21.0,6.0,1.0,16.0,33.0,48.5,17.0,15.0,9.0,6.0,21.0,49.0,76.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Benjamin Mendy,fr FRA,DF,25.0,16.6,18.0,15.0,7.0,7.0,4.0,9.0,27.0,33.3,18.0,10.0,2.0,8.0,16.0,34.0,21.0,3.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Sergio Agüero,ar ARG,FW,31.0,16.1,7.0,4.0,0.0,4.0,3.0,1.0,8.0,12.5,7.0,9.0,1.0,8.0,3.0,10.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Aymeric Laporte,es ESP,DF,25.0,12.2,13.0,6.0,6.0,7.0,0.0,4.0,9.0,44.4,5.0,6.0,5.0,1.0,20.0,33.0,26.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Oleksandr Zinchenko,ua UKR,DF,22.0,14.2,31.0,19.0,16.0,11.0,4.0,17.0,32.0,53.1,15.0,9.0,0.0,9.0,17.0,48.0,21.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,João Cancelo,pt POR,DF,25.0,13.4,40.0,24.0,21.0,12.0,7.0,24.0,40.0,60.0,16.0,9.0,2.0,7.0,21.0,61.0,18.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,John Stones,eng ENG,DF,25.0,12.5,16.0,10.0,8.0,7.0,1.0,3.0,5.0,60.0,2.0,5.0,3.0,2.0,9.0,25.0,32.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Phil Foden,eng ENG,"FW,MF",19.0,10.0,14.0,10.0,4.0,6.0,4.0,6.0,19.0,31.6,13.0,5.0,0.0,5.0,6.0,20.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Eric García,es ESP,DF,18.0,8.8,6.0,1.0,4.0,2.0,0.0,5.0,9.0,55.6,4.0,2.0,0.0,2.0,18.0,24.0,33.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Angeliño,es ESP,DF,22.0,4.7,5.0,2.0,3.0,1.0,1.0,5.0,7.0,71.4,2.0,1.0,0.0,1.0,9.0,14.0,15.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Claudio Bravo,cl CHI,GK,36.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Thomas Doyle,eng ENG,MF,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Leroy Sané,de GER,FW,23.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Squad Total,,,26.9,38.0,514.0,301.0,204.0,210.0,100.0,230.0,605.0,38.0,375.0,292.0,66.0,226.0,352.0,866.0,495.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester City,Opponent Total,,,26.5,38.0,575.0,337.0,360.0,173.0,42.0,234.0,721.0,32.5,487.0,468.0,220.0,248.0,477.0,1052.0,1000.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,David de Gea,es ESP,GK,28.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Harry Maguire,eng ENG,DF,26.0,38.0,37.0,23.0,23.0,14.0,0.0,18.0,34.0,52.9,16.0,31.0,22.0,9.0,72.0,109.0,159.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Victor Lindelöf,se SWE,DF,25.0,34.4,29.0,15.0,16.0,12.0,1.0,17.0,20.0,85.0,3.0,25.0,16.0,9.0,26.0,55.0,129.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Aaron Wan-Bissaka,eng ENG,DF,21.0,34.1,129.0,80.0,71.0,50.0,8.0,64.0,86.0,74.4,22.0,46.0,13.0,33.0,66.0,195.0,83.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Marcus Rashford,eng ENG,FW,21.0,29.4,13.0,9.0,1.0,6.0,6.0,9.0,23.0,39.1,14.0,23.0,0.0,23.0,10.0,23.0,19.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Anthony Martial,fr FRA,FW,23.0,29.2,15.0,12.0,1.0,4.0,10.0,1.0,16.0,6.3,15.0,18.0,1.0,17.0,5.0,20.0,17.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Daniel James,wls WAL,FW,21.0,25.4,20.0,10.0,5.0,10.0,5.0,7.0,45.0,15.6,38.0,23.0,4.0,19.0,7.0,27.0,12.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Fred,br BRA,MF,26.0,24.0,60.0,32.0,33.0,22.0,5.0,25.0,100.0,25.0,75.0,44.0,8.0,36.0,38.0,98.0,32.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Scott McTominay,sct SCO,MF,22.0,19.7,43.0,22.0,14.0,25.0,4.0,17.0,32.0,53.1,15.0,25.0,5.0,20.0,31.0,74.0,34.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Luke Shaw,eng ENG,DF,24.0,19.3,34.0,18.0,19.0,11.0,4.0,19.0,33.0,57.6,14.0,26.0,6.0,20.0,24.0,58.0,56.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Nemanja Matić,rs SRB,MF,30.0,17.6,46.0,24.0,23.0,19.0,4.0,20.0,43.0,46.5,23.0,21.0,8.0,13.0,22.0,68.0,28.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Andreas Pereira,br BRA,"MF,FW",23.0,16.5,24.0,13.0,8.0,9.0,7.0,10.0,39.0,25.6,29.0,13.0,0.0,13.0,7.0,31.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Bruno Fernandes,pt POR,MF,24.0,13.2,22.0,12.0,9.0,9.0,4.0,5.0,38.0,13.2,33.0,6.0,0.0,6.0,11.0,33.0,16.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Paul Pogba,fr FRA,MF,26.0,13.4,20.0,9.0,8.0,8.0,4.0,8.0,16.0,50.0,8.0,12.0,4.0,8.0,7.0,27.0,10.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Mason Greenwood,eng ENG,FW,17.0,14.7,17.0,11.0,5.0,6.0,6.0,5.0,20.0,25.0,15.0,9.0,0.0,9.0,6.0,23.0,6.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Brandon Williams,eng ENG,DF,18.0,11.2,21.0,15.0,11.0,6.0,4.0,9.0,29.0,31.0,20.0,9.0,4.0,5.0,16.0,37.0,27.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Ashley Young,eng ENG,DF,34.0,10.6,14.0,7.0,7.0,4.0,3.0,5.0,17.0,29.4,12.0,8.0,2.0,6.0,11.0,25.0,29.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Jesse Lingard,eng ENG,"MF,FW",26.0,10.4,15.0,8.0,6.0,4.0,5.0,5.0,18.0,27.8,13.0,5.0,0.0,5.0,3.0,18.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Juan Mata,es ESP,"MF,FW",31.0,8.4,7.0,3.0,1.0,5.0,1.0,2.0,7.0,28.6,5.0,5.0,1.0,4.0,0.0,7.0,2.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Axel Tuanzebe,eng ENG,DF,21.0,2.1,2.0,2.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,5.0,7.0,5.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Timothy Fosu-Mensah,nl NED,DF,21.0,1.5,1.0,1.0,0.0,1.0,0.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Phil Jones,eng ENG,DF,27.0,1.5,2.0,2.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,2.0,4.0,9.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Eric Bailly,ci CIV,DF,25.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,4.0,4.0,7.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Marcos Rojo,ar ARG,DF,29.0,1.4,3.0,1.0,2.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,1.0,1.0,0.0,3.0,6.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Diogo Dalot,pt POR,"DF,MF",20.0,0.7,3.0,2.0,3.0,0.0,0.0,3.0,4.0,75.0,1.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Odion Ighalo,ng NGA,FW,30.0,1.1,2.0,2.0,0.0,2.0,0.0,1.0,3.0,33.3,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Tahith Chong,nl NED,"FW,DF",19.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Angel Gomes,eng ENG,MF,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,James Garner,eng ENG,MF,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Squad Total,,,24.8,38.0,579.0,333.0,267.0,231.0,81.0,254.0,634.0,40.1,380.0,360.0,99.0,261.0,379.0,958.0,703.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Manchester Utd,Opponent Total,,,26.7,38.0,697.0,385.0,348.0,272.0,77.0,301.0,747.0,40.3,446.0,444.0,124.0,320.0,485.0,1182.0,721.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,César Azpilicueta,es ESP,DF,29.0,35.9,86.0,56.0,40.0,32.0,14.0,35.0,69.0,50.7,34.0,56.0,21.0,35.0,67.0,153.0,94.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Kepa Arrizabalaga,es ESP,GK,24.0,33.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Mason Mount,eng ENG,"MF,FW",20.0,31.9,37.0,17.0,8.0,19.0,10.0,9.0,42.0,21.4,33.0,25.0,3.0,22.0,16.0,53.0,18.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Willian,br BRA,"FW,MF",30.0,28.9,45.0,27.0,14.0,24.0,7.0,14.0,43.0,32.6,29.0,15.0,0.0,15.0,20.0,65.0,7.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Jorginho,it ITA,MF,27.0,26.4,66.0,40.0,24.0,34.0,8.0,35.0,91.0,38.5,56.0,30.0,5.0,25.0,64.0,130.0,27.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Kurt Zouma,fr FRA,DF,24.0,26.0,23.0,14.0,17.0,6.0,0.0,9.0,16.0,56.3,7.0,22.0,14.0,8.0,58.0,81.0,116.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Tammy Abraham,eng ENG,FW,21.0,24.6,8.0,4.0,2.0,5.0,1.0,3.0,14.0,21.4,11.0,20.0,2.0,18.0,6.0,14.0,27.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Mateo Kovačić,hr CRO,MF,25.0,23.0,63.0,38.0,29.0,32.0,2.0,26.0,65.0,40.0,39.0,15.0,1.0,14.0,22.0,85.0,16.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Andreas Christensen,dk DEN,DF,23.0,19.5,38.0,21.0,25.0,12.0,1.0,15.0,21.0,71.4,6.0,12.0,8.0,4.0,29.0,67.0,56.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,N'Golo Kanté,fr FRA,MF,28.0,19.2,44.0,20.0,22.0,14.0,8.0,17.0,36.0,47.2,19.0,29.0,5.0,24.0,44.0,88.0,32.0,2.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Christian Pulisic,us USA,FW,20.0,19.1,23.0,11.0,13.0,4.0,6.0,7.0,24.0,29.2,17.0,15.0,0.0,15.0,6.0,29.0,11.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Antonio Rüdiger,de GER,DF,26.0,19.0,28.0,18.0,19.0,7.0,2.0,16.0,25.0,64.0,9.0,15.0,9.0,6.0,16.0,44.0,59.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Reece James,eng ENG,DF,19.0,16.8,36.0,23.0,18.0,14.0,4.0,11.0,29.0,37.9,18.0,19.0,8.0,11.0,22.0,58.0,28.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,EPL,Chelsea,Marcos Alonso,es ESP,DF,28.0,15.9,28.0,16.0,20.0,6.0,2.0,14.0,33.0,42.4,19.0,18.0,2.0,16.0,20.0,48.0,32.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,
