Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Unnamed: 26_level_0_Matches,Playing Time_MP,Unnamed: 21_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_l.4,S_t,S_t.1,S_t.2,S_u,S_u.1,S_u.2,T_e.1,T_e.2,T_e.3,T_e.4,T_e.5,T_e.6,T_e.7,T_e.8,T_e.9,T_e.10,T_e.11,U_n.4,U_n.5
2018-2019,SeriaA,Napoli,Nikola Maksimović,rs SRB,DF,26.0,17.0,1375.0,81.0,40.2,15.3,15.0,86.0,13.0,2.0,42.0,17.0,2.29,31.0,12.0,19.0,1.24,0.41,26.7,13.4,13.3,0.87,0.42,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Alex Meret,it ITA,GK,21.0,14.0,1151.0,82.0,33.7,12.8,13.0,85.0,12.0,1.0,47.0,11.0,2.21,28.0,9.0,19.0,1.49,0.73,21.2,12.6,8.6,0.67,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Faouzi Ghoulam,dz ALG,DF,27.0,16.0,1154.0,72.0,33.7,12.8,12.0,86.0,9.0,4.0,31.0,11.0,2.13,28.0,12.0,16.0,1.25,0.37,21.1,11.7,9.4,0.74,0.17,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Marek Hamšík,sk SVK,MF,31.0,13.0,916.0,70.0,26.8,10.2,12.0,75.0,5.0,1.0,17.0,7.0,2.38,20.0,9.0,11.0,1.08,0.11,15.9,9.2,6.7,0.66,0.05,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Orestis Karnezis,gr GRE,GK,33.0,9.0,810.0,90.0,23.7,9.0,9.0,90.0,9.0,0.0,,29.0,2.22,21.0,7.0,14.0,1.56,0.73,15.5,9.4,6.1,0.68,0.08,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Simone Verdi,it ITA,"MF,FW",26.0,22.0,704.0,32.0,20.6,7.8,9.0,54.0,0.0,13.0,17.0,8.0,2.09,16.0,10.0,6.0,0.77,-0.29,13.2,9.6,3.7,0.47,-0.19,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Amadou Diawara,gn GUI,MF,21.0,13.0,661.0,51.0,19.3,7.3,8.0,73.0,3.0,5.0,15.0,14.0,2.46,15.0,5.0,10.0,1.36,0.45,13.2,6.1,7.1,0.96,0.43,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Sebastiano Luperto,it ITA,DF,21.0,12.0,728.0,61.0,21.3,8.1,6.0,87.0,5.0,6.0,34.0,22.0,2.08,19.0,10.0,9.0,1.11,0.14,14.2,10.7,3.5,0.43,-0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Adam Ounas,dz ALG,"MF,FW",21.0,18.0,538.0,30.0,15.7,6.0,6.0,62.0,0.0,12.0,14.0,11.0,2.06,9.0,4.0,5.0,0.84,-0.19,9.0,4.6,4.4,0.74,0.14,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Amin Younes,de GER,"MF,FW",24.0,12.0,498.0,42.0,14.6,5.5,6.0,66.0,0.0,6.0,17.0,6.0,2.08,12.0,10.0,2.0,0.36,-0.75,8.3,6.5,1.8,0.33,-0.34,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Marko Rog,hr CRO,MF,23.0,9.0,333.0,37.0,9.7,3.7,4.0,69.0,1.0,5.0,11.0,10.0,2.67,10.0,3.0,7.0,1.89,0.99,7.3,3.6,3.7,1.0,0.42,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Vlad Chiricheș,ro ROU,DF,28.0,3.0,147.0,49.0,4.3,1.6,3.0,49.0,1.0,0.0,,8.0,1.33,3.0,1.0,2.0,1.22,0.23,1.7,0.5,1.2,0.73,0.11,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Gianluca Gaetano,it ITA,"MF,FW",18.0,2.0,8.0,4.0,0.2,0.1,0.0,,0.0,2.0,4.0,6.0,1.5,0.0,1.0,-1.0,-11.25,-12.28,0.2,0.2,-0.1,-0.92,-1.54,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Antonio Daniele,it ITA,GK,16.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Alessandro Fortunato D'Andrea,it ITA,GK,18.0,0.0,,,,,0.0,,0.0,0.0,,14.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Davide Marfella,it ITA,GK,18.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Joao Pedro Piai,br BRA,GK,18.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Karim Zedadka,fr FRA,DF,18.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Squad Total,,,27.0,38.0,3420.0,90.0,100.0,38.0,418.0,84.0,300.0,113.0,23.0,261.0,2.08,74.0,36.0,38.0,1.0,,61.8,38.2,23.5,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Napoli,Opponent Total,,,27.0,38.0,3420.0,90.0,100.0,38.0,418.0,84.0,300.0,113.0,23.0,308.0,0.74,36.0,74.0,-38.0,-1.0,,38.2,61.8,-23.5,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Atalanta,Remo Freuler,ch SUI,MF,26.0,35.0,3022.0,86.0,88.4,33.6,35.0,86.0,25.0,0.0,,2.0,1.83,61.0,38.0,23.0,0.68,-1.12,60.4,34.6,25.8,0.77,-0.42,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Atalanta,Marten de Roon,nl NED,MF,27.0,35.0,2975.0,85.0,87.0,33.1,34.0,86.0,31.0,1.0,37.0,0.0,1.86,64.0,36.0,28.0,0.85,0.24,62.3,35.4,26.9,0.81,-0.04,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Atalanta,Papu Gómez,ar ARG,"MF,FW",30.0,35.0,2899.0,83.0,84.8,32.2,34.0,84.0,20.0,1.0,45.0,1.0,1.86,70.0,34.0,36.0,1.12,1.98,63.9,33.4,30.5,0.95,0.84,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Atalanta,Hans Hateboer,nl NED,DF,24.0,35.0,2973.0,85.0,86.9,33.0,33.0,89.0,31.0,2.0,22.0,2.0,1.86,65.0,39.0,26.0,0.79,-0.22,63.1,35.2,27.9,0.84,0.2,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Atalanta,Duván Zapata,co COL,FW,27.0,37.0,2896.0,78.0,84.7,32.2,32.0,85.0,24.0,5.0,34.0,0.0,1.84,67.0,40.0,27.0,0.84,0.15,63.0,35.6,27.4,0.85,0.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Atalanta,José Luis Palomino,ar ARG,DF,28.0,30.0,2261.0,75.0,66.1,25.1,25.0,85.0,21.0,5.0,26.0,3.0,1.9,51.0,29.0,22.0,0.88,0.18,51.8,27.1,24.6,0.98,0.48,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Atalanta,Gianluca Mancini,it ITA,DF,22.0,30.0,2246.0,75.0,65.7,25.0,25.0,82.0,17.0,5.0,37.0,7.0,1.83,48.0,32.0,16.0,0.64,-0.51,47.2,24.9,22.3,0.89,0.22,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Atalanta,Josip Iličić,si SVN,"FW,MF",30.0,31.0,2145.0,69.0,62.7,23.8,23.0,82.0,10.0,8.0,33.0,1.0,1.9,56.0,27.0,29.0,1.22,1.08,50.9,24.6,26.4,1.11,0.77,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Atalanta,Robin Gosens,de GER,"DF,MF",24.0,28.0,1942.0,69.0,56.8,21.6,23.0,79.0,14.0,5.0,23.0,10.0,1.82,42.0,23.0,19.0,0.88,0.15,39.6,24.9,14.7,0.68,-0.31,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,SeriaA,Atalanta,Andrea Masiello,it ITA,DF,32.0,24.0,1836.0,77.0,53.7,20.4,22.0,82.0,15.0,2.0,18.0,8.0,1.67,34.0,23.0,11.0,0.54,-0.6,35.6,21.1,14.4,0.71,-0.24,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
