season,league,team,unnamed:_0_level_0_player,unnamed:_1_level_0_nation,unnamed:_2_level_0_pos,unnamed:_3_level_0_age,unnamed:_4_level_0_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,unnamed:_24_level_0_matches,playing_time_mp
2009-2010,Bundesliga,Bayern Munich,Philipp Lahm,de GER,"DF,MF",25.0,34.0,34.0,3060.0,34.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Holger Badstuber,de GER,DF,20.0,33.0,33.0,2924.0,32.5,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Bastian Schweinsteiger,de GER,"DF,MF",24.0,33.0,33.0,2903.0,32.3,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Hans-Jörg Butt,de GER,GK,35.0,31.0,31.0,2745.0,30.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Daniel Van Buyten,be BEL,DF,31.0,31.0,31.0,2627.0,29.2,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Thomas Müller,de GER,"FW,MF",19.0,34.0,29.0,2638.0,29.3,13.0,5.0,18.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.44,0.17,0.61,0.44,0.61,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Mark van Bommel,nl NED,MF,32.0,25.0,25.0,2164.0,24.0,1.0,4.0,5.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.04,0.17,0.21,0.04,0.21,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Ivica Olić,hr CRO,FW,29.0,29.0,23.0,1782.0,19.8,11.0,6.0,17.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.56,0.3,0.86,0.56,0.86,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Mario Gómez,de GER,FW,24.0,29.0,21.0,1938.0,21.5,10.0,2.0,12.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46,0.09,0.56,0.46,0.56,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Arjen Robben,nl NED,"FW,MF",25.0,24.0,18.0,1778.0,19.8,16.0,5.0,21.0,14.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.81,0.25,1.06,0.71,0.96,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Martín Demichelis,ar ARG,"DF,MF",28.0,21.0,17.0,1577.0,17.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Danijel Pranjić,hr CRO,"DF,MF",27.0,20.0,14.0,1203.0,13.4,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07,0.22,0.3,0.07,0.3,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Miroslav Klose,de GER,FW,31.0,25.0,11.0,1078.0,12.0,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.25,0.17,0.42,0.25,0.42,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Anatoliy Tymoshchuk,ua UKR,"DF,MF",30.0,21.0,11.0,1055.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Franck Ribéry,fr FRA,"FW,MF",26.0,19.0,10.0,1089.0,12.1,3.0,5.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.41,0.66,0.25,0.66,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Diego Contento,de GER,DF,19.0,9.0,8.0,747.0,8.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Hamit Altıntop,tr TUR,"DF,MF",26.0,15.0,7.0,539.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Edson Braafheid,nl NED,DF,26.0,9.0,5.0,520.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Michael Rensing,de GER,GK,25.0,4.0,3.0,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Luca Toni,it ITA,FW,32.0,4.0,3.0,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,David Alaba,at AUT,"DF,MF",17.0,3.0,2.0,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,José Sosa,ar ARG,MF,24.0,3.0,2.0,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Andreas Ottl,de GER,MF,24.0,4.0,1.0,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Breno Borges,br BRA,DF,19.0,3.0,1.0,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Alexander Baumjohann,de GER,MF,22.0,3.0,1.0,92.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.0,0.98,Matches,0.0
2009-2010,Bundesliga,Bayern Munich,Squad Total,0,0,26.9,34.0,374.0,0.0,0.0,68.0,44.0,112.0,66.0,2.0,3.0,44.0,1.0,0.0,0.0,0.0,2.0,1.29,3.29,1.94,3.24,0,0.0
2009-2010,Bundesliga,Bayern Munich,Opponent Total,0,0,25.9,34.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2009-2010,Bundesliga,Schalke 04,Manuel Neuer,de GER,GK,23.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0
2009-2010,Bundesliga,Schalke 04,Benedikt Höwedes,de GER,DF,21.0,33.0,32.0,2829.0,31.4,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.1,0.03,0.13,0.1,0.13,Matches,0.0
2009-2010,Bundesliga,Schalke 04,Jefferson Farfán,pe PER,"FW,MF",24.0,33.0,32.0,2824.0,31.4,8.0,8.0,16.0,7.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.25,0.25,0.51,0.22,0.48,Matches,0.0
2009-2010,Bundesliga,Schalke 04,Kevin Kurányi,de GER,FW,27.0,33.0,31.0,2800.0,31.1,18.0,7.0,25.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.58,0.23,0.8,0.58,0.8,Matches,0.0
2009-2010,Bundesliga,Schalke 04,Marcelo Bordon,br BRA,DF,33.0,30.0,30.0,2700.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,0.0
2009-2010,Bundesliga,Schalke 04,Rafinha,br BRA,DF,23.0,31.0,30.0,2669.0,29.7,1.0,6.0,7.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.03,0.2,0.24,0.0,0.2,Matches,0.0
2009-2010,Bundesliga,Schalke 04,Heiko Westermann,de GER,"DF,MF",25.0,27.0,27.0,2430.0,27.0,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.07,0.07,0.15,0.07,0.15,Matches,0.0
2009-2010,Bundesliga,Schalke 04,Lukas Schmitz,de GER,"DF,MF",20.0,29.0,27.0,2318.0,25.8,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.08,0.16,0.23,0.08,0.23,Matches,0.0
2009-2010,Bundesliga,Schalke 04,Ivan Rakitić,hr CRO,MF,21.0,29.0,25.0,2121.0,23.6,7.0,2.0,9.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.3,0.08,0.38,0.17,0.25,Matches,0.0
2009-2010,Bundesliga,Schalke 04,Christoph Moritz,de GER,MF,19.0,28.0,18.0,1678.0,18.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,0.0
