Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,Unnamed: 23_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,P_l,P_l.1,P_l.2,P_l.3,P_e,P_e.1,P_e.2,P_e.3,P_e.4,P_e.5,P_e.6,P_e.7,P_e.8,P_e.9,P_e.10,P_e.11,P_e.12,P_e.13,P_e.14,U_n.4
2001-2002,LaLiga,Valencia,Santiago Cañizares,es ESP,GK,31.0,32.0,32.0,2818.0,31.3,20.0,0.64,110.0,90.0,81.8,17.0,10.0,3.0,13.0,40.6,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,Valencia,Andrés Palop,es ESP,GK,27.0,7.0,6.0,602.0,6.7,7.0,1.05,24.0,17.0,70.8,4.0,2.0,2.0,3.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,Valencia,Squad Total,,,26.8,38.0,38.0,3420.0,,27.0,0.71,134.0,107.0,79.9,21.0,12.0,5.0,16.0,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,Valencia,Opponent Total,,,26.8,38.0,38.0,,,,,,,,5.0,12.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,La Coruña,José Molina,es ESP,GK,30.0,36.0,36.0,3240.0,36.0,39.0,1.08,148.0,109.0,73.6,18.0,8.0,10.0,12.0,33.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,La Coruña,Nuno,pt POR,GK,27.0,2.0,2.0,180.0,2.0,2.0,1.0,8.0,6.0,75.0,2.0,0.0,0.0,1.0,50.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,La Coruña,Squad Total,,,28.1,38.0,38.0,3420.0,,41.0,1.08,156.0,115.0,73.7,20.0,8.0,10.0,13.0,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,La Coruña,Opponent Total,,,26.8,38.0,38.0,,,,,,,,10.0,8.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,Real Madrid,Iker Casillas,es ESP,GK,20.0,25.0,25.0,2250.0,25.0,27.0,1.08,118.0,91.0,77.1,13.0,5.0,7.0,9.0,36.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,Real Madrid,César Sánchez,es ESP,GK,29.0,12.0,12.0,1080.0,12.0,16.0,1.33,51.0,35.0,68.6,5.0,4.0,3.0,2.0,16.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,Real Madrid,Carlos Sánchez,es ESP,GK,23.0,1.0,1.0,90.0,1.0,1.0,1.0,6.0,5.0,83.3,1.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,Real Madrid,Squad Total,,,26.5,38.0,38.0,3420.0,,44.0,1.16,175.0,131.0,74.9,19.0,9.0,10.0,11.0,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,Real Madrid,Opponent Total,,,27.0,38.0,38.0,,,,,,,,10.0,9.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,Barcelona,Roberto Bonano,ar ARG,GK,31.0,27.0,27.0,2430.0,27.0,26.0,0.96,123.0,97.0,78.9,13.0,7.0,7.0,11.0,40.7,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,Barcelona,Pepe Reina,es ESP,GK,18.0,11.0,11.0,990.0,11.0,11.0,1.0,46.0,35.0,76.1,5.0,3.0,3.0,3.0,27.3,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,Barcelona,Squad Total,,,25.7,38.0,38.0,3420.0,,37.0,0.97,169.0,132.0,78.1,18.0,10.0,10.0,14.0,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-2002,LaLiga,Barcelona,Opponent Total,,,26.9,38.0,38.0,,,,,,,,10.0,10.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
